ENSMUSG00000029780	Q9D020	SUBUNIT: Monomer.
ENSMUSG00000031311	Q99K48	SUBUNIT: Interacts with CPNE4 (via VWFA domain) (PubMed:12522145). Monomer and component of the SFPQ-NONO complex, which is probably a heterotetramer of two 52 kDa (NONO) and two 100 kDa (SFPQ) subunits. NONO is a component of spliceosome and U5.4/6 snRNP complexes. Forms heterodimers with PSPC1; this involves formation of a coiled coil domain by helices from both proteins. Interacts with PSPC1 and SNRPA/U1A. Part of complex consisting of SFPQ, NONO and MATR3. Part of a complex consisting of SFPQ, NONO and NR5A1. Part of a complex consisting of SFPQ, NONO and TOP1. Interacts with SPI1. Interacts with RNF43. Interacts with PER1 and PER2. {ECO:0000269|PubMed:12522145, ECO:0000269|PubMed:15140795, ECO:0000269|PubMed:22966205, ECO:0000269|PubMed:8626664}.
ENSMUSG00000004939	Q9D7C9	SUBUNIT: Monomer (By similarity). Interacts with ITGB1 alone or when associated with alpha-7, but not with alpha-5. {ECO:0000250}.
ENSMUSG00000055254	P15209	SUBUNIT: Exists in a dynamic equilibrium between monomeric (low affinity) and dimeric (high affinity) structures. Interacts (phosphorylated upon activation by BDNF) with SHC1; mediates SHC1 phosphorylation and activation. Interacts (phosphorylated upon activation by BDNF) with PLCG1 and/or PLCG2; mediates PLCG1 phosphorylation and activation. Interacts with SH2B1 and SH2B2. Interacts with NGFR; may regulate the ligand specificity of the receptor (By similarity). Interacts (phosphorylated upon ligand-binding) with SH2D1A; regulates NTRK2. Interacts with SQSTM1 and KIDINS220 (By similarity). Interacts (phosphorylated upon ligand-binding) with FRS2; activates the MAPK signaling pathway (By similarity). {ECO:0000250}.
ENSMUSG00000059146	Q6VNS1	SUBUNIT: Exists in a dynamic equilibrium between monomeric (low affinity) and dimeric (high affinity) structures. Binds SH2B2. Interacts with SQSTM1 and KIDINS220 (By similarity). {ECO:0000250}.
ENSMUSG00000021775	Q60674	SUBUNIT: Binds DNA as a monomer or a homodimer. Interacts with NCOA5 coactivator, leading to a strong increase of transcription of target genes. Interacts (via N-terminus) with KAT5. Interacts (via C-terminus) with HDAC1. Interacts with ZNHIT1 (By similarity). {ECO:0000250}.
ENSMUSG00000037847	Q91W63	SUBUNIT: Monomer. {ECO:0000250|UniProtKB:Q9NWW6}.
ENSMUSG00000029310	Q8BVU5	SUBUNIT: Monomer. Interacts with GLOD4. {ECO:0000250}.
ENSMUSG00000028341	Q9QZB6	SUBUNIT: Interacts with SIX3 (via homeobox); differentially regulates the transcriptional activities of NR4A3. Interacts with NCOA2; potentiates the activity of the NR4A3 (PubMed:12709428). Interacts with NCOA1, NCOA3, MED1 and KAT2B. Interacts with EP300 and NCOA2; mediates the recruitment of MED1 in the coactivator complex (PubMed:12709428). Interacts with the constituents of DNA-PK heterotrimer PRKDC, XRCC6 and XRCC5; phosphorylates and prevents NR4A3 ubiquitinylation and degradation (By similarity). Interacts with NR3C1 (via nuclear receptor DNA-binding domain); the interactions represses transcription activity of NR4A3 on the POMC promoter Nur response element (NurRE). Interacts with TRIM28; the interactions potentiates NR4A3 activity on NurRE promoter. Binds DNA as a monomer and homodimer. Interacts with PARP1; activates PARP1 by improving acetylation of PARP1 and suppressing the interaction between PARP1 and SIRT1 (By similarity). {ECO:0000250|UniProtKB:P51179, ECO:0000250|UniProtKB:Q92570, ECO:0000269|PubMed:12709428}.
ENSMUSG00000030717	Q9WTK0	SUBUNIT: Monomer. Directly interacts with MSL1 and binds MORF4L1, two components of histone acetyltransferase complex; the interaction with MORF4L1 may be mediated by MSL1. {ECO:0000250}.
ENSMUSG00000023034	P12813	SUBUNIT: Interacts with GADD45GIP1. Interacts with STK11. Binds DNA as a monomer (By similarity). {ECO:0000250}.
ENSMUSG00000026398	P45448	SUBUNIT: Binds DNA as a monomer (By similarity). Interacts with GRIP1, NCOA2 and NR0B2. {ECO:0000250, ECO:0000269|PubMed:12820970, ECO:0000269|PubMed:15976031}.
ENSMUSG00000023073	P70172	SUBUNIT: Monomer and homodimer. {ECO:0000250}.
ENSMUSG00000022359	Q80WB5	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000028072	Q3UFB7	SUBUNIT: Exists in a dynamic equilibrium between monomeric (low affinity) and dimeric (high affinity) structures. Homodimerization is induced by binding of a NGF dimer. Interacts with SQSTM1; bridges NTRK1 to NGFR. Forms a ternary complex with NGFR and KIDINS220; this complex is affected by the expression levels of KIDINS220 and an increase in KIDINS220 expression leads to a decreased association of NGFR and NTRK1. Interacts (phosphorylated upon activation by NGF) with SHC1; mediates SHC1 phosphorylation and activation. Interacts (phosphorylated upon activation by NGF) with PLCG1; mediates PLCG1 phosphorylation and activation. Interacts (phosphorylated) with SH2B1 and SH2B2. Interacts with GRB2. Interacts with PIK3R1. Interacts with FRS2. Interacts with SORT1; may regulate NTRK1 anterograde axonal transport. Interacts with NRADD (By similarity). Interacts with SH2D1A; regulates NTRK1. Interacts with RAB7A (By similarity). Found in a complex, at least composed of KIDINS220, MAGI2, NTRK1 and RAPGEF2; the complex is mainly formed at late endosomes in a nerve growth factor (NGF)-dependent manner (By similarity). Interacts with RAPGEF2; the interaction is strengthened after NGF stimulation (By similarity). {ECO:0000250}.
ENSMUSG00000022681	Q64311	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000024213	Q9JI46	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000052776	P11928	SUBUNIT: Monomer. Homotetramer. {ECO:0000250}.
ENSMUSG00000000959	Q8BGA9	SUBUNIT: Monomer; predominantly monomeric at low salt concentrations. Homooligomer; predominantly homooligomeric at high salt concentrations. Homodimer. Homotetramer. Interacts with MRPL13, MRPL20, MRPL28, MRPL48, MRPL49 and MRPL51. Associates preferentially as a dimer with the large ribosomal subunit 39S of the mitochondrial ribosome (By similarity). {ECO:0000250}.
ENSMUSG00000027108	Q9CZ30	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_03167}.
ENSMUSG00000022194	Q8CCS6	SUBUNIT: Monomer and homooligomer. Identified in a IGF2BP1-dependent mRNP granule complex containing untranslated mRNAs. Binds RNA as a monomer and oligomerizes when bound to poly(A). Interacts with PAPOLA, but only in presence of oligo(A) RNA. Interacts with NUDT21/CPSF5 and transportin. Associates in a ternary complex with CPSF4 and NS/NS1 and interaction with NS/NS1, blocks nuclear export of host cell mRNAs. Associates in a single complex with SKIP and MYOD1 and interacts with SKIP in differentiated myocytes. May interact with SETX (By similarity). {ECO:0000250|UniProtKB:Q86U42}.
ENSMUSG00000032661	Q8VI93	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000025220	Q9EQQ9	SUBUNIT: Monomer (By similarity). Interacts with CLOCK. {ECO:0000250|UniProtKB:O60502, ECO:0000269|PubMed:23395175}.
ENSMUSG00000029522	Q9Z0Y2	SUBUNIT: Monomer or homodimer. The inactive pro-form is a homotrimer (By similarity). {ECO:0000250}.
ENSMUSG00000025464	Q8C0L6	SUBUNIT: Monomer.
ENSMUSG00000037366	Q8VDG7	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000014030	Q02650	SUBUNIT: Interacts with ETS1, altering its DNA-binding properties (By similarity). Interacts with DAXX and TLE4. Binds DNA as a monomer. {ECO:0000250, ECO:0000269|PubMed:11799127}.
ENSMUSG00000018537	P23798	SUBUNIT: Exists as both a monomer and homodimer (By similarity). Component of a PRC1-like complex. Interacts WITH CBX8, RING1 AND RNF2 (By similarity). {ECO:0000250}.
ENSMUSG00000026285	Q02242	SUBUNIT: Monomer. {ECO:0000269|PubMed:15030777, ECO:0000269|PubMed:18287011, ECO:0000269|PubMed:18641123}.
ENSMUSG00000025130	P09103	SUBUNIT: Heterodimer; heterodimerizes with the protein microsomal triglyceride transfer MTTP. Homodimer. Monomers and homotetramers may also occur. Also constitutes the structural subunit of prolyl 4-hydroxylase and of the microsomal triacylglycerol transfer protein MTTP in mammalian cells. Stabilizes both enzymes and retain them in the ER without contributing to the catalytic activity. Binds UBQLN1. Interacts with ERO1B (By similarity). {ECO:0000250, ECO:0000250|UniProtKB:P07237}.
ENSMUSG00000020829	Q6PEM8	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000044254	Q80W65	SUBUNIT: Monomer. Can self-associate to form dimers and higher multimers which may have increased LDLR degrading activity. The precursor protein but not the mature protein may form multimers. Interacts with APOB, VLDLR, LRP8/APOER2 and BACE1. The full length immature form (pro-PCSK9) interacts with SCNN1A, SCNN1B and SCNN1G. The pro-PCSK9 form (via C-terminal domain) interacts with LDLR. Interacts (via the C-terminal domain) with ANXA2 (via repeat Annexin 1); the interaction inhibits the degradation of LDLR. {ECO:0000250|UniProtKB:Q8NBP7}.
ENSMUSG00000021111	Q61183	SUBUNIT: Monomer. Found in a complex with CPSF1, FIP1L1 and PAPOLA. Interacts with AHCYL1 and FIP1L1; the interaction with AHCYL1 seems to increase interaction with FIP1L1 (PubMed:19224921). Interacts with NUDT21; the interaction is diminished by acetylation. Interacts with KPNB1; the interaction promotes PAP nuclear import and is inhibited by acetylation of PAP (By similarity). {ECO:0000250|UniProtKB:P25500, ECO:0000250|UniProtKB:P51003, ECO:0000269|PubMed:19224921}.
ENSMUSG00000024122	Q9Z2A0	SUBUNIT: Homodimer in its autoinhibited state. Active as monomer. Interacts with NPRL2, PAK1, PTK2B, GRB14, STRAP and IKKB. The Tyr-9 phosphorylated form interacts with SRC, RASA1 and CRK (via their SH2 domains). Interacts with SGK3 in a phosphorylation-dependent manner. The tyrosine-phosphorylated form interacts with PTPN6. The Ser-244 phosphorylated form interacts with YWHAH and YWHAQ. Binds INSR in response to insulin. Interacts (via PH domain) with SMAD3, SMAD4 and SMAD7. Interacts with PKN2; the interaction stimulates PDPK1 autophosphorylation, its PI(3,4,5)P3-dependent kinase activity toward 'Ser-473' of AKT1 but also activates its kinase activity toward PRKCD and PRKCZ (By similarity). Interacts with PKN1 (via C-terminus) and PPARG. {ECO:0000250, ECO:0000269|PubMed:10792047, ECO:0000269|PubMed:16150867}.
ENSMUSG00000027513	Q9Z2V4	SUBUNIT: Monomer.
ENSMUSG00000031233	P09041	SUBUNIT: Monomer. {ECO:0000269|PubMed:18004764}.
ENSMUSG00000029231	P26618	SUBUNIT: Interacts with homodimeric PDGFA, PDGFB and PDGFC, and with heterodimers formed by PDGFA and PDGFB. Monomer in the absence of bound ligand. Interaction with dimeric PDGFA, PDGFB and/or PDGFC leads to receptor dimerization, where both PDGFRA homodimers and heterodimers with PDGFRB are observed. Interacts (tyrosine phosphorylated) with SHB (via SH2 domain). Interacts (tyrosine phosphorylated) with SHF (via SH2 domain). Interacts (tyrosine phosphorylated) with SRC (via SH2 domain). Interacts (tyrosine phosphorylated) with PIK3R1. Interacts (tyrosine phosphorylated) with PLCG1 (via SH2 domain). Interacts (tyrosine phosphorylated) with CRK, GRB2 and GRB7 (By similarity). {ECO:0000250}.
ENSMUSG00000025791	Q9D0F9	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000056204	Q9ESW8	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000037202	P10820	SUBUNIT: Monomer, as sobluble protein. Homooligomer. Oligomerization is required for pore formation. {ECO:0000269|PubMed:19446473, ECO:0000269|PubMed:21037563}.
ENSMUSG00000066632	P09411	SUBUNIT: Monomer. {ECO:0000250|UniProtKB:P00558}.
ENSMUSG00000062070	P09411	SUBUNIT: Monomer. {ECO:0000250|UniProtKB:P00558}.
ENSMUSG00000036504	Q9DAK9	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000042244	A1A547	SUBUNIT: Monomer. Homodimer; disulfide-linked. Heterodimer with PGLYRP4; disulfide-linked (By similarity). {ECO:0000250}.
ENSMUSG00000016382	Q99K51	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000027952	Q9D1G2	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000028101	O54714	SUBUNIT: Monomer. Interacts with PLAG1 and ZFHX3. Interacts with STAT5A; the interaction occurs on stimulation by PRL (By similarity). Binds SUMO1 and UBE2I. Interacts with AR, BCL11A, HMGA2, IRF1 and NCOA2. Interacts with MITF; the interaction inhibits the transcriptional activity of MITF. Interacts with STAT3; the interaction occurs on stimulation by IL6, CNTF or OSM and inhibits the DNA binding activity of STAT3. Interacts with GFI1; the interaction relieves the inhibitory effect of PIAS3 on STAT3-mediated transcriptional activity. Interacts with MTA1. Interacts with CCAR2 (via N-terminus) (By similarity). {ECO:0000250|UniProtKB:Q9Y6X2, ECO:0000269|PubMed:11060035, ECO:0000269|PubMed:11117529, ECO:0000269|PubMed:11390395, ECO:0000269|PubMed:11709556, ECO:0000269|PubMed:12077349, ECO:0000269|PubMed:12208521, ECO:0000269|PubMed:12387893, ECO:0000269|PubMed:18681895, ECO:0000269|PubMed:9388184}.
ENSMUSG00000021998	Q61233	SUBUNIT: Monomer (By similarity). Interacts with AIF1. {ECO:0000250, ECO:0000269|PubMed:14756805}.
ENSMUSG00000053646	Q8CJH3	SUBUNIT: Monomer, and heterodimer with PLXNB2 after proteolytic processing. Binds RAC1 that has been activated by GTP binding. Interaction with SEMA4D promotes binding of cytoplasmic ligands. Interacts with RRAS, ARHGEF11, ARHGEF12, ERBB2, MET, MST1R, RND1, RHOD, NRP1 and NRP2 (By similarity). Binds PLXNA1. {ECO:0000250, ECO:0000269|PubMed:12559962}.
ENSMUSG00000036606	B2RXS4	SUBUNIT: Monomer, and heterodimer with PLXNB1. Binds MET, ARHGEF11 and ARHGEF12. May also interact with MST1R (By similarity). Interacts with SEMA4C, SEMA4D and SEMA4G. {ECO:0000250, ECO:0000269|PubMed:17554007, ECO:0000269|PubMed:21122816}.
ENSMUSG00000074785	Q9QZC2	SUBUNIT: Monomer. Homodimer. Interacts with SEMA7A (By similarity). {ECO:0000250}.
ENSMUSG00000029676	Q91WC1	SUBUNIT: Homodimer or homooligomer. Component of the telomerase holoenzyme complex at least composed of TERT, DKC1, WRAP53/TCAB1, NOP10, NHP2, GAR1, TEP1, EST1A, POT1 and a telomerase RNA template component (TERC). Component of the shelterin complex (telosome) composed of TERF1, TERF2, TINF2, TERF2IP, ACD and POT1. Binds single-stranded telomeric DNA as a monomer. Found in a complex with TERF1, TINF2 and TNKS1. Interacts with TNKS1. Forms heterodimers with ACD (By similarity). {ECO:0000250}.
ENSMUSG00000041064	Q80SX8	SUBUNIT: Monomer (By similarity). Interacts with telomerase. {ECO:0000255|HAMAP-Rule:MF_03176, ECO:0000269|PubMed:17130244}.
ENSMUSG00000058499	P02816	SUBUNIT: Monomer. Interacts with AZGP1 (By similarity). {ECO:0000250}.
ENSMUSG00000001348	Q05117	SUBUNIT: Exists either as monomer or, after proteolytic processing, as a dimer of two chains linked by disulfide bond(s).
ENSMUSG00000049493	Q3V0K9	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000025608	Q9R0M4	SUBUNIT: Monomer; when associated with the membrane raft. Oligomer; when integrated in the apical membrane. Found in a complex with EZR, PODXL and SLC9A3R2. Associates with the actin cytoskeleton through complex formation with EZR and SLC9A3R2. Interacts (via the C-terminal PDZ-binding motif DTHL) with SLC9A3R1 (via the PDZ domains); interaction is not detected in glomerular epithelium cells, take place early in the secretory pathway and is necessary for its apical membrane sorting. Interacts (via the C-terminal PDZ-binding motif DTHL) with SLC9A3R2 (via the PDZ 1 domain); interaction is detected in glomerular epithelium cells. Interacts with EZR (By similarity). {ECO:0000250}.
ENSMUSG00000028093	Q8BP40	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000061130	P36993	SUBUNIT: Monomer. Interacts with PAK6 (By similarity). Interacts with the phosphorylated form of IKBKB/IKKB (By similarity). {ECO:0000250}.
ENSMUSG00000024953	P99029	SUBUNIT: Monomer.
ENSMUSG00000021096	P49443	SUBUNIT: Monomer (By similarity). Interacts with SMAD2; the interaction dephosphorylates SMAD2 in its C-terminal SXS motif resulting in disruption of the SMAD2/SMAD4 complex, SMAD2 nuclear export and termination of the TGF-beta-mediated signaling. Interacts with SMAD2; the interaction dephosphorylates SMAD2 in its C-terminal SXS motif resulting in disruption of the SMAD2/SMAD4 complex, SMAD2 nuclear export and termination of the TGF-beta-mediated signaling (By similarity). Interacts with the phosphorylated form of IKBKB/IKKB (By similarity). {ECO:0000250}.
ENSMUSG00000062729	P51175	SUBUNIT: Monomer. Homodimer (By similarity). {ECO:0000250}.
ENSMUSG00000079037	P04925	SUBUNIT: Monomer and homodimer. Has a tendency to aggregate into amyloid fibrils containing a cross-beta spine, formed by a steric zipper of superposed beta-strands. Soluble oligomers may represent an intermediate stage on the path to fibril formation. Copper binding may promote oligomerization. Interacts with GRB2, APP, ERI3/PRNPIP and SYN1 (PubMed:11571277). Mislocalized cytosolically exposed PrP interacts with MGRN1; this interaction alters MGRN1 subcellular location and causes lysosomal enlargement (By similarity). Interacts with APP. Interacts with KIAA1191 (By similarity). {ECO:0000250|UniProtKB:P04156, ECO:0000269|PubMed:11571277}.
ENSMUSG00000028378	Q91YR9	SUBUNIT: Monomer or homodimer. {ECO:0000250}.
ENSMUSG00000028134	Q91Z31	SUBUNIT: Monomer. Identified in a mRNP complex, at least composed of DHX9, DDX3X, ELAVL1, HNRNPU, IGF2BP1, ILF3, PABPC1, PCBP2, PTBP2, STAU1, STAU2, SYNCRIP and YBX1. Part of a ternary complex containing KHSRP and HNRPH1 (By similarity). Interacts with NOVA1; the interaction is direct. Interacts with NOVA2; the interaction is direct. {ECO:0000250, ECO:0000269|PubMed:10829067}.
ENSMUSG00000072946	Q8VDQ1	SUBUNIT: Monomer. {ECO:0000269|PubMed:15229897, ECO:0000269|PubMed:19000823}.
ENSMUSG00000001441	Q11011	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000004266	P29351	SUBUNIT: Monomer. Interacts with FCRL2, FCRL3, FCRL4, CD84 and MTUS1 (By similarity). Binds PTPNS1. Interacts with CD300LF and CDK2. Interacts with MILR1 (tyrosine-phosphorylated). Interacts with KIR2DL1; the interaction is enhanced by ARRB2 (By similarity). Interacts (via SH2 1 domain) with ROS1; the interaction is direct and promotes ROS1 dephosphorylation (By similarity). Interacts with EGFR; inhibits EGFR-dependent activation of MAPK/ERK. Interacts with LYN (By similarity). Interacts with KIT. Interacts with the tyrosine phosphorylated form of PDPK1 (By similarity). {ECO:0000250}.
ENSMUSG00000013663	O08586	SUBUNIT: Monomer. The unphosphorylated form interacts with the second PDZ domain of AIP1. Interacts with MAGI2, MAGI3, MAST1 and MAST3, but neither with MAST4 nor with DLG5; interaction with MAGI2 increases protein stability (By similarity). Interacts with NEDD4. Interacts with NDFIP1 and NDFIP2; in the presence of NEDD4 or ITCH, this interaction promotes PTEN ubiquitination (By similarity). Interacts (via C2 domain) with FRK (By similarity). Interacts with USP7; the interaction is direct (By similarity). Interacts with ROCK1. Interacts with XIAP/BIRC4. Interacts with STK11; the interaction phosphorylates PTEN (By similarity). {ECO:0000250}.
ENSMUSG00000072582	Q8R2Y8	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000032869	Q8BHL8	SUBUNIT: Monomer and homodimer. Interacts with FBXO7 (By similarity). {ECO:0000250}.
ENSMUSG00000015090	O09114	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000020154	B2RU80	SUBUNIT: Monomer (By similarity). Interacts with TEK (PubMed:10557082, PubMed:19451274). Interacts via fibronectin type-III 17 domain with CDH5 (PubMed:19015309). Detected in a complex with CNTN1 and NRCAM (PubMed:11564762). {ECO:0000250|UniProtKB:P23467, ECO:0000269|PubMed:10557082, ECO:0000269|PubMed:11564762, ECO:0000269|PubMed:12234928, ECO:0000269|PubMed:19015309, ECO:0000269|PubMed:19451274}.
ENSMUSG00000041836	P49446	SUBUNIT: Monomer (By similarity). Isoform 2: Homodimer. Can form oligomers. Dimerization is increased by oxidative stress and decreased by EGFR. Isoform 2 interacts with GRB2 (By similarity). {ECO:0000250}.
ENSMUSG00000031730	O35435	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000033684	Q8BND5	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000020372	P68040	SUBUNIT: Interacts with CPNE3 (By similarity). May interact with ABCB4 (By similarity). Component of the small (40S) ribosomal subunit. Interacts with LARP4B. Interacts with PKD2L1 (By similarity). Exists as a monomer and also forms oligomers. Binds SLC9A3R1. Forms a ternary complex with TRIM63 and PRKCE. Interacts with HABP4, KRT1 and OTUB1. Interacts with SRC (via SH2 domain); the interaction is enhanced by tyrosine phosphorylation of RACK1. Recruited in a circadian manner into a nuclear complex which also includes BMAL1 and PRKCA. Interacts with AR. Interacts with IGF1R but not with INSR. Interacts with ADAM12. Interacts with CLEC1B (via N-terminal region) and with HIF1A; the interaction promotes their degradation. Interacts with RHOA; this enhances RHOA activation and promotes cell migration. Interacts with CHRM2; the interaction regulates CHRM2 internalization. Interacts with TRPM6 (via kinase domain). Interacts with PTK2/FAK1; required for PTK2/FAK1 phosphorylation and dephosphorylation. Interacts with FLT1. Interacts with HRAS. {ECO:0000250, ECO:0000250|UniProtKB:P63244, ECO:0000269|PubMed:18258429, ECO:0000269|PubMed:20093473, ECO:0000269|PubMed:21262816}.
ENSMUSG00000000441	Q99N57	SUBUNIT: Monomer. Homodimer. Heterodimerizes with BRAF and this heterodimer possesses a highly increased kinase activity compared to the respective homodimers or monomers. Heterodimerization is mitogen-regulated and enhanced by 14-3-3 proteins. MAPK1/ERK2 activation can induce a negative feedback that promotes the dissociation of the heterodimer. Forms a multiprotein complex with Ras (M-Ras/MRAS), SHOC2 and protein phosphatase 1 (PPP1CA, PPP1CB and PPP1CC). Interacts with Ras proteins; the interaction is antagonized by RIN1. Weakly interacts with RIT1. Interacts (via N-terminus) with RGS14 (via RBD domains); the interaction mediates the formation of a ternary complex with BRAF, a ternary complex inhibited by GNAI1 (By similarity). Interacts with STK3/MST2; the interaction inhibits its pro-apoptotic activity. Interacts (when phosphorylated at Ser-259) with YWHAZ (unphosphorylated at 'Thr-232'). Interacts with MAP2K1/MEK1 and MAP2K2/MEK2 (By similarity). Interacts with MAP3K5/ASF1 (via N-terminus) and this interaction inhibits the proapoptotic function of MAP3K5/ASK1. Interacts with PAK1 (via kinase domain). The phosphorylated form interacts with PIN1. The Ser-338 and Ser-339 phosphorylated form (by PAK1) interacts with BCL2. Interacts with PEBP1/RKIP and this interaction is enhanced if RAF1 is phosphorylated on residues Ser-338, Ser-339, Tyr-340 and Tyr-341. Interacts with ADCY2, ADCY5, ADCY6, DGKH, RCAN1/DSCR1, PPP1R12A, PKB/AKT1, SPRY2, SPRY4, CNKSR1/CNK1, KSR2 and PHB/prohibitin (By similarity). The phosphorylated form interacts with PIN1. Interacts with PPP2CA, PPP2R1B and ROCK2. In its active form, interacts with PRMT5 (By similarity). Interacts with FAM83B; displaces 14-3-3 proteins from RAF1 and activates RAF1 (By similarity). {ECO:0000250, ECO:0000250|UniProtKB:P04049}.
ENSMUSG00000020752	Q8VID5	SUBUNIT: Monomer. Interacts with TOP2A, TOP3A and TOP3B. Interacts with RNA polymerase II subunit POLR2A. Identified in a complex with the RNA polymerase II core bound to DNA. Interacts with RAD51 (By similarity). {ECO:0000250}.
ENSMUSG00000029430	P62827	SUBUNIT: Monomer (By similarity). Also forms a complex with CHC1. Found in a complex with nuclear export signal-cargo peptides, RANBP3 and XPO1. Component of a nuclear export receptor complex composed of KPNB1, Ran, SNUPN and XPO1. Found in a trimeric export complex with SNUPN, Ran and XPO1. Interacts with RANBP10. Interacts in its GTP-bound form with BIRC5/survivin at S and M phases of the cell cycle. Interacts with TERT; the interaction requires hydrogen peroxide-mediated phosphorylation of TERT and transports TERT to the nucleus. Interacts with MAD2L2 (By similarity). Interacts with RANBP10. Interacts with VRK1, VRK2 and VRK3 (By similarity). Interacts with NEMP1 and KPNB1 (PubMed:25946333). {ECO:0000250|UniProtKB:P62826, ECO:0000269|PubMed:25946333}.
ENSMUSG00000024712	Q8CFV9	SUBUNIT: Monomer (By similarity). Directly interacts with TNFRSF1A death domain; this interaction may be supported by TRADD. In the absence of TNFRSF1A, interacts with TRADD. Independently of TNFRSF1A, interacts with the NADPH oxidase subunit CYBA. {ECO:0000250, ECO:0000269|PubMed:19641494}.
ENSMUSG00000026082	Q920Q2	SUBUNIT: Interacts with FAAP20 (By similarity). Monomer. Interacts with the DNA polymerase zeta which is composed of REV3L and MAD2L2; the interaction with MAD2L2 is direct and requires that REV3L is in its closed conformation. Interacts with POLH, POLI and POLK. {ECO:0000250, ECO:0000269|PubMed:11711549, ECO:0000269|PubMed:14657033}.
ENSMUSG00000023070	Q64374	SUBUNIT: Monomer. {ECO:0000269|PubMed:23349732}.
ENSMUSG00000034472	P63032	SUBUNIT: Monomer (Potential). Interacts with PIK3CA and UBE2I. Interacts with GNB1, GNB2 and GNB3 (By similarity). {ECO:0000250, ECO:0000305}.
ENSMUSG00000048330	Q8BPM6	SUBUNIT: Monomer and homodimer. Interacts with CHRNA7, CHRNA3, CHRNA4, CHRNB2, CHRNB4 and HTR3A (By similarity). {ECO:0000250}.
ENSMUSG00000066800	Q05921	SUBUNIT: Monomer (inactive form) or homodimer. Interacts with ABCE1; this interaction inhibits the RNASEL (By similarity). {ECO:0000250}.
ENSMUSG00000014074	Q80XJ2	SUBUNIT: Monomer. Interacts with UBE2N/UBC13 (By similarity). {ECO:0000250}.
ENSMUSG00000036192	Q8R1B8	SUBUNIT: Monomer. Interacts with CRX.
ENSMUSG00000032238	P51448	SUBUNIT: Monomer. Interacts (via the DNA-binding domain) with HIF1A; the interaction enhances HIF1A transcription under hypoxia through increasing protein stability. Interacts with CEBPB; the interaction disrupts the interaction CEBPB:EP300. Interacts with the coactivators NCOA2, PPARGC1A (via LXXLL motif), EP300 and MED1. Interacts with the corepressor NCOR1. Interacts with MAGED1 and CTNNB1. Interacts with CRY1 and PER2. Interacts (via AF-2 motif) with PROX1. Interacts with NRIP1. Isoform 4 interacts (via AF-2 motif) with isoform 1 of FOXP3 (via LXXLL motif) (By similarity). {ECO:0000250|UniProtKB:P35398, ECO:0000269|PubMed:14687547, ECO:0000269|PubMed:17476214, ECO:0000269|PubMed:19039140, ECO:0000269|PubMed:19324970, ECO:0000269|PubMed:20159955, ECO:0000269|PubMed:20300063, ECO:0000269|PubMed:21499262, ECO:0000269|PubMed:21628546, ECO:0000269|PubMed:22170608, ECO:0000269|PubMed:23723244}.
ENSMUSG00000029608	P47708	SUBUNIT: Monomer. Interacts with RAB3A, RAB3B, RAB3C, RAB3D, RAB8A, RAB27A and RAB27B. {ECO:0000269|PubMed:12578829, ECO:0000269|PubMed:18945677}.
ENSMUSG00000000339	Q9D7H3	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000032518	P14206	SUBUNIT: Monomer (37LRP) and homodimer (67LR) (By similarity). Component of the small ribosomal subunit. Mature ribosomes consist of a small (40S) and a large (60S) subunit. The 40S subunit contains about 33 different proteins and 1 molecule of RNA (18S). The 60S subunit contains about 49 different proteins and 3 molecules of RNA (28S, 5.8S and 5S). Interacts with RPS21 (By similarity). Interacts with several laminins including at least LAMB1. Interacts with MDK. Interacts with PRNP. The mature dimeric form interacts with PPP1R16B (via its fourth ankyrin repeat). Interacts with PPP1CA only in the presence of PPP1R16B (By similarity). {ECO:0000255|HAMAP-Rule:MF_03016}.
