Ohnolog-1 Id	Ohnolog-2 Id	Ohnolog-1 Symbol	Ohnolog-2 Symbol	Synteny Outgroup Support	Combine q-value(self) from all vetebrates	Combine q-value(outgroup) from all vetebrates	q-value from self comparison	Combined q-value for all outgroups	q-value for Amphioxus	q-value for Ciona intestinalis	q-value for Ciona savignyi	q-value for Drosophila	q-value for Sea Urchin	q-value for Worm	Duplication node form Ensembl
ENSMUSG00000005553	ENSMUSG00000007097	Atp4a	Atp1a2	4	0.0074	0.0016									Vertebrata
ENSMUSG00000019913	ENSMUSG00000062713	Sim1	Sim2	4	0.0005	7.455E-005									Euteleostomi
ENSMUSG00000034354	ENSMUSG00000018401	Mtmr3	Mtmr4	5	1.339E-008	2.528E-005									Euteleostomi
ENSMUSG00000038844	ENSMUSG00000033705	Kif16b	Stard9	4	0.0012	2.239E-005									Vertebrata
ENSMUSG00000091670	ENSMUSG00000028738	Vmn2r105	Tas1r2	3	5.120E-006	0.0015									Chordata
ENSMUSG00000028630	ENSMUSG00000016526	Dyrk2	Dyrk3	3	1.946E-009	0.0043									Euteleostomi
ENSMUSG00000011960	ENSMUSG00000026349	Ccnt1	Ccnt2	5	1.088E-005	0.0001									Vertebrata
ENSMUSG00000006651	ENSMUSG00000031996	Aplp1	Aplp2	3	0.0028	0.0020									Euteleostomi
ENSMUSG00000027523	ENSMUSG00000024524	Gnas	Gnal	4	3.510E-015	2.012E-005									Coelomata
ENSMUSG00000021255	ENSMUSG00000026610	Esrrb	Esrrg	4	4.628E-011	0.0004									Vertebrata
ENSMUSG00000032648	ENSMUSG00000033059	Pygm	Pygb	5	1.633E-005	0.0002									Euteleostomi
ENSMUSG00000006542	ENSMUSG00000067713	Prkag3	Prkag1	5	1.893E-007	0.0011									Euteleostomi
ENSMUSG00000055022	ENSMUSG00000064293	Cntn1	Cntn4	6	4.155E-009	0.0002									Vertebrata
ENSMUSG00000037974	ENSMUSG00000044021	Muc5ac	Muc19	4	9.426E-007	0.0035									Vertebrata
ENSMUSG00000037188	ENSMUSG00000020656	Grhl3	Grhl1	4	1.426E-006	0.0010									Vertebrata
ENSMUSG00000049100	ENSMUSG00000051678	Pcdh10	Pcdhb6	4	7.460E-014	7.408E-006									
ENSMUSG00000034341	ENSMUSG00000022455	Wbp2	Wbp2nl	5	1.754E-011	9.445E-007									Euteleostomi
ENSMUSG00000006219	ENSMUSG00000029860	Fblim1	Zyx	4	0.0016	0.0006									Coelomata
ENSMUSG00000049532	ENSMUSG00000031665	Sall2	Sall1	5	9.392E-006	5.558E-006									Vertebrata
ENSMUSG00000045493	ENSMUSG00000025128	Bhlhe23	Bhlhe22	4	2.161E-007	0.0004									Euteleostomi
ENSMUSG00000024811	ENSMUSG00000031529	Tnks2	Tnks	4	8.004E-008	0.0028									Vertebrata
ENSMUSG00000000861	ENSMUSG00000048251	Bcl11a	Bcl11b	4	2.026E-009	1.315E-006									Vertebrata
ENSMUSG00000031503	ENSMUSG00000067158	Col4a2	Col4a4	5	0.0002	5.899E-006									Vertebrata
ENSMUSG00000049336	ENSMUSG00000016150	Tenm2	Tenm1	4	0.0005	0.0011									Euteleostomi
ENSMUSG00000048528	ENSMUSG00000029112	Nkx1-2	Nkx1-1	5	3.371E-012	0.0002									Euteleostomi
ENSMUSG00000029655	ENSMUSG00000037795	N4bp2l2	N4bp2	2	1.838E-006	0.0065									Euteleostomi
ENSMUSG00000034266	ENSMUSG00000026630	Batf	Batf3	2	1.495E-011	0.0011									Euteleostomi
ENSMUSG00000010721	ENSMUSG00000022999	Lmbr1	Lmbr1l	4	0.0056	0.0004									Vertebrata
ENSMUSG00000020521	ENSMUSG00000032850	Rnft1	Rnft2	5	3.790E-011	0.0048									Euteleostomi
ENSMUSG00000033767	ENSMUSG00000026116	D930015E06Rik	Tmem131	4	0.0002	0.0007									Vertebrata
ENSMUSG00000006369	ENSMUSG00000064080	Fbln1	Fbln2	6	6.639E-005	0.0001									Vertebrata
ENSMUSG00000040188	ENSMUSG00000028049	Scamp2	Scamp3	5	1.858E-007	0.0031									Vertebrata
ENSMUSG00000020519	ENSMUSG00000031609	Sap30l	Sap30	4	1.821E-009	0.0006									Euteleostomi
ENSMUSG00000028640	ENSMUSG00000025927	Tfap2c	Tfap2b	4	9.229E-005	0.0011									Vertebrata
ENSMUSG00000022387	ENSMUSG00000001632	Brd1	Brpf1	5	1.527E-008	0.0003									Vertebrata
ENSMUSG00000037169	ENSMUSG00000022346	Mycn	Myc	4	5.233E-011	0.0004									Vertebrata
ENSMUSG00000025958	ENSMUSG00000023027	Creb1	Atf1	5	5.837E-007	0.0004									Euteleostomi
ENSMUSG00000020656	ENSMUSG00000022286	Grhl1	Grhl2	4	3.088E-012	0.0087									Vertebrata
ENSMUSG00000096156	ENSMUSG00000046434	CT009632.1	Hnrnpa1	3	1.733E-007	0.0006									Euteleostomi
ENSMUSG00000062624	ENSMUSG00000081225	Cyp2c67	Cyp2j12	2	0.0030	0.0015									Vertebrata
ENSMUSG00000024969	ENSMUSG00000026620	Mark2	Mark1	5	5.852E-005	4.558E-007									Vertebrata
ENSMUSG00000037337	ENSMUSG00000034761	Map4k1	Map4k5	5	7.832E-007	3.545E-008									Vertebrata
ENSMUSG00000000305	ENSMUSG00000069441	Cdh4	Dsg1a	2	1.134E-013	0.0067									Chordata
ENSMUSG00000048696	ENSMUSG00000074480	Mex3d	Mex3a	3	5.701E-006	0.0002									Vertebrata
ENSMUSG00000021974	ENSMUSG00000031603	Fgf9	Fgf20	5	0.0003	0.0005									Euteleostomi
ENSMUSG00000020486	ENSMUSG00000072214	Sept4	Sept5	4	2.027E-005	0.0014									Euteleostomi
ENSMUSG00000027022	ENSMUSG00000023022	Xirp2	Lima1	4	1.340E-014	0.0002									
ENSMUSG00000000938	ENSMUSG00000036139	Hoxa10	Hoxc9	3	1.982E-009	6.426E-006									Vertebrata
ENSMUSG00000054555	ENSMUSG00000011256	Adam12	Adam19	3	1.724E-008	0.0035									Vertebrata
ENSMUSG00000019916	ENSMUSG00000018906	P4ha1	P4ha2	4	1.562E-006	0.0004									Euteleostomi
ENSMUSG00000049100	ENSMUSG00000051599	Pcdh10	Pcdhb2	4	7.800E-014	6.286E-005									
ENSMUSG00000024826	ENSMUSG00000021221	Dpf2	Dpf3	6	7.360E-013	2.244E-015									Vertebrata
ENSMUSG00000038203	ENSMUSG00000001656	Hoxa13	Hoxc11	3	1.189E-009	2.486E-005									Chordata
ENSMUSG00000024862	ENSMUSG00000040714	Klc2	Klc3	3	7.889E-006	0.0020									Chordata
ENSMUSG00000028822	ENSMUSG00000022964	Tmem50a	Tmem50b	4	0.0023	0.0003									Euteleostomi
ENSMUSG00000001419	ENSMUSG00000079033	Mef2d	Mef2b	4	9.114E-005	0.0003									Vertebrata
ENSMUSG00000034758	ENSMUSG00000024642	Tle6	Tle4	3	4.713E-008	0.0079									Euteleostomi
ENSMUSG00000026821	ENSMUSG00000041354	Ralgds	Rgl2	3	6.520E-008	1.671E-006									Opisthokonta
ENSMUSG00000075415	ENSMUSG00000039735	Fnbp1	Fnbp1l	6	3.593E-011	3.260E-008									Euteleostomi
ENSMUSG00000024769	ENSMUSG00000030409	Cdc42bpg	Dmpk	5	4.980E-005	3.350E-006									Coelomata
ENSMUSG00000030785	ENSMUSG00000041697	Cox6a2	Cox6a1	4	7.388E-010	0.0033									Euteleostomi
ENSMUSG00000041986	ENSMUSG00000035151	Elmod1	Elmod2	5	0.0022	0.0034									Vertebrata
ENSMUSG00000043753	ENSMUSG00000047143	Dmrta1	Dmrta2	1	8.553E-006	0.0007									Vertebrata
ENSMUSG00000032050	ENSMUSG00000031207	Rdx	Msn	4	0.0014	0.0087									Euteleostomi
ENSMUSG00000042686	ENSMUSG00000022208	Jph1	Jph4	4	0.0029	0.0001									Euteleostomi
ENSMUSG00000030747	ENSMUSG00000067597	Dgat2	Dgat2l6	3	4.462E-005	0.0001									Euteleostomi
ENSMUSG00000025511	ENSMUSG00000030352	Tspan4	Tspan9	5	1.140E-006	0.0012									Vertebrata
ENSMUSG00000039308	ENSMUSG00000027971	Ndst2	Ndst4	4	2.849E-011	0.0001									Vertebrata
ENSMUSG00000025002	ENSMUSG00000081225	Cyp2c55	Cyp2j12	1	0.0027	0.0098									Vertebrata
ENSMUSG00000030551	ENSMUSG00000002393	Nr2f2	Nr2f6	3	0.0053	0.0014									Vertebrata
ENSMUSG00000026764	ENSMUSG00000006740	Kif5c	Kif5b	4	1.709E-006	0.0017									Vertebrata
ENSMUSG00000025060	ENSMUSG00000020272	Slk	Stk10	5	1.962E-010	0.0012									Euteleostomi
ENSMUSG00000000690	ENSMUSG00000027102	Hoxb6	Hoxd8	1	2.563E-014	0.0002									Euteleostomi
ENSMUSG00000031841	ENSMUSG00000044393	Cdh13	Dsg2	2	1.728E-006	0.0048									Chordata
ENSMUSG00000006307	ENSMUSG00000002028	Wbp7	Mll1	5	0.0011	0.0006									Vertebrata
ENSMUSG00000028634	ENSMUSG00000050600	Hivep3	Zfp831	3	6.269E-006	0.0061									Vertebrata
ENSMUSG00000063317	ENSMUSG00000020905	Usp31	Usp43	5	6.083E-007	0.0002									Euteleostomi
ENSMUSG00000032024	ENSMUSG00000038235	Clmp	F11r	2	5.448E-007	0.0095									Chordata
ENSMUSG00000001627	ENSMUSG00000010048	Ifrd1	Ifrd2	3	1.253E-006	0.0003									Vertebrata
ENSMUSG00000021540	ENSMUSG00000031681	Smad5	Smad1	4	1.625E-008	0.0043									Chordata
ENSMUSG00000028036	ENSMUSG00000019464	Ptgfr	Ptger1	3	9.632E-010	0.0037									Vertebrata
ENSMUSG00000029212	ENSMUSG00000031344	Gabrb1	Gabrq	4	0.0017	0.0012									Vertebrata
ENSMUSG00000042477	ENSMUSG00000042596	Tfap2e	Tfap2d	4	3.708E-010	0.0001									Vertebrata
ENSMUSG00000058756	ENSMUSG00000021779	Thra	Thrb	2	3.663E-006	0.0037									Euteleostomi
ENSMUSG00000021743	ENSMUSG00000029697	Fezf2	Fezf1	5	8.906E-008	4.701E-006									Euteleostomi
ENSMUSG00000028364	ENSMUSG00000015829	Tnc	Tnr	2	3.109E-009	8.061E-007									Euteleostomi
ENSMUSG00000032046	ENSMUSG00000090121	Abhd12	Abhd12b	6	1.012E-008	1.233E-006									Vertebrata
ENSMUSG00000024856	ENSMUSG00000029394	Cdk2ap2	Cdk2ap1	4	0.0002	0.0027									Euteleostomi
ENSMUSG00000038740	ENSMUSG00000031813	Fam125b	Fam125a	5	0.0065	0.0032									Vertebrata
ENSMUSG00000032786	ENSMUSG00000025270	Alas1	Alas2	3	3.283E-005	0.0006									Vertebrata
ENSMUSG00000017774	ENSMUSG00000066952	Myo1c	Myo1h	5	1.083E-012	2.189E-011									Euteleostomi
ENSMUSG00000047767	ENSMUSG00000026289	Atg16l2	Atg16l1	2	0.0002	0.0072									Euteleostomi
ENSMUSG00000017009	ENSMUSG00000020592	Sdc4	Sdc1	4	2.102E-005	0.0044									Vertebrata
ENSMUSG00000089911	ENSMUSG00000038212	Hiat1	Hiatl1	5	0.0005	7.936E-005									Euteleostomi
ENSMUSG00000024642	ENSMUSG00000008305	Tle4	Tle1	4	0.0003	0.0026									Euteleostomi
ENSMUSG00000061524	ENSMUSG00000036972	Zic2	Zic4	5	1.562E-006	1.954E-005									Euteleostomi
ENSMUSG00000034591	ENSMUSG00000030089	Slc41a2	Slc41a3	4	0.0009	0.0029									Euteleostomi
ENSMUSG00000028640	ENSMUSG00000042596	Tfap2c	Tfap2d	4	9.518E-005	0.0011									Vertebrata
ENSMUSG00000020331	ENSMUSG00000032338	Hcn2	Hcn4	6	7.260E-011	3.628E-007									Euteleostomi
ENSMUSG00000062694	ENSMUSG00000000058	Cav3	Cav2	1	2.689E-010	0.0093									Euteleostomi
ENSMUSG00000044220	ENSMUSG00000044186	Nkx2-3	Nkx2-6	4	2.623E-009	3.030E-005									Euteleostomi
ENSMUSG00000005553	ENSMUSG00000007107	Atp4a	Atp1a4	4	0.0072	0.0016									Vertebrata
ENSMUSG00000024497	ENSMUSG00000031688	Pou4f3	Pou4f2	6	6.427E-007	9.426E-009									Euteleostomi
ENSMUSG00000026657	ENSMUSG00000030064	Frmd4a	Frmd4b	3	0.0045	0.0071									Coelomata
ENSMUSG00000036327	ENSMUSG00000033684	Qsox2	Qsox1	6	1.970E-012	3.260E-014									Euteleostomi
ENSMUSG00000038351	ENSMUSG00000042216	Sgsm2	Sgsm1	3	2.594E-013	0.0005									Euteleostomi
ENSMUSG00000025348	ENSMUSG00000001507	Itga7	Itga3	4	4.406E-005	0.0075									Vertebrata
ENSMUSG00000021676	ENSMUSG00000030536	Iqgap2	Iqgap1	4	9.450E-012	0.0018									Chordata
ENSMUSG00000019873	ENSMUSG00000052852	Reep3	Reep1	5	5.718E-007	0.0016									Euteleostomi
ENSMUSG00000029608	ENSMUSG00000052301	Rph3a	Doc2a	3	3.290E-010	0.0073									Euteleostomi
ENSMUSG00000031883	ENSMUSG00000027559	Car7	Car3	4	3.662E-007	4.460E-006									Vertebrata
ENSMUSG00000038742	ENSMUSG00000004105	Angptl6	Angptl2	2	1.353E-006	0.0054									Euteleostomi
ENSMUSG00000032878	ENSMUSG00000084883	Ccdc85a	Ccdc85c	4	2.258E-010	4.482E-007									Euteleostomi
ENSMUSG00000018599	ENSMUSG00000022412	Smcr7	Smcr7l	1	3.598E-007	0.0087									Euteleostomi
ENSMUSG00000017817	ENSMUSG00000022208	Jph2	Jph4	5	9.297E-007	2.364E-007									Euteleostomi
ENSMUSG00000027680	ENSMUSG00000000838	Fxr1	Fmr1	4	2.914E-006	0.0010									Vertebrata
ENSMUSG00000034771	ENSMUSG00000024642	Tle2	Tle4	4	4.938E-008	0.0068									Vertebrata
ENSMUSG00000003546	ENSMUSG00000024862	Klc4	Klc2	5	0.0023	0.0002									Vertebrata
ENSMUSG00000041798	ENSMUSG00000025877	Gck	Hk3	5	0.0091	0.0001									Vertebrata
ENSMUSG00000025813	ENSMUSG00000003573	Homer2	Homer3	4	0.0001	0.0045									Euteleostomi
ENSMUSG00000052151	ENSMUSG00000021759	Ppap2c	Ppap2a	4	1.310E-006	0.0003									Euteleostomi
ENSMUSG00000057719	ENSMUSG00000031642	Sh3rf2	Sh3rf1	4	2.647E-006	0.0015									Euteleostomi
ENSMUSG00000029491	ENSMUSG00000024575	Pde6b	Pde6a	4	7.214E-007	6.127E-006									Euteleostomi
ENSMUSG00000009741	ENSMUSG00000026380	Ubp1	Tfcp2l1	6	6.850E-008	1.737E-005									Vertebrata
ENSMUSG00000069729	ENSMUSG00000007880	Arid1b	Arid1a	5	3.032E-008	4.568E-007									Euteleostomi
ENSMUSG00000030685	ENSMUSG00000017615	Kctd13	Tnfaip1	6	3.552E-006	7.625E-005									Euteleostomi
ENSMUSG00000028698	ENSMUSG00000041417	Pik3r3	Pik3r1	5	4.305E-010	4.694E-006									Vertebrata
ENSMUSG00000039410	ENSMUSG00000027684	Prdm16	Mecom	4	8.615E-011	1.767E-006									Vertebrata
ENSMUSG00000026883	ENSMUSG00000070565	Dab2ip	Rasal2	5	3.975E-014	1.937E-006									Euteleostomi
ENSMUSG00000070469	ENSMUSG00000066113	Adamtsl3	Adamtsl1	3	1.977E-006	0.0070									Vertebrata
ENSMUSG00000026837	ENSMUSG00000024330	Col5a1	Col11a2	4	6.754E-007	0.0005									Euteleostomi
ENSMUSG00000018973	ENSMUSG00000029844	Hoxb1	Hoxa1	3	3.434E-014	3.609E-015									Vertebrata
ENSMUSG00000022212	ENSMUSG00000034796	Cpne6	Cpne7	3	2.517E-008	0.0026									Euteleostomi
ENSMUSG00000067229	ENSMUSG00000028571	Cyp2c66	Cyp2j13	3	0.0043	0.0026									Vertebrata
ENSMUSG00000020189	ENSMUSG00000037606	Osbpl8	Osbpl5	5	0.0003	0.0044									Euteleostomi
ENSMUSG00000020886	ENSMUSG00000022770	Dlg4	Dlg1	4	1.110E-006	0.0009									Euteleostomi
ENSMUSG00000024242	ENSMUSG00000037337	Map4k3	Map4k1	5	0.0009	5.174E-006									Vertebrata
ENSMUSG00000029279	ENSMUSG00000026918	Brdt	Brd3	2	3.846E-006	0.0047									Vertebrata
ENSMUSG00000038227	ENSMUSG00000022484	Hoxa9	Hoxc10	3	1.148E-009	1.856E-005									Vertebrata
ENSMUSG00000058325	ENSMUSG00000020143	Dock1	Dock2	4	3.395E-009	0.0002									Vertebrata
ENSMUSG00000041308	ENSMUSG00000060429	Sntb2	Sntb1	6	1.082E-006	6.814E-006									Vertebrata
ENSMUSG00000042464	ENSMUSG00000000942	Hoxd4	Hoxa4	5	9.158E-014	3.521E-010									Euteleostomi
ENSMUSG00000026514	ENSMUSG00000015759	Cnih3	Cnih	4	1.374E-006	2.081E-005									Euteleostomi
ENSMUSG00000059742	ENSMUSG00000001901	Kcnh7	Kcnh6	4	1.230E-012	0.0076									Coelomata
ENSMUSG00000000305	ENSMUSG00000000303	Cdh4	Cdh1	3	1.808E-008	9.190E-006									Chordata
ENSMUSG00000025724	ENSMUSG00000024516	Sec11a	Sec11c	4	2.697E-006	0.0095									Euteleostomi
ENSMUSG00000030730	ENSMUSG00000029467	Atp2a1	Atp2a2	5	1.530E-005	5.919E-005									Coelomata
ENSMUSG00000033966	ENSMUSG00000020990	Cdkl4	Cdkl1	5	3.212E-009	2.885E-008									Vertebrata
ENSMUSG00000028399	ENSMUSG00000033295	Ptprd	Ptprf	6	7.305E-006	1.527E-006									Euteleostomi
ENSMUSG00000001632	ENSMUSG00000063952	Brpf1	Brpf3	4	0.0002	0.0053									Vertebrata
ENSMUSG00000027568	ENSMUSG00000020591	Ntsr1	Ntsr2	2	9.591E-005	0.0036									Euteleostomi
ENSMUSG00000055320	ENSMUSG00000030353	Tead1	Tead4	5	1.968E-007	0.0013									Vertebrata
ENSMUSG00000044786	ENSMUSG00000021127	Zfp36	Zfp36l1	4	2.409E-008	0.0002									Euteleostomi
ENSMUSG00000000766	ENSMUSG00000050511	Oprm1	Oprd1	2	6.053E-011	0.0093									Euteleostomi
ENSMUSG00000030699	ENSMUSG00000000094	Tbx6	Tbx4	2	0.0003	0.0044									Vertebrata
ENSMUSG00000042507	ENSMUSG00000064043	C130039O16Rik	Trerf1	5	0.0024	2.902E-007									Euteleostomi
ENSMUSG00000054321	ENSMUSG00000039117	Taf4b	Taf4a	6	1.056E-013	9.698E-006									Euteleostomi
ENSMUSG00000001657	ENSMUSG00000043219	Hoxc8	Hoxa6	2	6.013E-008	3.739E-007									Euteleostomi
ENSMUSG00000040363	ENSMUSG00000036959	Bcor	Bcorl1	1	2.861E-009	0.0060									Euteleostomi
ENSMUSG00000020515	ENSMUSG00000031601	Cnot8	Cnot7	4	3.183E-007	0.0014									Euteleostomi
ENSMUSG00000036523	ENSMUSG00000042942	Greb1	Greb1l	3	0.0008	0.0064									Vertebrata
ENSMUSG00000037926	ENSMUSG00000042121	Ssh2	Ssh1	4	3.147E-013	0.0001									Vertebrata
ENSMUSG00000007783	ENSMUSG00000078937	Cpt1c	Cpt1b	5	0.0057	0.0072									Vertebrata
ENSMUSG00000054582	ENSMUSG00000022283	Pabpc1l	Pabpc1	5	4.766E-009	0.0001									Vertebrata
ENSMUSG00000024912	ENSMUSG00000021250	Fosl1	Fos	5	1.553E-012	4.106E-017									Vertebrata
ENSMUSG00000078619	ENSMUSG00000023018	Smarcd2	Smarcd1	5	1.364E-006	0.0020									Vertebrata
ENSMUSG00000027204	ENSMUSG00000024598	Fbn1	Fbn2	5	3.804E-006	0.0013									Vertebrata
ENSMUSG00000061524	ENSMUSG00000032368	Zic2	Zic1	5	1.712E-006	1.765E-005									Euteleostomi
ENSMUSG00000051510	ENSMUSG00000018143	Mafg	Mafk	4	8.268E-010	9.885E-005									Euteleostomi
ENSMUSG00000032648	ENSMUSG00000021069	Pygm	Pygl	5	6.482E-009	2.339E-005									Vertebrata
ENSMUSG00000062075	ENSMUSG00000028063	Lmnb2	Lmna	5	4.113E-006	0.0024									Vertebrata
ENSMUSG00000050628	ENSMUSG00000039568	Fam100b	Fam100a	4	1.369E-010	5.313E-007									Vertebrata
ENSMUSG00000027971	ENSMUSG00000054008	Ndst4	Ndst1	3	1.782E-008	7.643E-005									Vertebrata
ENSMUSG00000025473	ENSMUSG00000011256	Adam8	Adam19	3	1.825E-008	0.0080									Vertebrata
ENSMUSG00000025317	ENSMUSG00000027555	Car5a	Car13	4	1.624E-006	0.0017									Vertebrata
ENSMUSG00000031665	ENSMUSG00000027547	Sall1	Sall4	5	6.231E-008	5.844E-006									Vertebrata
ENSMUSG00000020734	ENSMUSG00000059003	Grin2c	Grin2a	5	1.432E-009	5.932E-005									Vertebrata
ENSMUSG00000066568	ENSMUSG00000039108	Lsm14a	Lsm14b	6	0.0014	4.363E-006									Vertebrata
ENSMUSG00000028184	ENSMUSG00000013033	Lphn2	Lphn1	4	5.246E-010	6.845E-005									Euteleostomi
ENSMUSG00000040249	ENSMUSG00000049252	Lrp1	Lrp1b	4	1.432E-005	0.0028									Vertebrata
ENSMUSG00000021816	ENSMUSG00000028161	Ppp3cb	Ppp3ca	2	1.208E-010	1.779E-005									Vertebrata
ENSMUSG00000057738	ENSMUSG00000026532	Spna2	Spna1	5	7.756E-009	2.156E-005									Euteleostomi
ENSMUSG00000069631	ENSMUSG00000026027	Strada	Stradb	3	7.874E-008	0.0024									Euteleostomi
ENSMUSG00000028456	ENSMUSG00000034799	Unc13b	Unc13a	6	0.0017	0.0015									Euteleostomi
ENSMUSG00000069441	ENSMUSG00000031962	Dsg1a	Cdh15	3	4.570E-007	0.0053									Chordata
ENSMUSG00000040345	ENSMUSG00000049744	Arhgap9	Arhgap15	4	1.752E-006	0.0049									Vertebrata
ENSMUSG00000058183	ENSMUSG00000027820	Mmel1	Mme	4	6.821E-011	0.0093									Vertebrata
ENSMUSG00000000263	ENSMUSG00000038257	Glra1	Glra3	3	9.039E-009	0.0007									Euteleostomi
ENSMUSG00000038530	ENSMUSG00000059810	Rgs4	Rgs3	3	5.426E-006	0.0001									Vertebrata
ENSMUSG00000038151	ENSMUSG00000049410	Prdm1	Zfp683	4	7.422E-013	1.657E-006									Chordata
ENSMUSG00000052852	ENSMUSG00000038555	Reep1	Reep2	5	0.0002	0.0011									Euteleostomi
ENSMUSG00000001506	ENSMUSG00000026043	Col1a1	Col3a1	4	5.441E-009	0.0006									Vertebrata
ENSMUSG00000024960	ENSMUSG00000051177	Plcb3	Plcb1	3	8.644E-006	0.0015									Vertebrata
ENSMUSG00000002372	ENSMUSG00000048424	Ranbp3	Ranbp3l	4	1.601E-005	8.318E-005									Euteleostomi
ENSMUSG00000028979	ENSMUSG00000022887	Masp2	Masp1	2	3.964E-009	0.0005									Vertebrata
ENSMUSG00000041769	ENSMUSG00000029120	Ppp2r2d	Ppp2r2c	5	2.021E-012	9.302E-013									Vertebrata
ENSMUSG00000015202	ENSMUSG00000028841	Cnksr3	Cnksr1	4	1.166E-009	0.0003									Euteleostomi
ENSMUSG00000064039	ENSMUSG00000048480	Ccr1l1	Cxcr1	2	1.993E-008	0.0076									Vertebrata
ENSMUSG00000050138	ENSMUSG00000045404	Kcnk12	Kcnk13	5	3.904E-011	4.565E-008									Euteleostomi
ENSMUSG00000040818	ENSMUSG00000015377	Fam116a	Fam116b	4	0.0002	0.0046									Euteleostomi
ENSMUSG00000020709	ENSMUSG00000056413	Adap2	Adap1	4	1.219E-006	0.0006									Euteleostomi
ENSMUSG00000018830	ENSMUSG00000022443	Myh11	Myh9	5	3.365E-008	0.0009									Euteleostomi
ENSMUSG00000011751	ENSMUSG00000021061	Spnb4	Spnb1	6	2.817E-009	2.862E-008									Euteleostomi
ENSMUSG00000041961	ENSMUSG00000034177	Znrf3	Rnf43	5	5.580E-008	0.0025									Euteleostomi
ENSMUSG00000001630	ENSMUSG00000024006	Stk38l	Stk38	4	0.0011	0.0094									Euteleostomi
ENSMUSG00000021285	ENSMUSG00000026510	Ppp1r13b	Trp53bp2	5	2.688E-010	5.709E-005									Euteleostomi
ENSMUSG00000048939	ENSMUSG00000036622	Atp13a5	Atp13a2	2	1.839E-009	0.0020									Vertebrata
ENSMUSG00000024862	ENSMUSG00000021288	Klc2	Klc1	5	5.294E-010	1.380E-013									Chordata
ENSMUSG00000028259	ENSMUSG00000032643	Fhl5	Fhl3	4	4.123E-011	4.075E-005									Vertebrata
ENSMUSG00000029681	ENSMUSG00000030814	Bcl7b	Bcl7c	4	4.929E-006	0.0012									Euteleostomi
ENSMUSG00000032715	ENSMUSG00000032501	Trib3	Trib1	4	5.048E-009	0.0047									Vertebrata
ENSMUSG00000025019	ENSMUSG00000015882	Lcor	Lcorl	2	8.780E-010	7.398E-005									Vertebrata
ENSMUSG00000041911	ENSMUSG00000029755	Dlx1	Dlx5	5	6.160E-007	0.0002									Coelomata
ENSMUSG00000024393	ENSMUSG00000040225	Prrc2a	Prrc2c	2	3.712E-005	0.0037									Euteleostomi
ENSMUSG00000008658	ENSMUSG00000033565	Rbfox1	Rbfox2	5	4.407E-006	0.0046									Euteleostomi
ENSMUSG00000028307	ENSMUSG00000059343	Aldob	Aldoart1	2	0.0088	0.0083									Euteleostomi
ENSMUSG00000026840	ENSMUSG00000026478	Lamc3	Lamc1	4	2.138E-013	2.521E-005									Vertebrata
ENSMUSG00000008489	ENSMUSG00000003410	Elavl2	Elavl3	5	1.498E-006	0.0002									Euteleostomi
ENSMUSG00000037754	ENSMUSG00000033819	Ppp1r16b	Ppp1r16a	5	9.544E-011	2.278E-005									Euteleostomi
ENSMUSG00000055639	ENSMUSG00000025592	Dach1	Dach2	4	6.225E-012	0.0083									Euteleostomi
ENSMUSG00000062694	ENSMUSG00000007655	Cav3	Cav1	4	3.223E-010	0.0005									Euteleostomi
ENSMUSG00000017740	ENSMUSG00000017765	Slc12a5	Slc12a4	5	7.140E-011	0.0004									Coelomata
ENSMUSG00000026785	ENSMUSG00000004591	Pkn3	Pkn2	5	8.143E-013	2.782E-006									Euteleostomi
ENSMUSG00000025004	ENSMUSG00000081225	Cyp2c40	Cyp2j12	1	0.0030	0.0088									Vertebrata
ENSMUSG00000071659	ENSMUSG00000040725	Hnrnpul2	Hnrnpul1	4	3.967E-006	0.0052									Euteleostomi
ENSMUSG00000035392	ENSMUSG00000027901	Dennd1a	Dennd2d	3	1.890E-005	0.0095									Chordata
ENSMUSG00000026678	ENSMUSG00000059810	Rgs5	Rgs3	1	5.896E-006	0.0039									Vertebrata
ENSMUSG00000059741	ENSMUSG00000061816	Myl3	Myl1	5	1.294E-007	3.033E-005									Vertebrata
ENSMUSG00000033444	ENSMUSG00000042331	Specc1l	Specc1	4	1.440E-009	0.0088									Coelomata
ENSMUSG00000026626	ENSMUSG00000021051	Ppp2r5a	Ppp2r5e	4	1.883E-007	0.0003									Chordata
ENSMUSG00000002274	ENSMUSG00000039208	Metrn	Metrnl	1	8.083E-012	2.085E-007									Vertebrata
ENSMUSG00000027102	ENSMUSG00000056648	Hoxd8	Hoxb8	3	1.762E-014	3.663E-006									Euteleostomi
ENSMUSG00000018932	ENSMUSG00000020623	Map2k3	Map2k6	5	5.211E-005	0.0004									Euteleostomi
ENSMUSG00000028525	ENSMUSG00000032177	Pde4b	Pde4a	5	8.710E-009	3.762E-006									Vertebrata
ENSMUSG00000006574	ENSMUSG00000006576	Slc4a1	Slc4a3	3	8.954E-008	0.0038									Vertebrata
ENSMUSG00000020326	ENSMUSG00000029385	Ccng1	Ccng2	2	8.053E-009	0.0100									Euteleostomi
ENSMUSG00000022003	ENSMUSG00000031105	Slc25a30	Slc25a14	3	2.521E-011	6.070E-005									Euteleostomi
ENSMUSG00000040563	ENSMUSG00000033342	BC018242	4833424O15Rik	4	4.358E-007	0.0031									Euteleostomi
