Ohnolog-1 Id	Ohnolog-2 Id	Ohnolog-1 Symbol	Ohnolog-2 Symbol	Synteny Outgroup Support	Combine q-value(self) from all vetebrates	Combine q-value(outgroup) from all vetebrates	q-value from self comparison	Combined q-value for all outgroups	q-value for Amphioxus	q-value for Ciona intestinalis	q-value for Ciona savignyi	q-value for Drosophila	q-value for Sea Urchin	q-value for Worm	Duplication node form Ensembl
ENSMUSG00000022674	ENSMUSG00000072978	Ube2v2	Gm5830	3	0.0776	0.0459									Euteleostomi
ENSMUSG00000024776	ENSMUSG00000006906	Stambpl1	Stambp	4	4.914E-007	0.0141									Euteleostomi
ENSMUSG00000027358	ENSMUSG00000037660	Bmp2	Gdf7	2	0.0002	0.0214									Coelomata
ENSMUSG00000079662	ENSMUSG00000020902	Ntn3	Ntn1	3	2.770E-009	0.0021									Coelomata
ENSMUSG00000040502	ENSMUSG00000039372	March9	March4	5	2.835E-006	0.0124									Euteleostomi
ENSMUSG00000060803	ENSMUSG00000004035	Gstp1	Gstm7	1	0.0515	0.0480									Chordata
ENSMUSG00000052396	ENSMUSG00000031220	Mogat2	Awat2	3	4.316E-005	0.0005									Chordata
ENSMUSG00000001027	ENSMUSG00000064329	Scn4a	Scn1a	3	1.585E-010	0.0194									Vertebrata
ENSMUSG00000027077	ENSMUSG00000045667	Smtnl1	Smtnl2	4	0.0424	0.0078									Euteleostomi
ENSMUSG00000003053	ENSMUSG00000082932	Cyp2c29	Cyp2j8	3	0.0042	0.0026									Vertebrata
ENSMUSG00000030268	ENSMUSG00000030826	Bcat1	Bcat2	4	0.0003	0.0298									Euteleostomi
ENSMUSG00000054252	ENSMUSG00000005320	Fgfr3	Fgfr4	4	4.575E-007	6.931E-008									Euteleostomi
ENSMUSG00000032368	ENSMUSG00000067860	Zic1	Zic3	5	1.794E-006	1.165E-005									Euteleostomi
ENSMUSG00000043929	ENSMUSG00000055707	Klhl15	Klhl26	3	0.1899	0.0481									Vertebrata
ENSMUSG00000029064	ENSMUSG00000027669	Gnb1	Gnb4	4	3.873E-010	1.924E-005									Euteleostomi
ENSMUSG00000053166	ENSMUSG00000095403	Cdh22	AC240744.1	3	5.352E-008	0.0272									Vertebrata
ENSMUSG00000035041	ENSMUSG00000028466	Creb3l3	Creb3	6	3.029E-009	1.075E-006									Vertebrata
ENSMUSG00000005615	ENSMUSG00000035246	Pcyt1a	Pcyt1b	5	0.0040	0.0126									Euteleostomi
ENSMUSG00000095268	ENSMUSG00000001157	Gm2913	Gmcl1	5	0.0002	0.0326									Euteleostomi
ENSMUSG00000055078	ENSMUSG00000010803	Gabra5	Gabra1	6	0.0018	0.0002									Vertebrata
ENSMUSG00000063524	ENSMUSG00000004267	Eno1	Eno2	5	9.865E-007	0.0065									Vertebrata
ENSMUSG00000092008	ENSMUSG00000052914	Cyp2c69	Cyp2j6	1	0.0033	0.0318									Vertebrata
ENSMUSG00000025004	ENSMUSG00000028571	Cyp2c40	Cyp2j13	3	0.0030	0.0020									Vertebrata
ENSMUSG00000050914	ENSMUSG00000031508	Ankrd37	Ankrd10	2	0.0116	0.0006									Euteleostomi
ENSMUSG00000021831	ENSMUSG00000057069	Ero1l	Ero1lb	4	3.516E-007	0.0020									Vertebrata
ENSMUSG00000063632	ENSMUSG00000076431	Sox11	Sox4	3	0.0362	0.0252									Euteleostomi
ENSMUSG00000035762	ENSMUSG00000002342	Tmem161b	Tmem161a	3	7.887E-010	0.0137									Vertebrata
ENSMUSG00000091620	ENSMUSG00000090655	Vmn2r23	Vmn2r120	4	0.0635	0.0067									Sarcopterygii
ENSMUSG00000050917	ENSMUSG00000042826	Fgf4	Fgf11	2	0.0497	0.0173									Chordata
ENSMUSG00000026728	ENSMUSG00000020932	Vim	Gfap	3	1.028E-006	0.0095									Euteleostomi
ENSMUSG00000091504	ENSMUSG00000090581	Vmn2r118	Vmn2r6	4	0.0726	0.0465									Chordata
ENSMUSG00000091528	ENSMUSG00000094672	Gm9268	Vmn2r25	4	2.815E-005	0.0316									Sarcopterygii
ENSMUSG00000030411	ENSMUSG00000021047	Nova2	Nova1	4	7.859E-007	1.641E-005									Vertebrata
ENSMUSG00000037940	ENSMUSG00000026113	Inpp4b	Inpp4a	5	0.0012	0.0016									Vertebrata
ENSMUSG00000038605	ENSMUSG00000058656	Samd10	Samd12	4	2.250E-010	0.0004									Euteleostomi
ENSMUSG00000017670	ENSMUSG00000014791	Elmo2	Elmo3	3	1.605E-009	0.0014									Euteleostomi
ENSMUSG00000020091	ENSMUSG00000031490	Eif4ebp2	Eif4ebp1	3	2.993E-006	0.0179									Euteleostomi
ENSMUSG00000030602	ENSMUSG00000039913	Pak4	Pak7	4	0.0437	0.0003									Vertebrata
ENSMUSG00000001946	ENSMUSG00000049598	Esam	Vsig8	2	1.641E-007	0.0145									Euteleostomi
ENSMUSG00000028040	ENSMUSG00000048915	Efna4	Efna5	2	1.044E-005	0.0210									Euteleostomi
ENSMUSG00000031932	ENSMUSG00000031212	Gpr83	Pgr15l	3	0.0527	0.0089									Sarcopterygii
ENSMUSG00000033192	ENSMUSG00000027134	Lpcat2	Lpcat4	2	0.0379	0.0495									Euteleostomi
ENSMUSG00000041703	ENSMUSG00000032368	Zic5	Zic1	5	1.662E-006	1.765E-005									Euteleostomi
ENSMUSG00000044393	ENSMUSG00000061048	Dsg2	Cdh3	3	3.982E-006	0.0027									Chordata
ENSMUSG00000020385	ENSMUSG00000068917	Clk4	Clk2	4	0.0022	0.0143									Vertebrata
ENSMUSG00000032702	ENSMUSG00000032194	Kank1	Kank2	2	4.239E-005	0.0332									Chordata
ENSMUSG00000062866	ENSMUSG00000027525	Phactr2	Phactr3	2	7.849E-006	0.0306									Vertebrata
ENSMUSG00000056366	ENSMUSG00000052468	Fabp3-ps1	Pmp2	4	9.429E-008	0.0066									Euteleostomi
ENSMUSG00000072763	ENSMUSG00000090641	5430403G16Rik	Zfp712	3	0.0002	0.0092									Chordata
ENSMUSG00000025221	ENSMUSG00000053519	Kcnip2	Kcnip1	5	3.192E-010	0.0046									Vertebrata
ENSMUSG00000040373	ENSMUSG00000066189	Cacng5	Cacng3	2	9.275E-007	0.0336									Euteleostomi
ENSMUSG00000036461	ENSMUSG00000031103	Elf1	Elf4	4	4.496E-011	0.0030									Euteleostomi
ENSMUSG00000027361	ENSMUSG00000038766	Gabpb1	Gabpb2	3	1.726E-008	0.0133									Euteleostomi
ENSMUSG00000031492	ENSMUSG00000032303	Chrnb3	Chrna3	2	0.0044	0.0365									Vertebrata
ENSMUSG00000038754	ENSMUSG00000041220	Elovl3	Elovl6	3	3.492E-008	0.0110									Vertebrata
ENSMUSG00000053626	ENSMUSG00000015354	Tll1	Pcolce2	3	0.1622	0.0469									Chordata
ENSMUSG00000028681	ENSMUSG00000021466	Ptch2	Ptch1	5	1.634E-005	1.996E-005									Euteleostomi
ENSMUSG00000035770	ENSMUSG00000032435	Dync1li2	Dync1li1	4	0.1920	0.0068									Vertebrata
ENSMUSG00000044647	ENSMUSG00000032515	Csrnp3	Csrnp1	4	3.616E-008	0.0016									Vertebrata
ENSMUSG00000094672	ENSMUSG00000028738	Vmn2r25	Tas1r2	3	1.019E-005	0.0359									Chordata
ENSMUSG00000036572	ENSMUSG00000038398	Upf3b	Upf3a	3	2.000E-010	0.0112									Euteleostomi
ENSMUSG00000094145	ENSMUSG00000090581	Vmn2r20	Vmn2r6	4	0.0007	0.0214									Chordata
ENSMUSG00000038615	ENSMUSG00000058794	Nfe2l1	Nfe2	6	1.560E-011	1.406E-008									Vertebrata
ENSMUSG00000031155	ENSMUSG00000035828	Pim2	Pim3	3	0.0319	0.0106									Euteleostomi
ENSMUSG00000008489	ENSMUSG00000040028	Elavl2	Elavl1	4	7.556E-008	0.0005									Euteleostomi
ENSMUSG00000020227	ENSMUSG00000060477	Irak3	Irak2	4	0.0001	0.0005									Vertebrata
ENSMUSG00000090315	ENSMUSG00000028738	Vmn2r104	Tas1r2	3	4.916E-006	0.0015									Chordata
ENSMUSG00000021366	ENSMUSG00000028634	Hivep1	Hivep3	3	0.0039	0.0414									Vertebrata
ENSMUSG00000055013	ENSMUSG00000023353	Agap1	Agap3	5	1.351E-006	0.0023									Vertebrata
ENSMUSG00000033610	ENSMUSG00000037514	Pank1	Pank2	3	0.0012	0.0288									Vertebrata
ENSMUSG00000031841	ENSMUSG00000034774	Cdh13	Dsg1c	2	1.432E-006	0.0054									Chordata
ENSMUSG00000032218	ENSMUSG00000041431	Ccnb2	Ccnb1	4	0.0010	0.0061									Euteleostomi
ENSMUSG00000036882	ENSMUSG00000048865	Arhgap33	Arhgap30	4	0.0066	0.0104									Chordata
ENSMUSG00000034902	ENSMUSG00000024867	Pip5k1c	Pip5k1b	4	3.992E-009	0.0297									Euteleostomi
ENSMUSG00000030878	ENSMUSG00000050910	Cdr2	Cdr2l	2	1.131E-008	0.0247									Vertebrata
ENSMUSG00000030866	ENSMUSG00000020715	Ern2	Ern1	4	7.056E-007	0.0046									Euteleostomi
ENSMUSG00000019874	ENSMUSG00000052468	Fabp7	Pmp2	4	2.884E-006	0.0342									Euteleostomi
ENSMUSG00000057315	ENSMUSG00000063506	Arhgap24	Arhgap22	3	6.606E-009	0.0022									Euteleostomi
ENSMUSG00000036617	ENSMUSG00000038453	Etl4	Srcin1	3	5.398E-007	0.0052									Euteleostomi
ENSMUSG00000009092	ENSMUSG00000018442	Derl3	Derl2	4	1.928E-005	4.575E-005									Euteleostomi
ENSMUSG00000020463	ENSMUSG00000041846	Smek2	Smek1	5	1.909E-010	0.0001									Vertebrata
ENSMUSG00000025743	ENSMUSG00000022261	Sdc3	Sdc2	4	4.643E-009	0.0005									Vertebrata
ENSMUSG00000026930	ENSMUSG00000027883	Gpsm1	Gpsm2	5	4.757E-009	2.135E-005									Euteleostomi
ENSMUSG00000027940	ENSMUSG00000031799	Tpm3	Tpm4	3	0.0012	0.0025									Euteleostomi
ENSMUSG00000019905	ENSMUSG00000090304	Gprc6a	Vmn2r99	4	0.0122	0.0081									Chordata
ENSMUSG00000054808	ENSMUSG00000052374	Actn4	Actn2	4	0.0088	0.0002									Vertebrata
ENSMUSG00000063887	ENSMUSG00000031302	Nlgn1	Nlgn3	4	1.201E-005	0.0138									Vertebrata
ENSMUSG00000023809	ENSMUSG00000025665	Rps6ka2	Rps6ka6	5	0.0081	0.0327									Vertebrata
ENSMUSG00000090417	ENSMUSG00000051980	Vmn2r94	Casr	3	0.0004	0.0163									Chordata
ENSMUSG00000020396	ENSMUSG00000026208	Nefh	Des	3	0.0284	0.0181									Vertebrata
ENSMUSG00000003545	ENSMUSG00000029135	Fosb	Fosl2	4	0.0007	1.270E-006									Euteleostomi
ENSMUSG00000063488	ENSMUSG00000044676	Zfp167	Zfp612	3	0.1324	0.0393									Chordata
ENSMUSG00000062115	ENSMUSG00000041852	Rai1	Tcf20	4	3.812E-006	0.0376									Euteleostomi
ENSMUSG00000020542	ENSMUSG00000042292	Myocd	Mkl1	4	2.939E-006	0.0001									Vertebrata
ENSMUSG00000035451	ENSMUSG00000037025	Foxa1	Foxa2	3	3.518E-010	0.0004									Euteleostomi
ENSMUSG00000042446	ENSMUSG00000031310	Zmym4	Zmym3	4	6.949E-005	0.0085									Euteleostomi
ENSMUSG00000031074	ENSMUSG00000029337	Fgf3	Fgf5	3	0.2843	0.0107									Chordata
ENSMUSG00000000263	ENSMUSG00000018595	Glra1	Glra4	4	0.0328	0.0050									Euteleostomi
ENSMUSG00000064065	ENSMUSG00000028841	Ipcef1	Cnksr1	2	1.166E-009	0.0027									Euteleostomi
ENSMUSG00000059248	ENSMUSG00000022542	Sept9	Sept12	4	1.282E-010	1.284E-005									Vertebrata
ENSMUSG00000057003	ENSMUSG00000040752	Myh4	Myh6	4	0.1171	0.0022									Vertebrata
ENSMUSG00000069708	ENSMUSG00000026322	Taar3	Htr4	2	0.0339	0.0406									Vertebrata
ENSMUSG00000036422	ENSMUSG00000051323	Pcdh8	Pcdh19	3	2.620E-012	0.0028									Vertebrata
ENSMUSG00000058571	ENSMUSG00000034220	Gpc6	Gpc1	3	2.868E-005	0.0047									Vertebrata
ENSMUSG00000038007	ENSMUSG00000045019	Acer2	Acer1	4	7.102E-010	0.0058									Chordata
ENSMUSG00000054892	ENSMUSG00000031264	Txk	Btk	3	0.0074	0.0058									Vertebrata
ENSMUSG00000061689	ENSMUSG00000003279	Dlgap4	Dlgap1	4	4.511E-010	0.0196									Vertebrata
ENSMUSG00000031962	ENSMUSG00000036510	Cdh15	Cdh8	1	0.0012	0.0006									Chordata
ENSMUSG00000091888	ENSMUSG00000068999	Vmn2r80	Vmn2r5	3	0.0365	0.0420									Chordata
ENSMUSG00000023243	ENSMUSG00000033854	Kcnk5	Kcnk10	4	0.0007	0.0032									Vertebrata
ENSMUSG00000040231	ENSMUSG00000022415	Syngr4	Syngr1	4	0.0027	0.0028									Chordata
ENSMUSG00000018427	ENSMUSG00000034059	Ypel2	Ypel4	3	0.0021	0.0372									Chordata
ENSMUSG00000026634	ENSMUSG00000021257	Angel2	Angel1	4	1.301E-011	0.0198									Vertebrata
ENSMUSG00000055782	ENSMUSG00000031378	Abcd2	Abcd1	4	0.1318	0.0003									Euteleostomi
ENSMUSG00000021994	ENSMUSG00000010797	Wnt5a	Wnt2	3	6.687E-007	0.0011									Vertebrata
ENSMUSG00000025197	ENSMUSG00000081362	Cyp2c44	Cyp2j7-ps	1	0.0238	0.0301									Vertebrata
ENSMUSG00000022634	ENSMUSG00000072872	Yaf2	Rybp	5	7.555E-008	0.0090									Vertebrata
ENSMUSG00000029211	ENSMUSG00000031343	Gabra4	Gabra3	4	0.0013	8.597E-005									Vertebrata
ENSMUSG00000014077	ENSMUSG00000030865	1500003O03Rik	2010110P09Rik	4	0.0519	0.0027									Vertebrata
ENSMUSG00000066537	ENSMUSG00000072780	Vmn2r57	Vmn2r24	4	2.451E-005	0.0316									Sarcopterygii
ENSMUSG00000091859	ENSMUSG00000028738	Vmn2r100	Tas1r2	3	2.577E-006	0.0015									Chordata
ENSMUSG00000026944	ENSMUSG00000028125	Abca2	Abca4	2	1.890E-009	0.0069									Vertebrata
ENSMUSG00000091859	ENSMUSG00000051980	Vmn2r100	Casr	3	0.0003	0.0163									Chordata
ENSMUSG00000035392	ENSMUSG00000007379	Dennd1a	Dennd2c	3	0.0009	0.0131									Chordata
ENSMUSG00000019432	ENSMUSG00000005481	Ddx39b	Ddx39	4	0.1962	0.0070									Vertebrata
ENSMUSG00000000631	ENSMUSG00000072720	Myo18a	Myo18b	3	4.973E-014	1.381E-006									Chordata
ENSMUSG00000064246	ENSMUSG00000027902	Chi3l1	BC051070	4	0.0729	0.0030									Euteleostomi
ENSMUSG00000026837	ENSMUSG00000004098	Col5a1	Col5a3	3	4.927E-006	0.0033									Euteleostomi
ENSMUSG00000031841	ENSMUSG00000031871	Cdh13	Cdh5	1	7.341E-005	0.0420									Chordata
ENSMUSG00000059173	ENSMUSG00000004347	Pde1a	Pde1c	5	2.130E-012	0.0122									Vertebrata
ENSMUSG00000035557	ENSMUSG00000023043	Krt17	Krt18	1	2.941E-009	0.0173									Vertebrata
ENSMUSG00000030055	ENSMUSG00000029923	Rab43	Rab19	5	3.180E-007	0.0026									Coelomata
ENSMUSG00000001027	ENSMUSG00000075318	Scn4a	Scn2a1	3	1.964E-010	0.0194									Vertebrata
ENSMUSG00000038406	ENSMUSG00000038611	Scaf1	Phrf1	2	0.0004	0.0086									Vertebrata
ENSMUSG00000020134	ENSMUSG00000021846	Peli1	Peli2	4	3.904E-006	6.500E-008									Vertebrata
ENSMUSG00000029570	ENSMUSG00000018169	Lfng	Mfng	3	5.812E-008	0.0049									Euteleostomi
ENSMUSG00000050621	ENSMUSG00000036781	Gm9846	Rps27l	1	3.836E-008	0.0046									Vertebrata
ENSMUSG00000020886	ENSMUSG00000000881	Dlg4	Dlg3	4	0.1266	0.0116									Euteleostomi
ENSMUSG00000000305	ENSMUSG00000001804	Cdh4	Dsg4	1	1.243E-013	0.0141									Chordata
ENSMUSG00000039953	ENSMUSG00000008153	Clstn1	Clstn3	4	2.730E-007	5.448E-005									Vertebrata
ENSMUSG00000054545	ENSMUSG00000061906	Ugt1a6a	Ugt2b38	2	0.0005	0.0329									Vertebrata
ENSMUSG00000037331	ENSMUSG00000025762	Larp1	Larp1b	5	1.632E-006	6.272E-006									Euteleostomi
ENSMUSG00000050917	ENSMUSG00000036585	Fgf4	Fgf1	3	0.0577	0.0086									
ENSMUSG00000096717	ENSMUSG00000051980	Vmn2r98	Casr	3	0.0003	0.0163									Chordata
ENSMUSG00000047180	ENSMUSG00000006435	Neurl3	Neurl1a	3	1.870E-005	0.0069									Euteleostomi
ENSMUSG00000028836	ENSMUSG00000022315	Slc30a2	Slc30a8	5	2.669E-008	2.183E-007									Euteleostomi
ENSMUSG00000041248	ENSMUSG00000062609	Kcnj1	Kcnj15	3	6.423E-012	0.0265									Vertebrata
ENSMUSG00000020331	ENSMUSG00000028051	Hcn2	Hcn3	6	3.005E-006	9.314E-006									Vertebrata
ENSMUSG00000094145	ENSMUSG00000068999	Vmn2r20	Vmn2r5	4	0.0006	0.0214									Chordata
ENSMUSG00000035200	ENSMUSG00000027950	Chrnb4	Chrnb2	3	7.672E-007	0.0331									Euteleostomi
ENSMUSG00000091260	ENSMUSG00000091572	Vmn2r19	Vmn2r3	4	0.0007	0.0214									Chordata
ENSMUSG00000090125	ENSMUSG00000056854	Pou3f1	Pou3f4	4	0.0014	0.0129									Euteleostomi
ENSMUSG00000031860	ENSMUSG00000052534	Pbx4	Pbx1	4	0.1411	0.0199									Euteleostomi
ENSMUSG00000059456	ENSMUSG00000022607	Ptk2b	Ptk2	5	0.0006	0.0019									Euteleostomi
ENSMUSG00000023991	ENSMUSG00000029563	Foxp4	Foxp2	4	0.0006	0.0112									Euteleostomi
ENSMUSG00000039126	ENSMUSG00000028115	Prune2	Bnipl	6	0.0044	0.0032									Euteleostomi
ENSMUSG00000047898	ENSMUSG00000044052	Ccr4	Ccr10	2	5.747E-007	0.0385									Vertebrata
ENSMUSG00000054206	ENSMUSG00000042385	Gzmm	Gzmk	2	3.836E-009	0.0156									Euteleostomi
ENSMUSG00000061099	ENSMUSG00000078370	Gapdhs	Gm6316	3	0.0012	0.0105									Vertebrata
ENSMUSG00000001604	ENSMUSG00000033813	Tcea3	Tcea1	5	0.0003	0.0002									Vertebrata
ENSMUSG00000021457	ENSMUSG00000026117	Syk	Zap70	3	0.0028	0.0223									Euteleostomi
ENSMUSG00000048120	ENSMUSG00000022066	Entpd1	Entpd4	4	1.835E-009	0.0337									Vertebrata
ENSMUSG00000004231	ENSMUSG00000026976	Pax2	Pax8	2	0.0002	0.0302									Euteleostomi
ENSMUSG00000031924	ENSMUSG00000024646	Cyb5b	Cyb5	5	4.242E-008	0.0012									Euteleostomi
ENSMUSG00000032387	ENSMUSG00000031586	Rbpms2	Rbpms	3	0.1727	0.0254									Vertebrata
ENSMUSG00000024883	ENSMUSG00000044456	Rin1	Rin3	4	7.223E-010	1.149E-014									Vertebrata
ENSMUSG00000000628	ENSMUSG00000025877	Hk2	Hk3	5	0.0057	1.203E-006									Vertebrata
ENSMUSG00000001138	ENSMUSG00000064105	Cnnm3	Cnnm2	2	5.720E-013	0.0167									Coelomata
ENSMUSG00000044167	ENSMUSG00000042903	Foxo1	Foxo4	3	8.645E-009	0.0471									Euteleostomi
ENSMUSG00000022010	ENSMUSG00000027806	Tsc22d1	Tsc22d2	6	2.449E-009	6.602E-005									Vertebrata
ENSMUSG00000048915	ENSMUSG00000027954	Efna5	Efna1	3	1.104E-005	0.0277									Euteleostomi
ENSMUSG00000048240	ENSMUSG00000038607	Gng7	Gng10	3	1.800E-005	0.0195									Euteleostomi
ENSMUSG00000042499	ENSMUSG00000022484	Hoxd11	Hoxc10	3	5.733E-014	6.007E-008									Chordata
ENSMUSG00000030410	ENSMUSG00000035560	Dmwd	Wdr20b	5	7.806E-010	7.639E-009									Euteleostomi
ENSMUSG00000031825	ENSMUSG00000078949	Crispld2	R3hdml	2	1.585E-009	0.0001									Vertebrata
ENSMUSG00000020875	ENSMUSG00000038227	Hoxb9	Hoxa9	4	4.192E-014	1.019E-007									Euteleostomi
ENSMUSG00000033569	ENSMUSG00000034730	Bai3	Bai1	5	6.410E-007	0.0089									Vertebrata
ENSMUSG00000000305	ENSMUSG00000024304	Cdh4	Cdh2	3	9.835E-014	0.0038									Euteleostomi
ENSMUSG00000033770	ENSMUSG00000029862	Clcnka	Clcn1	5	0.0016	0.0106									Vertebrata
ENSMUSG00000003752	ENSMUSG00000027296	Itpkc	Itpka	5	0.0039	0.0010									Chordata
ENSMUSG00000029166	ENSMUSG00000027479	Mapre3	Mapre1	4	0.0072	0.0036									Vertebrata
ENSMUSG00000091670	ENSMUSG00000028950	Vmn2r105	Tas1r1	2	0.0254	0.0474									Chordata
ENSMUSG00000074657	ENSMUSG00000006740	Kif5a	Kif5b	4	0.0624	0.0328									Vertebrata
ENSMUSG00000029032	ENSMUSG00000036885	Arhgef16	Arhgef26	4	7.904E-010	0.0005									Euteleostomi
ENSMUSG00000028517	ENSMUSG00000021759	Ppap2b	Ppap2a	4	3.506E-010	0.0006									Euteleostomi
ENSMUSG00000044976	ENSMUSG00000040560	Wdr72	Wdr7	5	4.500E-010	0.0265									Vertebrata
ENSMUSG00000057897	ENSMUSG00000024617	Camk2b	Camk2a	5	0.0110	0.0020									Vertebrata
ENSMUSG00000034771	ENSMUSG00000032280	Tle2	Tle3	3	7.087E-010	0.0016									Vertebrata
ENSMUSG00000026819	ENSMUSG00000046329	Slc25a25	Slc25a23	4	2.170E-010	0.0088									Coelomata
ENSMUSG00000006301	ENSMUSG00000023011	Tmbim1	Faim2	4	8.473E-007	0.0009									Vertebrata
ENSMUSG00000032179	ENSMUSG00000008999	Bmp5	Bmp7	2	0.0085	0.0132									Euteleostomi
ENSMUSG00000004267	ENSMUSG00000059040	Eno2	Gm5506	4	0.0008	0.0100									Vertebrata
ENSMUSG00000032253	ENSMUSG00000063663	Phip	Brwd3	5	0.0450	0.0002									Chordata
ENSMUSG00000019905	ENSMUSG00000092049	Gprc6a	Vmn2r4	3	0.0421	0.0432									Chordata
ENSMUSG00000024140	ENSMUSG00000004328	Epas1	Hif3a	4	8.117E-005	2.242E-005									Vertebrata
ENSMUSG00000020387	ENSMUSG00000025764	Phf15	Phf17	5	1.098E-007	2.097E-006									Euteleostomi
ENSMUSG00000063060	ENSMUSG00000025902	Sox7	Sox17	5	0.0059	0.0093									Euteleostomi
ENSMUSG00000034205	ENSMUSG00000000693	Loxl2	Loxl3	4	0.0813	0.0204									Chordata
ENSMUSG00000026058	ENSMUSG00000022332	Khdrbs2	Khdrbs3	4	3.561E-006	0.0113									Vertebrata
ENSMUSG00000005417	ENSMUSG00000033088	Mprip	Triobp	4	2.557E-007	0.0001									Vertebrata
ENSMUSG00000092032	ENSMUSG00000093820	Vmn2r59	Vmn2r21	3	0.0007	0.0478									Sarcopterygii
ENSMUSG00000027130	ENSMUSG00000017765	Slc12a6	Slc12a4	5	0.0795	0.0040									Euteleostomi
ENSMUSG00000024565	ENSMUSG00000031665	Sall3	Sall1	5	9.326E-006	0.0002									Vertebrata
ENSMUSG00000020875	ENSMUSG00000001819	Hoxb9	Hoxd13	2	1.023E-014	0.0344									Chordata
ENSMUSG00000020061	ENSMUSG00000038670	Mybpc1	Mybpc2	3	7.563E-005	0.0233									Euteleostomi
ENSMUSG00000062098	ENSMUSG00000002803	Btbd3	Btbd6	5	4.080E-005	0.0037									Vertebrata
ENSMUSG00000004040	ENSMUSG00000026104	Stat3	Stat1	5	6.428E-009	0.0113									Vertebrata
ENSMUSG00000038412	ENSMUSG00000093550	Higd1a	Higd1c	1	0.0004	0.0125									Sarcopterygii
ENSMUSG00000029120	ENSMUSG00000024500	Ppp2r2c	Ppp2r2b	5	7.610E-009	9.942E-005									Euteleostomi
ENSMUSG00000007656	ENSMUSG00000038619	Arpp19	Ensa	3	6.482E-012	0.0044									Vertebrata
ENSMUSG00000049532	ENSMUSG00000027547	Sall2	Sall4	4	4.583E-006	8.069E-005									Vertebrata
ENSMUSG00000068740	ENSMUSG00000016028	Celsr2	Celsr1	4	0.0694	0.0195									Euteleostomi
ENSMUSG00000033721	ENSMUSG00000034116	Vav3	Vav1	4	3.462E-006	0.0040									Vertebrata
ENSMUSG00000047658	ENSMUSG00000049721	Gal3st3	Gal3st1	2	0.0008	0.0266									Chordata
ENSMUSG00000024064	ENSMUSG00000089704	Galnt14	Galnt2	4	0.1273	0.0011									Chordata
ENSMUSG00000028991	ENSMUSG00000022672	Mtor	Prkdc	2	0.0006	0.0458									
ENSMUSG00000002147	ENSMUSG00000062939	Stat6	Stat4	5	6.202E-011	2.076E-005									Chordata
ENSMUSG00000042248	ENSMUSG00000052520	Cyp2c37	Cyp2j5	1	0.0052	0.0173									Vertebrata
ENSMUSG00000019970	ENSMUSG00000025915	Sgk1	Sgk3	5	4.689E-006	0.0032									Vertebrata
ENSMUSG00000040345	ENSMUSG00000041225	Arhgap9	Arhgap12	4	0.0609	0.0280									Vertebrata
ENSMUSG00000042248	ENSMUSG00000082932	Cyp2c37	Cyp2j8	3	0.0052	0.0026									Vertebrata
ENSMUSG00000072780	ENSMUSG00000096717	Vmn2r24	Vmn2r98	4	1.568E-005	0.0402									Sarcopterygii
ENSMUSG00000094391	ENSMUSG00000001157	CT867956.1	Gmcl1	5	9.889E-005	0.0311									Euteleostomi
ENSMUSG00000020091	ENSMUSG00000090264	Eif4ebp2	Eif4ebp3	3	9.003E-007	5.976E-005									Euteleostomi
ENSMUSG00000074627	ENSMUSG00000022603	4922505G16Rik	1700016M24Rik	1	2.149E-012	0.0029									Chordata
ENSMUSG00000020653	ENSMUSG00000037465	Klf11	Klf10	4	1.762E-012	0.0002									Vertebrata
ENSMUSG00000026843	ENSMUSG00000028034	Fubp3	Fubp1	3	9.029E-011	1.643E-006									Euteleostomi
ENSMUSG00000029366	ENSMUSG00000014554	Dck	Dguok	3	0.0017	0.0148									Chordata
ENSMUSG00000091888	ENSMUSG00000072778	Vmn2r80	Vmn2r27	5	0.0080	0.0010									Sarcopterygii
ENSMUSG00000028773	ENSMUSG00000062515	Fabp3	Fabp4	4	5.377E-007	0.0073									Euteleostomi
ENSMUSG00000001823	ENSMUSG00000038203	Hoxd12	Hoxa13	5	8.364E-014	5.803E-006									Chordata
ENSMUSG00000011257	ENSMUSG00000054582	Pabpc4	Pabpc1l	6	0.0001	4.519E-005									Vertebrata
ENSMUSG00000074345	ENSMUSG00000044469	Tnfaip8l3	Tnfaip8l1	2	1.032E-006	0.0028									Euteleostomi
ENSMUSG00000019761	ENSMUSG00000023043	Krt10	Krt18	1	2.737E-010	0.0338									Vertebrata
ENSMUSG00000015981	ENSMUSG00000039954	Stk32c	Stk32a	5	8.828E-006	0.0001									Vertebrata
ENSMUSG00000003411	ENSMUSG00000031840	Rab3b	Rab3a	4	5.994E-006	0.0010									Vertebrata
ENSMUSG00000003134	ENSMUSG00000036644	Tbc1d8	Tbc1d9b	4	6.230E-005	0.0262									Coelomata
ENSMUSG00000031147	ENSMUSG00000045095	Magix	Magi1	3	8.892E-007	0.0101									Vertebrata
ENSMUSG00000026751	ENSMUSG00000026398	Nr5a1	Nr5a2	4	4.899E-011	0.0005									Chordata
ENSMUSG00000042724	ENSMUSG00000031853	Map3k9	BC021891	5	1.160E-006	0.0006									Vertebrata
ENSMUSG00000024957	ENSMUSG00000033854	Kcnk4	Kcnk10	3	4.407E-013	0.0004									Vertebrata
ENSMUSG00000021676	ENSMUSG00000028068	Iqgap2	Iqgap3	4	2.404E-007	0.0057									Chordata
