Ohnolog-1 Id	Ohnolog-2 Id	Ohnolog-1 Symbol	Ohnolog-2 Symbol	Synteny Outgroup Support	Combine q-value(self) from all vetebrates	Combine q-value(outgroup) from all vetebrates	q-value from self comparison	Combined q-value for all outgroups	q-value for Amphioxus	q-value for Ciona intestinalis	q-value for Ciona savignyi	q-value for Drosophila	q-value for Sea Urchin	q-value for Worm	Duplication node form Ensembl
ENSMUSG00000038037	ENSMUSG00000053113	Socs1	Socs3	3	4.783E-011	0.0153									Euteleostomi
ENSMUSG00000022382	ENSMUSG00000030093	Wnt7b	Wnt7a	4	6.713E-005	0.0004									Euteleostomi
ENSMUSG00000025081	ENSMUSG00000000365	Tdrd1	Rnf17	2	0.0011	0.1945									Vertebrata
ENSMUSG00000048200	ENSMUSG00000061414	Efcab4a	Efcab4b	1	1.025E-005	0.2330									Chordata
ENSMUSG00000025372	ENSMUSG00000018126	Baiap2	Baiap2l2	3	1.981E-013	4.588E-006									Euteleostomi
ENSMUSG00000030324	ENSMUSG00000031394	Rho	Opn1mw	1	9.899E-006	0.1977									Vertebrata
ENSMUSG00000070990	ENSMUSG00000050397	Foxe1	Foxl2	2	0.3888	0.0102									Chordata
ENSMUSG00000055485	ENSMUSG00000052105	9830001H06Rik	1110012J17Rik	2	1.991E-009	0.0490									Euteleostomi
ENSMUSG00000028530	ENSMUSG00000032175	Jak1	Tyk2	1	1.629E-007	0.4358									Euteleostomi
ENSMUSG00000044340	ENSMUSG00000031732	Phlpp1	Phlpp2	3	5.365E-007	0.0220									Vertebrata
ENSMUSG00000025132	ENSMUSG00000030220	Arhgdia	Arhgdib	5	0.0095	0.0001									Euteleostomi
ENSMUSG00000045087	ENSMUSG00000045092	S1pr5	S1pr1	2	1.211E-006	0.3041									Euteleostomi
ENSMUSG00000036053	ENSMUSG00000023008	Fmnl2	Fmnl3	5	3.120E-009	7.366E-005									Euteleostomi
ENSMUSG00000038843	ENSMUSG00000032226	Gcnt1	Gcnt3	3	5.452E-008	0.0356									Euteleostomi
ENSMUSG00000024331	ENSMUSG00000022321	Dsc2	Cdh10	2	0.0038	0.0580									Chordata
ENSMUSG00000036687	ENSMUSG00000009035	Tmem184a	Tmem184b	6	5.573E-008	2.428E-007									Vertebrata
ENSMUSG00000040195	ENSMUSG00000043015	Tmem194	Tmem194b	3	2.317E-010	0.0279									Euteleostomi
ENSMUSG00000000901	ENSMUSG00000023903	Mmp11	Mmp25	2	0.0012	0.3205									Chordata
ENSMUSG00000057093	ENSMUSG00000078994	C030039L03Rik	Zfp429	2	0.0098	0.2318									
ENSMUSG00000056185	ENSMUSG00000005656	Snx32	Snx6	6	4.370E-007	1.663E-012									Coelomata
ENSMUSG00000030733	ENSMUSG00000042594	Sh2b1	Sh2b3	3	8.984E-010	0.0673									Euteleostomi
ENSMUSG00000049097	ENSMUSG00000045034	Ankrd34a	Ankrd34b	1	0.0008	0.4823									Euteleostomi
ENSMUSG00000096401	ENSMUSG00000044393	AC241392.2	Dsg2	4	4.267E-006	0.0736									Chordata
ENSMUSG00000094806	ENSMUSG00000078787	Cyp2d10	Cyp2t4	2	0.0007	0.0742									Vertebrata
ENSMUSG00000019768	ENSMUSG00000031618	Esr1	Nr3c2	4	0.1296	0.0226									Vertebrata
ENSMUSG00000057058	ENSMUSG00000059182	Skap1	Skap2	2	2.971E-014	0.0307									Euteleostomi
ENSMUSG00000031149	ENSMUSG00000035199	Praf2	Arl6ip5	4	2.020E-006	4.197E-006									Vertebrata
ENSMUSG00000033589	ENSMUSG00000038555	Reep4	Reep2	5	1.892E-005	0.0056									Euteleostomi
ENSMUSG00000079111	ENSMUSG00000010830	Kdelr2	Kdelr3	4	5.444E-008	0.0980									Chordata
ENSMUSG00000090145	ENSMUSG00000070704	Ugt1a6b	Ugt2b36	1	0.0004	0.0680									Vertebrata
ENSMUSG00000032624	ENSMUSG00000058070	Eml4	Eml1	4	8.629E-008	3.164E-007									Vertebrata
ENSMUSG00000007837	ENSMUSG00000027171	Prrg2	Prrg4	1	2.778E-007	0.2587									Euteleostomi
ENSMUSG00000079436	ENSMUSG00000051497	Kcnj13	Kcnj16	4	6.820E-008	0.0782									
ENSMUSG00000020099	ENSMUSG00000059921	Unc5b	Unc5c	5	1.960E-011	6.085E-007									Vertebrata
ENSMUSG00000037999	ENSMUSG00000024451	Arap2	Arap3	3	1.803E-010	0.0011									Euteleostomi
ENSMUSG00000034771	ENSMUSG00000095941	Tle2	AC124409.1	3	0.4965	0.0137									Vertebrata
ENSMUSG00000028641	ENSMUSG00000023191	Lepre1	Leprel2	4	0.0162	0.0420									Euteleostomi
ENSMUSG00000074570	ENSMUSG00000021365	Cass4	Nedd9	3	1.014E-007	0.0039									Euteleostomi
ENSMUSG00000020385	ENSMUSG00000032316	Clk4	Clk3	4	0.0002	0.0086									Vertebrata
ENSMUSG00000020186	ENSMUSG00000026421	Csrp2	Csrp1	4	1.368E-010	0.0445									Vertebrata
ENSMUSG00000022218	ENSMUSG00000037820	Tgm1	Tgm2	1	4.100E-011	0.3119									Coelomata
ENSMUSG00000026848	ENSMUSG00000059555	Tor1b	A830007P12Rik	1	0.0056	0.3102									Euteleostomi
ENSMUSG00000078441	ENSMUSG00000040722	Scamp4	Scamp5	4	4.071E-010	0.0007									Vertebrata
ENSMUSG00000091260	ENSMUSG00000090655	Vmn2r19	Vmn2r120	4	0.0629	0.0142									Sarcopterygii
ENSMUSG00000037640	ENSMUSG00000078994	Zfp60	Zfp429	2	0.0098	0.2318									
ENSMUSG00000018666	ENSMUSG00000009575	Cbx1	Cbx5	5	3.468E-012	0.0042									Vertebrata
ENSMUSG00000028949	ENSMUSG00000023018	Smarcd3	Smarcd1	4	0.0077	0.0267									Vertebrata
ENSMUSG00000068966	ENSMUSG00000001910	Zbtb34	Nacc1	1	1.675E-005	0.2970									Vertebrata
ENSMUSG00000035356	ENSMUSG00000036931	Nfkbiz	Nfkbid	3	0.0005	0.0058									Vertebrata
ENSMUSG00000090124	ENSMUSG00000035780	Ugt1a7c	Ugt2a3	1	0.0012	0.2457									Vertebrata
ENSMUSG00000091805	ENSMUSG00000043897	Vmn2r108	Vmn2r2	2	3.787E-006	0.1359									Chordata
ENSMUSG00000026211	ENSMUSG00000061462	Obsl1	Obscn	3	0.9228	0.0093									Coelomata
ENSMUSG00000025050	ENSMUSG00000069678	Pcgf6	Pcgf1	3	8.762E-009	0.0485									Chordata
ENSMUSG00000055491	ENSMUSG00000033871	Pprc1	Ppargc1b	1	8.395E-007	0.0827									Euteleostomi
ENSMUSG00000095486	ENSMUSG00000091679	Vmn2r22	Vmn2r96	4	1.605E-005	0.0545									Sarcopterygii
ENSMUSG00000034774	ENSMUSG00000031962	Dsg1c	Cdh15	3	4.579E-007	0.0053									Chordata
ENSMUSG00000039628	ENSMUSG00000046321	Hs3st6	Hs3st2	3	0.0064	0.0605									Vertebrata
ENSMUSG00000014773	ENSMUSG00000003436	Dll1	Dll3	3	0.2759	0.0270									Vertebrata
ENSMUSG00000003053	ENSMUSG00000005547	Cyp2c29	Cyp2a5	4	0.0019	0.0349									Sarcopterygii
ENSMUSG00000091805	ENSMUSG00000029072	Vmn2r108	Tas1r3	3	0.0022	0.0127									Chordata
ENSMUSG00000000085	ENSMUSG00000000037	Scmh1	Scml2	4	0.0027	0.0518									Euteleostomi
ENSMUSG00000079349	ENSMUSG00000094861	Magea5	Gm5072	2	1.069E-012	0.2471									Chordata
ENSMUSG00000048967	ENSMUSG00000028070	Yjefn3	Apoa1bp	3	0.0001	0.0413									Vertebrata
ENSMUSG00000034042	ENSMUSG00000032745	Gpbp1l1	Gpbp1	1	1.727E-006	0.3462									Sarcopterygii
ENSMUSG00000094393	ENSMUSG00000044021	MUC2	Muc19	4	1.224E-006	0.0005									Vertebrata
ENSMUSG00000025184	ENSMUSG00000034194	D19Ertd386e	R3hcc1	4	1.442E-010	0.0094									Vertebrata
ENSMUSG00000079110	ENSMUSG00000054083	Capn3	Capn12	3	0.0008	0.0157									Vertebrata
ENSMUSG00000048756	ENSMUSG00000052135	Foxo3	Foxo6	3	3.817E-009	0.0032									Euteleostomi
ENSMUSG00000091679	ENSMUSG00000091572	Vmn2r96	Vmn2r3	3	0.0010	0.1777									Chordata
ENSMUSG00000078429	ENSMUSG00000026176	Ctdsp2	Ctdsp1	4	6.957E-006	0.0107									Vertebrata
ENSMUSG00000033255	ENSMUSG00000030769	Gm5134	Slc5a11	1	0.0048	0.3713									Chordata
ENSMUSG00000054827	ENSMUSG00000040660	Cyp2c50	Cyp2b9	1	0.0050	0.3566									Sarcopterygii
ENSMUSG00000056632	ENSMUSG00000025370	Dsg3	Cdh9	1	0.0009	0.1650									Chordata
ENSMUSG00000029705	ENSMUSG00000042589	Cux1	Cux2	3	2.422E-012	0.0004									Chordata
ENSMUSG00000020701	ENSMUSG00000034324	Tmem132e	Tmem132c	3	5.585E-011	9.087E-006									Vertebrata
ENSMUSG00000036938	ENSMUSG00000066513	Try5	Klk1b4	2	3.417E-011	0.3525									Chordata
ENSMUSG00000094672	ENSMUSG00000096717	Vmn2r25	Vmn2r98	4	1.078E-009	0.0295									Sarcopterygii
ENSMUSG00000034889	ENSMUSG00000074252	Cactin	Gm10654	4	0.0284	0.0006									Vertebrata
ENSMUSG00000091206	ENSMUSG00000091045	Vmn2r91	Vmn2r55	3	3.849E-006	0.4559									Sarcopterygii
ENSMUSG00000025199	ENSMUSG00000031537	Chuk	Ikbkb	2	8.179E-008	0.1317									Vertebrata
ENSMUSG00000027349	ENSMUSG00000030590	Fam98b	Fam98c	5	0.0003	0.0002									Euteleostomi
ENSMUSG00000074582	ENSMUSG00000067851	Arfgef2	Arfgef1	5	4.671E-013	4.425E-005									Euteleostomi
ENSMUSG00000033585	ENSMUSG00000067649	Ndn	Mageb18	3	0.0009	0.0250									Chordata
ENSMUSG00000031074	ENSMUSG00000027208	Fgf3	Fgf7	4	0.0238	0.0293									Euteleostomi
ENSMUSG00000075592	ENSMUSG00000031652	Nynrin	N4bp1	4	7.498E-005	0.0012									Euteleostomi
ENSMUSG00000025003	ENSMUSG00000027983	Cyp2c39	Cyp2u1	2	3.510E-008	0.1037									Vertebrata
ENSMUSG00000024736	ENSMUSG00000034324	Tmem132a	Tmem132c	2	0.0006	0.0704									Vertebrata
ENSMUSG00000001227	ENSMUSG00000038777	Sema6b	Sema6c	3	0.0013	0.0092									Vertebrata
ENSMUSG00000028020	ENSMUSG00000018589	Glrb	Glra2	2	0.0014	0.0643									Vertebrata
ENSMUSG00000003053	ENSMUSG00000015224	Cyp2c29	Cyp2j9	3	0.0042	0.0026									Vertebrata
ENSMUSG00000020601	ENSMUSG00000032501	Trib2	Trib1	5	1.267E-011	1.154E-005									Euteleostomi
ENSMUSG00000039470	ENSMUSG00000033906	Zdhhc2	Zdhhc15	4	0.0045	0.0004									Euteleostomi
ENSMUSG00000040490	ENSMUSG00000035653	Lrfn2	Lrfn5	3	0.0004	0.1764									Euteleostomi
ENSMUSG00000005950	ENSMUSG00000029503	P2rx5	P2rx2	2	2.638E-010	0.0154									Vertebrata
ENSMUSG00000022445	ENSMUSG00000005547	Cyp2d26	Cyp2a5	2	0.0068	0.0398									Vertebrata
ENSMUSG00000025003	ENSMUSG00000060407	Cyp2c39	Cyp2a12	1	0.0019	0.2520									Sarcopterygii
ENSMUSG00000004980	ENSMUSG00000096156	Hnrnpa2b1	CT009632.1	3	6.260E-010	0.0012									Euteleostomi
ENSMUSG00000019734	ENSMUSG00000042246	Tmc4	Tmc7	3	0.0057	0.0180									Euteleostomi
ENSMUSG00000029882	ENSMUSG00000050063	2210010C04Rik	Klk6	2	1.591E-008	0.4500									Chordata
ENSMUSG00000047216	ENSMUSG00000022321	Cdh19	Cdh10	4	0.0051	0.1980									Euteleostomi
ENSMUSG00000090383	ENSMUSG00000096630	Vmn2r58	Vmn2r26	4	2.684E-005	0.0549									Sarcopterygii
ENSMUSG00000071521	ENSMUSG00000063903	Try10	Klk1	1	3.731E-011	0.3938									Chordata
ENSMUSG00000030494	ENSMUSG00000022580	Rhpn2	Rhpn1	5	0.0009	2.022E-005									Vertebrata
ENSMUSG00000094672	ENSMUSG00000079698	Vmn2r25	Vmn2r93	4	1.148E-009	0.0352									Sarcopterygii
ENSMUSG00000047037	ENSMUSG00000067219	Nipa1	Nipal1	4	0.0050	0.0196									Chordata
ENSMUSG00000096593	ENSMUSG00000091572	Vmn2r54	Vmn2r3	4	2.351E-005	0.1002									Chordata
ENSMUSG00000020288	ENSMUSG00000021037	Ahsa2	Ahsa1	2	2.119E-009	0.0079									Vertebrata
ENSMUSG00000040940	ENSMUSG00000041977	Arhgef1	Arhgef11	4	0.0256	0.0061									Vertebrata
ENSMUSG00000044322	ENSMUSG00000026312	Dsc1	Cdh7	3	0.0007	0.1328									Chordata
ENSMUSG00000001794	ENSMUSG00000031981	Capns1	Capn9	1	0.0027	0.2306									
ENSMUSG00000008305	ENSMUSG00000032280	Tle1	Tle3	4	0.0001	0.0007									Euteleostomi
ENSMUSG00000032179	ENSMUSG00000039004	Bmp5	Bmp6	3	0.0079	0.1264									Euteleostomi
ENSMUSG00000020948	ENSMUSG00000026455	Klhl28	Klhl12	4	0.0003	0.1021									Coelomata
ENSMUSG00000011486	ENSMUSG00000040322	Slc25a41	Slc25a24	2	2.720E-010	0.0779									Coelomata
ENSMUSG00000062432	ENSMUSG00000063415	Cyp26c1	Cyp26b1	4	8.783E-009	1.488E-007									Vertebrata
ENSMUSG00000095486	ENSMUSG00000090572	Vmn2r22	Vmn2r109	3	1.020E-005	0.0322									Sarcopterygii
ENSMUSG00000062044	ENSMUSG00000025375	Lmtk3	Aatk	3	0.0583	0.0279									Euteleostomi
ENSMUSG00000038797	ENSMUSG00000051351	Zscan2	Zfp46	3	0.3276	0.0237									Euteleostomi
ENSMUSG00000054106	ENSMUSG00000063089	Try4	Klk1b8	1	2.689E-011	0.3938									Chordata
ENSMUSG00000020770	ENSMUSG00000015127	Unk	Unkl	4	3.736E-010	8.024E-005									Vertebrata
ENSMUSG00000052135	ENSMUSG00000044167	Foxo6	Foxo1	3	0.0343	0.0358									Euteleostomi
ENSMUSG00000038692	ENSMUSG00000000942	Hoxb4	Hoxa4	5	3.118E-014	9.449E-017									Euteleostomi
ENSMUSG00000031161	ENSMUSG00000062906	Hdac6	Hdac10	4	0.0601	0.0178									Vertebrata
ENSMUSG00000040857	ENSMUSG00000003382	Erf	Etv3	4	0.0262	0.0149									Euteleostomi
ENSMUSG00000044576	ENSMUSG00000042680	Fam59b	Fam59a	3	0.0002	0.0803									Chordata
ENSMUSG00000091771	ENSMUSG00000027824	Vmn2r103	Vmn2r1	2	0.0009	0.2907									Chordata
ENSMUSG00000040963	ENSMUSG00000030142	Asgr2	Clec4e	1	4.587E-005	0.4584									Euteleostomi
ENSMUSG00000062624	ENSMUSG00000074254	Cyp2c67	Cyp2a4	3	0.0013	0.0521									Sarcopterygii
ENSMUSG00000090417	ENSMUSG00000090581	Vmn2r94	Vmn2r6	3	0.0010	0.1777									Chordata
ENSMUSG00000037016	ENSMUSG00000042353	Frem2	Frem3	4	0.0014	7.462E-006									Vertebrata
ENSMUSG00000000627	ENSMUSG00000028064	Sema4f	Sema4a	4	0.9162	0.0184									Euteleostomi
ENSMUSG00000019558	ENSMUSG00000030096	Slc6a8	Slc6a6	4	1.248E-005	3.982E-005									Chordata
ENSMUSG00000042499	ENSMUSG00000049604	Hoxd11	Hoxb13	1	3.667E-014	0.0888									Chordata
ENSMUSG00000048626	ENSMUSG00000003032	Klf17	Klf4	3	0.0002	0.0808									
ENSMUSG00000031673	ENSMUSG00000044393	Cdh11	Dsg2	2	2.929E-006	0.0993									Chordata
ENSMUSG00000060600	ENSMUSG00000063524	Eno3	Eno1	5	6.538E-005	0.0015									Vertebrata
ENSMUSG00000040520	ENSMUSG00000042763	Manea	Maneal	1	1.456E-010	0.0759									Euteleostomi
ENSMUSG00000091620	ENSMUSG00000091631	Vmn2r23	Vmn2r95	3	1.487E-005	0.0735									Sarcopterygii
ENSMUSG00000063728	ENSMUSG00000082033	Magea6	Mageb10-ps	2	4.909E-012	0.2471									Chordata
ENSMUSG00000090619	ENSMUSG00000072780	Vmn2r60	Vmn2r24	4	0.0004	0.0202									Sarcopterygii
ENSMUSG00000025578	ENSMUSG00000053411	Cbx8	Cbx7	6	3.853E-013	6.677E-007									Euteleostomi
ENSMUSG00000015627	ENSMUSG00000005836	Gata5	Gata6	3	1.472E-013	0.2497									Euteleostomi
ENSMUSG00000007891	ENSMUSG00000070645	Ctsd	Ren1	3	5.551E-005	0.0424									Euteleostomi
ENSMUSG00000041324	ENSMUSG00000037035	Inhba	Inhbb	3	0.0002	0.2064									Euteleostomi
ENSMUSG00000070709	ENSMUSG00000058093	1700049G17Rik	AA987161	3	0.0022	0.1689									
ENSMUSG00000066537	ENSMUSG00000051980	Vmn2r57	Casr	3	0.0282	0.0154									Chordata
ENSMUSG00000024912	ENSMUSG00000003545	Fosl1	Fosb	4	1.320E-005	2.895E-009									Euteleostomi
ENSMUSG00000033214	ENSMUSG00000046699	Slitrk5	Slitrk4	1	1.387E-012	0.3127									Euteleostomi
ENSMUSG00000046618	ENSMUSG00000038463	Olfml2a	Olfml2b	4	5.855E-009	0.0511									Vertebrata
ENSMUSG00000036510	ENSMUSG00000040452	Cdh8	Cdh12	4	6.122E-006	0.0043									Vertebrata
ENSMUSG00000020121	ENSMUSG00000026425	Srgap1	Srgap2	3	9.492E-009	0.0185									Euteleostomi
ENSMUSG00000025225	ENSMUSG00000028163	Nfkb2	Nfkb1	5	1.273E-007	0.0228									Euteleostomi
ENSMUSG00000019969	ENSMUSG00000010609	Psen1	Psen2	5	8.643E-010	0.0068									Vertebrata
ENSMUSG00000020069	ENSMUSG00000042079	Hnrnph3	Hnrnpf	3	0.0007	0.0012									Euteleostomi
ENSMUSG00000031738	ENSMUSG00000021604	Irx6	Irx4	5	1.225E-006	5.998E-005									Euteleostomi
ENSMUSG00000039568	ENSMUSG00000047370	Fam100a	Gm7367	2	9.879E-010	2.568E-006									Vertebrata
ENSMUSG00000047298	ENSMUSG00000043673	Kcnv2	Kcns3	4	0.8792	0.0409									Coelomata
ENSMUSG00000029322	ENSMUSG00000059455	Plac8	Plac8l1	2	7.580E-006	0.0312									Vertebrata
ENSMUSG00000027104	ENSMUSG00000053007	Atf2	Creb5	2	9.164E-014	0.0912									Vertebrata
ENSMUSG00000020375	ENSMUSG00000006575	Rufy1	Rundc3a	3	0.1432	0.0354									Chordata
ENSMUSG00000057003	ENSMUSG00000053093	Myh4	Myh7	4	0.1733	0.0065									Vertebrata
ENSMUSG00000021254	ENSMUSG00000039210	1700020O03Rik	Gpatch2	1	5.096E-011	0.0006									Vertebrata
ENSMUSG00000063488	ENSMUSG00000005267	Zfp167	Zfp287	3	0.2369	0.0328									Chordata
ENSMUSG00000066026	ENSMUSG00000025921	Dhrs3	Rdh10	2	0.0009	0.3299									Chordata
ENSMUSG00000048732	ENSMUSG00000042155	Klhl11	Klhl23	3	6.024E-011	0.0038									Chordata
ENSMUSG00000024824	ENSMUSG00000038569	Rad9	Rad9b	4	2.624E-005	0.0030									Euteleostomi
ENSMUSG00000038241	ENSMUSG00000040860	Cep250	Crocc	3	4.760E-005	0.0616									Coelomata
ENSMUSG00000024066	ENSMUSG00000064294	Xdh	Aox3	4	0.2994	0.0335									Chordata
ENSMUSG00000078441	ENSMUSG00000040188	Scamp4	Scamp2	4	3.314E-010	0.0015									Chordata
ENSMUSG00000028047	ENSMUSG00000021702	Thbs3	Thbs4	5	9.681E-009	0.0140									Vertebrata
ENSMUSG00000062040	ENSMUSG00000097333	Zfp27	Zfp87	3	0.0059	0.0833									
ENSMUSG00000043342	ENSMUSG00000038203	Hoxd9	Hoxa13	2	1.887E-013	0.0753									Chordata
ENSMUSG00000078506	ENSMUSG00000070465	Gm13124	Gm9696	1	2.047E-011	0.0097									Vertebrata
ENSMUSG00000003810	ENSMUSG00000031833	Mast2	Mast3	4	3.376E-005	4.961E-006									Vertebrata
ENSMUSG00000058254	ENSMUSG00000067377	Tspan7	Tspan6	5	1.800E-008	0.0060									Euteleostomi
ENSMUSG00000025185	ENSMUSG00000094526	Loxl4	LOXL2	4	1.721E-010	0.0250									Chordata
ENSMUSG00000025404	ENSMUSG00000032503	R3hdm2	Arpp21	4	0.0010	0.0015									Chordata
ENSMUSG00000020420	ENSMUSG00000069206	Zfp607	Zfp874a	2	0.0098	0.2318									
ENSMUSG00000044469	ENSMUSG00000013707	Tnfaip8l1	Tnfaip8l2	2	0.0012	0.0361									Euteleostomi
ENSMUSG00000069184	ENSMUSG00000078779	Zfp72	Zfp59	3	0.0098	0.1868									
ENSMUSG00000030650	ENSMUSG00000025572	Tmc5	Tmc6	4	2.793E-008	0.0003									Euteleostomi
ENSMUSG00000057163	ENSMUSG00000066516	Prss2	Klk1b21	1	2.340E-011	0.2952									Chordata
ENSMUSG00000078213	ENSMUSG00000001157	Gm3750	Gmcl1	5	0.0002	0.0311									Euteleostomi
ENSMUSG00000031558	ENSMUSG00000055003	Slit2	Lrtm2	2	0.8186	0.0482									Chordata
ENSMUSG00000072778	ENSMUSG00000028950	Vmn2r27	Tas1r1	2	7.039E-010	0.1077									Chordata
ENSMUSG00000014786	ENSMUSG00000036123	Slc9a5	Slc9a3	5	9.549E-006	0.0003									Vertebrata
ENSMUSG00000079049	ENSMUSG00000058017	Serpinb1c	Serpinb3d	2	0.0084	0.1984									Coelomata
ENSMUSG00000038650	ENSMUSG00000035177	Rnh1	Nlrp2	1	1.060E-009	0.2560									
ENSMUSG00000069895	ENSMUSG00000046876	Atxn1l	Atxn1	4	7.606E-005	0.0042									Euteleostomi
ENSMUSG00000072780	ENSMUSG00000092120	Vmn2r24	Vmn2r90	4	9.894E-010	0.0286									Sarcopterygii
ENSMUSG00000035027	ENSMUSG00000004936	Map2k2	Map2k1	5	1.343E-010	0.0020									Euteleostomi
ENSMUSG00000022101	ENSMUSG00000036585	Fgf17	Fgf1	1	9.778E-006	0.3106									Chordata
ENSMUSG00000048400	ENSMUSG00000034623	Prss54	Prss55	1	0.0009	0.2977									Sarcopterygii
ENSMUSG00000033717	ENSMUSG00000045318	Adra2a	Adra2c	4	1.720E-011	0.0013									Vertebrata
ENSMUSG00000000305	ENSMUSG00000024331	Cdh4	Dsc2	2	1.277E-013	0.0077									Chordata
ENSMUSG00000027488	ENSMUSG00000041308	Snta1	Sntb2	5	7.414E-006	2.074E-008									Vertebrata
ENSMUSG00000019907	ENSMUSG00000073557	Ppp1r12a	Ppp1r12b	4	1.379E-010	0.0372									Vertebrata
ENSMUSG00000020875	ENSMUSG00000000938	Hoxb9	Hoxa10	4	4.170E-014	3.265E-008									Vertebrata
ENSMUSG00000029866	ENSMUSG00000057530	Kel	Ece1	4	0.0841	0.0044									Euteleostomi
ENSMUSG00000047606	ENSMUSG00000049097	Ankrd34c	Ankrd34a	3	1.405E-007	0.0617									Euteleostomi
ENSMUSG00000096630	ENSMUSG00000091670	Vmn2r26	Vmn2r105	3	1.129E-009	0.0923									Sarcopterygii
ENSMUSG00000054160	ENSMUSG00000001496	Nkx2-4	Nkx2-1	5	1.510E-010	0.0002									Euteleostomi
ENSMUSG00000032582	ENSMUSG00000031060	Rbm6	Rbm10	2	0.0004	0.2882									Vertebrata
ENSMUSG00000026854	ENSMUSG00000025437	Usp20	Usp33	3	7.720E-011	0.0219									Vertebrata
ENSMUSG00000019873	ENSMUSG00000038555	Reep3	Reep2	5	1.653E-007	0.0075									Euteleostomi
ENSMUSG00000025013	ENSMUSG00000015354	Tll2	Pcolce2	3	0.2681	0.0077									Chordata
ENSMUSG00000028004	ENSMUSG00000036437	Npy2r	Npy1r	2	9.158E-005	0.2111									Vertebrata
ENSMUSG00000095486	ENSMUSG00000091491	Vmn2r22	Vmn2r97	4	1.547E-005	0.0500									Sarcopterygii
ENSMUSG00000025317	ENSMUSG00000027562	Car5a	Car2	5	1.581E-006	0.0009									Vertebrata
ENSMUSG00000003411	ENSMUSG00000019066	Rab3b	Rab3d	5	5.730E-013	1.398E-005									Coelomata
ENSMUSG00000032946	ENSMUSG00000030589	Rasgrp2	Rasgrp4	3	3.011E-006	1.530E-006									Euteleostomi
ENSMUSG00000030670	ENSMUSG00000096852	Cyp2r1	Cyp2d12	1	1.428E-005	0.0912									Vertebrata
ENSMUSG00000029661	ENSMUSG00000045672	Col1a2	Col27a1	3	0.2348	0.0369									Chordata
ENSMUSG00000061928	ENSMUSG00000031962	Dsg1b	Cdh15	3	4.613E-007	0.0053									Chordata
ENSMUSG00000066037	ENSMUSG00000032423	Hnrnpr	Syncrip	4	8.378E-010	0.0010									Euteleostomi
ENSMUSG00000032726	ENSMUSG00000008999	Bmp8a	Bmp7	4	1.689E-007	0.0070									Euteleostomi
ENSMUSG00000062380	ENSMUSG00000001473	Tubb3	Tubb6	4	2.275E-006	0.1006									Euteleostomi
ENSMUSG00000019820	ENSMUSG00000045103	Utrn	Dmd	4	2.792E-005	0.0036									Vertebrata
ENSMUSG00000055515	ENSMUSG00000068999	Vmn2r81	Vmn2r5	3	0.0366	0.0420									Chordata
ENSMUSG00000011267	ENSMUSG00000048251	Zfp296	Bcl11b	4	8.357E-011	2.085E-005									Vertebrata
ENSMUSG00000028738	ENSMUSG00000091572	Tas1r2	Vmn2r3	2	2.748E-010	0.1068									Chordata
ENSMUSG00000058966	ENSMUSG00000069808	Fam57b	Fam57a	2	4.422E-008	0.0302									Euteleostomi
ENSMUSG00000024885	ENSMUSG00000019102	Aldh3b1	Aldh3a1	5	0.5595	0.0020									Vertebrata
ENSMUSG00000000305	ENSMUSG00000031841	Cdh4	Cdh13	2	6.420E-010	0.0005									Vertebrata
ENSMUSG00000032024	ENSMUSG00000053062	Clmp	Jam2	2	1.067E-011	0.0348									Chordata
ENSMUSG00000026365	ENSMUSG00000000049	Cfh	Apoh	3	0.1937	0.0477									Chordata
ENSMUSG00000033831	ENSMUSG00000031594	Fgb	Fgl1	2	0.0042	0.0275									Vertebrata
ENSMUSG00000051817	ENSMUSG00000063632	Sox12	Sox11	2	3.378E-006	0.0045									Euteleostomi
ENSMUSG00000091260	ENSMUSG00000043897	Vmn2r19	Vmn2r2	3	0.0006	0.0412									Chordata
ENSMUSG00000051510	ENSMUSG00000042622	Mafg	Maff	4	4.038E-013	3.723E-005									Euteleostomi
ENSMUSG00000025085	ENSMUSG00000029095	Ablim1	Ablim2	5	7.620E-014	1.713E-005									Coelomata
ENSMUSG00000057093	ENSMUSG00000021510	C030039L03Rik	A530054K11Rik	3	0.0022	0.1689									
ENSMUSG00000047501	ENSMUSG00000041378	Cldn4	Cldn5	1	0.0003	0.4587									Euteleostomi
ENSMUSG00000029151	ENSMUSG00000022315	Slc30a3	Slc30a8	6	1.650E-008	2.142E-006									Euteleostomi
ENSMUSG00000030847	ENSMUSG00000037316	Bag3	Bag4	3	2.507E-008	0.0007									Chordata
ENSMUSG00000050840	ENSMUSG00000061928	Cdh20	Dsg1b	1	0.0019	0.3213									Chordata
ENSMUSG00000020451	ENSMUSG00000029674	Limk2	Limk1	4	7.858E-008	0.0004									Euteleostomi
ENSMUSG00000051029	ENSMUSG00000044594	Serpinb1b	Serpinb3a	2	0.0084	0.1955									Coelomata
ENSMUSG00000029528	ENSMUSG00000030782	Pxn	Tgfb1i1	5	1.676E-008	0.0001									Vertebrata
ENSMUSG00000025104	ENSMUSG00000004897	Hdgfrp3	Hdgf	4	7.750E-006	0.0008									Euteleostomi
ENSMUSG00000025014	ENSMUSG00000031536	Dntt	Polb	1	6.584E-008	0.2901									Chordata
ENSMUSG00000000711	ENSMUSG00000019173	Rab5b	Rab5c	4	5.708E-005	0.0103									Euteleostomi
