Zebrafish_gene_Ensembl_id	Ensembl_gene_tree_id
ENSDARG00000019614	ENSGT00740000114866
ENSDARG00000003229	ENSGT00740000114888
ENSDARG00000037491	ENSGT00740000114888
ENSDARG00000060526	ENSGT00740000114888
ENSDARG00000040299	ENSGT00740000114888
ENSDARG00000069476	ENSGT00740000114929
ENSDARG00000034718	ENSGT00740000114929
ENSDARG00000061351	ENSGT00740000114929
ENSDARG00000044671	ENSGT00740000114929
ENSDARG00000090185	ENSGT00740000114929
ENSDARG00000040615	ENSGT00740000114971
ENSDARG00000010655	ENSGT00740000114971
ENSDARG00000026499	ENSGT00740000114971
ENSDARG00000005786	ENSGT00740000114971
ENSDARG00000004712	ENSGT00740000115029
ENSDARG00000004473	ENSGT00740000115029
ENSDARG00000079947	ENSGT00740000115096
ENSDARG00000058467	ENSGT00740000115182
ENSDARG00000078887	ENSGT00740000115303
ENSDARG00000076230	ENSGT00740000115303
ENSDARG00000068064	ENSGT00740000115330
ENSDARG00000039667	ENSGT00740000115401
ENSDARG00000042069	ENSGT00740000115401
ENSDARG00000020984	ENSGT00740000115479
ENSDARG00000089969	ENSGT00740000115479
ENSDARG00000079995	ENSGT00740000115492
ENSDARG00000076472	ENSGT00740000115492
ENSDARG00000052644	ENSGT00740000115510
ENSDARG00000088049	ENSGT00740000115518
ENSDARG00000025421	ENSGT00740000115530
ENSDARG00000055027	ENSGT00740000115531
ENSDARG00000067670	ENSGT00740000115531
ENSDARG00000011602	ENSGT00740000115532
ENSDARG00000028198	ENSGT00740000115534
ENSDARG00000011488	ENSGT00740000115546
ENSDARG00000035819	ENSGT00740000115546
ENSDARG00000062893	ENSGT00740000115546
ENSDARG00000005112	ENSGT00740000115559
ENSDARG00000077570	ENSGT00740000115559
ENSDARG00000021913	ENSGT00740000115564
ENSDARG00000090319	ENSGT00740000115581
ENSDARG00000032326	ENSGT00740000115589
ENSDARG00000057738	ENSGT00740000115593
ENSDARG00000070432	ENSGT00740000115601
ENSDARG00000070916	ENSGT00740000115604
ENSDARG00000011498	ENSGT00740000115607
ENSDARG00000042732	ENSGT00740000115607
ENSDARG00000076330	ENSGT00740000115610
ENSDARG00000095912	ENSGT00740000115614
ENSDARG00000017886	ENSGT00740000115614
ENSDARG00000067841	ENSGT00740000115643
ENSDARG00000032477	ENSGT00740000115643
ENSDARG00000068681	ENSGT00740000115731
ENSDARG00000040332	ENSGT00740000115731
ENSDARG00000088044	ENSGT00740000115750
ENSDARG00000096365	ENSGT00740000115816
ENSDARG00000092039	ENSGT00740000115875
ENSDARG00000096603	ENSGT00740000115898
ENSDARG00000090793	ENSGT00740000115921
ENSDARG00000094587	ENSGT00740000116150
ENSDARG00000069994	ENSGT00740000116592
ENSDARG00000094696	ENSGT00740000116816
ENSDARG00000096421	ENSGT00740000116852
ENSDARG00000097026	ENSGT00740000116936
ENSDARG00000092488	ENSGT00750000117218
ENSDARG00000057491	ENSGT00750000117218
ENSDARG00000062463	ENSGT00750000117218
ENSDARG00000058030	ENSGT00750000117237
ENSDARG00000003520	ENSGT00750000117238
ENSDARG00000075156	ENSGT00750000117238
ENSDARG00000062081	ENSGT00750000117238
ENSDARG00000010297	ENSGT00750000117238
ENSDARG00000061757	ENSGT00750000117238
ENSDARG00000052766	ENSGT00750000117238
ENSDARG00000070839	ENSGT00750000117238
ENSDARG00000027852	ENSGT00750000117280
ENSDARG00000021141	ENSGT00750000117280
ENSDARG00000017473	ENSGT00750000117280
ENSDARG00000002600	ENSGT00750000117358
ENSDARG00000019451	ENSGT00750000117358
ENSDARG00000090857	ENSGT00750000117358
ENSDARG00000034420	ENSGT00750000117365
ENSDARG00000002601	ENSGT00750000117365
ENSDARG00000009510	ENSGT00750000117365
ENSDARG00000001785	ENSGT00750000117365
ENSDARG00000075450	ENSGT00750000117365
ENSDARG00000018846	ENSGT00750000117391
ENSDARG00000019228	ENSGT00750000117391
ENSDARG00000060438	ENSGT00750000117536
ENSDARG00000075098	ENSGT00750000117536
ENSDARG00000091434	ENSGT00750000117609
ENSDARG00000042863	ENSGT00750000117609
ENSDARG00000070321	ENSGT00750000117609
ENSDARG00000040116	ENSGT00750000117653
ENSDARG00000060600	ENSGT00750000117668
ENSDARG00000076931	ENSGT00750000117668
ENSDARG00000057026	ENSGT00750000117729
ENSDARG00000043443	ENSGT00750000117737
ENSDARG00000004823	ENSGT00750000117756
ENSDARG00000016412	ENSGT00750000117773
ENSDARG00000044990	ENSGT00750000118001
ENSDARG00000087856	ENSGT00750000118049
ENSDARG00000097284	ENSGT00750000118681
ENSDARG00000071497	ENSGT00760000118771
ENSDARG00000071496	ENSGT00760000118771
ENSDARG00000016022	ENSGT00760000118771
ENSDARG00000031307	ENSGT00760000118771
ENSDARG00000008218	ENSGT00760000118771
ENSDARG00000090180	ENSGT00760000118771
ENSDARG00000033680	ENSGT00760000118771
ENSDARG00000077382	ENSGT00760000118772
ENSDARG00000068242	ENSGT00760000118772
ENSDARG00000060287	ENSGT00760000118772
ENSDARG00000069383	ENSGT00760000118772
ENSDARG00000001803	ENSGT00760000118772
ENSDARG00000062640	ENSGT00760000118772
ENSDARG00000016095	ENSGT00760000118774
ENSDARG00000088124	ENSGT00760000118774
ENSDARG00000001906	ENSGT00760000118774
ENSDARG00000061940	ENSGT00760000118774
ENSDARG00000026548	ENSGT00760000118775
ENSDARG00000056587	ENSGT00760000118775
ENSDARG00000052713	ENSGT00760000118777
ENSDARG00000069270	ENSGT00760000118777
ENSDARG00000070792	ENSGT00760000118777
ENSDARG00000062303	ENSGT00760000118777
ENSDARG00000063518	ENSGT00760000118777
ENSDARG00000044326	ENSGT00760000118777
ENSDARG00000029388	ENSGT00760000118777
ENSDARG00000073747	ENSGT00760000118777
ENSDARG00000078561	ENSGT00760000118777
ENSDARG00000079363	ENSGT00760000118777
ENSDARG00000075625	ENSGT00760000118777
ENSDARG00000045071	ENSGT00760000118777
ENSDARG00000037836	ENSGT00760000118777
ENSDARG00000070357	ENSGT00760000118780
ENSDARG00000042866	ENSGT00760000118780
ENSDARG00000071042	ENSGT00760000118780
ENSDARG00000074509	ENSGT00760000118781
ENSDARG00000043341	ENSGT00760000118781
ENSDARG00000057056	ENSGT00760000118781
ENSDARG00000054700	ENSGT00760000118781
ENSDARG00000018687	ENSGT00760000118782
ENSDARG00000006314	ENSGT00760000118782
ENSDARG00000078717	ENSGT00760000118782
ENSDARG00000074316	ENSGT00760000118782
ENSDARG00000002507	ENSGT00760000118782
ENSDARG00000044670	ENSGT00760000118782
ENSDARG00000061186	ENSGT00760000118782
ENSDARG00000058246	ENSGT00760000118784
ENSDARG00000076845	ENSGT00760000118784
ENSDARG00000053570	ENSGT00760000118784
ENSDARG00000042595	ENSGT00760000118784
ENSDARG00000062811	ENSGT00760000118784
ENSDARG00000079826	ENSGT00760000118784
ENSDARG00000077644	ENSGT00760000118784
ENSDARG00000042370	ENSGT00760000118784
ENSDARG00000079522	ENSGT00760000118784
ENSDARG00000062030	ENSGT00760000118784
ENSDARG00000045427	ENSGT00760000118784
ENSDARG00000046139	ENSGT00760000118784
ENSDARG00000044561	ENSGT00760000118785
ENSDARG00000054975	ENSGT00760000118785
ENSDARG00000010514	ENSGT00760000118785
ENSDARG00000044433	ENSGT00760000118786
ENSDARG00000062245	ENSGT00760000118786
ENSDARG00000061031	ENSGT00760000118786
ENSDARG00000052139	ENSGT00760000118786
ENSDARG00000043130	ENSGT00760000118786
ENSDARG00000013526	ENSGT00760000118786
ENSDARG00000079519	ENSGT00760000118786
ENSDARG00000087558	ENSGT00760000118786
ENSDARG00000076247	ENSGT00760000118786
ENSDARG00000077725	ENSGT00760000118786
ENSDARG00000068104	ENSGT00760000118786
ENSDARG00000026313	ENSGT00760000118787
ENSDARG00000077310	ENSGT00760000118787
ENSDARG00000074782	ENSGT00760000118787
ENSDARG00000027222	ENSGT00760000118787
ENSDARG00000054137	ENSGT00760000118787
ENSDARG00000094386	ENSGT00760000118787
ENSDARG00000013653	ENSGT00760000118787
ENSDARG00000052618	ENSGT00760000118788
ENSDARG00000021833	ENSGT00760000118788
ENSDARG00000041169	ENSGT00760000118788
ENSDARG00000058449	ENSGT00760000118788
ENSDARG00000021855	ENSGT00760000118788
ENSDARG00000042684	ENSGT00760000118789
ENSDARG00000054124	ENSGT00760000118795
ENSDARG00000011468	ENSGT00760000118795
ENSDARG00000093745	ENSGT00760000118795
ENSDARG00000032131	ENSGT00760000118795
ENSDARG00000014858	ENSGT00760000118795
ENSDARG00000001912	ENSGT00760000118795
ENSDARG00000024101	ENSGT00760000118795
ENSDARG00000058358	ENSGT00760000118796
ENSDARG00000043242	ENSGT00760000118796
ENSDARG00000002728	ENSGT00760000118797
ENSDARG00000067563	ENSGT00760000118797
ENSDARG00000020853	ENSGT00760000118797
ENSDARG00000044969	ENSGT00760000118797
ENSDARG00000036117	ENSGT00760000118797
ENSDARG00000067925	ENSGT00760000118797
ENSDARG00000039434	ENSGT00760000118797
ENSDARG00000015752	ENSGT00760000118799
ENSDARG00000008186	ENSGT00760000118799
ENSDARG00000069433	ENSGT00760000118799
ENSDARG00000010252	ENSGT00760000118799
ENSDARG00000018882	ENSGT00760000118799
ENSDARG00000026294	ENSGT00760000118799
ENSDARG00000062377	ENSGT00760000118800
ENSDARG00000018418	ENSGT00760000118800
ENSDARG00000020957	ENSGT00760000118800
ENSDARG00000078548	ENSGT00760000118800
ENSDARG00000058353	ENSGT00760000118803
ENSDARG00000001559	ENSGT00760000118803
ENSDARG00000039970	ENSGT00760000118804
ENSDARG00000074851	ENSGT00760000118804
ENSDARG00000036548	ENSGT00760000118804
ENSDARG00000087622	ENSGT00760000118804
ENSDARG00000042470	ENSGT00760000118804
ENSDARG00000042690	ENSGT00760000118804
ENSDARG00000044213	ENSGT00760000118804
ENSDARG00000062934	ENSGT00760000118804
ENSDARG00000055825	ENSGT00760000118805
ENSDARG00000078088	ENSGT00760000118805
ENSDARG00000079247	ENSGT00760000118805
ENSDARG00000097869	ENSGT00760000118805
ENSDARG00000045665	ENSGT00760000118805
ENSDARG00000007561	ENSGT00760000118805
ENSDARG00000018923	ENSGT00760000118805
ENSDARG00000096089	ENSGT00760000118805
ENSDARG00000079327	ENSGT00760000118806
ENSDARG00000016936	ENSGT00760000118806
ENSDARG00000039273	ENSGT00760000118806
ENSDARG00000059121	ENSGT00760000118806
ENSDARG00000039652	ENSGT00760000118806
ENSDARG00000079473	ENSGT00760000118807
ENSDARG00000013491	ENSGT00760000118807
ENSDARG00000020469	ENSGT00760000118807
ENSDARG00000056964	ENSGT00760000118807
ENSDARG00000069744	ENSGT00760000118807
ENSDARG00000054533	ENSGT00760000118807
ENSDARG00000094526	ENSGT00760000118807
ENSDARG00000030933	ENSGT00760000118807
ENSDARG00000086933	ENSGT00760000118807
ENSDARG00000014946	ENSGT00760000118809
ENSDARG00000053906	ENSGT00760000118809
ENSDARG00000076787	ENSGT00760000118809
ENSDARG00000027582	ENSGT00760000118809
ENSDARG00000020265	ENSGT00760000118809
ENSDARG00000019861	ENSGT00760000118809
ENSDARG00000037281	ENSGT00760000118809
ENSDARG00000008969	ENSGT00760000118809
ENSDARG00000087772	ENSGT00760000118809
ENSDARG00000057004	ENSGT00760000118809
ENSDARG00000016538	ENSGT00760000118810
ENSDARG00000029841	ENSGT00760000118810
ENSDARG00000053512	ENSGT00760000118812
ENSDARG00000007655	ENSGT00760000118812
ENSDARG00000068507	ENSGT00760000118812
ENSDARG00000024548	ENSGT00760000118812
ENSDARG00000036140	ENSGT00760000118812
ENSDARG00000093318	ENSGT00760000118812
ENSDARG00000074001	ENSGT00760000118812
ENSDARG00000097683	ENSGT00760000118813
ENSDARG00000096867	ENSGT00760000118813
ENSDARG00000030490	ENSGT00760000118813
ENSDARG00000043667	ENSGT00760000118813
ENSDARG00000068926	ENSGT00760000118813
ENSDARG00000053530	ENSGT00760000118816
ENSDARG00000004964	ENSGT00760000118816
ENSDARG00000002249	ENSGT00760000118816
ENSDARG00000011948	ENSGT00760000118818
ENSDARG00000004722	ENSGT00760000118818
ENSDARG00000004586	ENSGT00760000118818
ENSDARG00000076227	ENSGT00760000118818
ENSDARG00000015176	ENSGT00760000118818
ENSDARG00000042861	ENSGT00760000118818
ENSDARG00000073738	ENSGT00760000118819
ENSDARG00000037363	ENSGT00760000118819
ENSDARG00000014592	ENSGT00760000118819
ENSDARG00000078503	ENSGT00760000118819
ENSDARG00000003495	ENSGT00760000118819
ENSDARG00000059784	ENSGT00760000118819
ENSDARG00000059571	ENSGT00760000118819
ENSDARG00000088100	ENSGT00760000118820
ENSDARG00000043993	ENSGT00760000118820
ENSDARG00000013393	ENSGT00760000118820
ENSDARG00000010454	ENSGT00760000118820
ENSDARG00000041379	ENSGT00760000118820
ENSDARG00000070491	ENSGT00760000118820
ENSDARG00000015530	ENSGT00760000118821
ENSDARG00000076127	ENSGT00760000118821
ENSDARG00000023771	ENSGT00760000118821
ENSDARG00000059763	ENSGT00760000118821
ENSDARG00000012019	ENSGT00760000118821
ENSDARG00000060497	ENSGT00760000118823
ENSDARG00000059885	ENSGT00760000118823
ENSDARG00000061398	ENSGT00760000118823
ENSDARG00000032324	ENSGT00760000118823
ENSDARG00000016429	ENSGT00760000118823
ENSDARG00000058212	ENSGT00760000118824
ENSDARG00000059272	ENSGT00760000118825
ENSDARG00000006011	ENSGT00760000118825
ENSDARG00000088807	ENSGT00760000118825
ENSDARG00000001930	ENSGT00760000118825
ENSDARG00000045275	ENSGT00760000118825
ENSDARG00000057582	ENSGT00760000118825
ENSDARG00000039066	ENSGT00760000118825
ENSDARG00000053803	ENSGT00760000118825
ENSDARG00000053876	ENSGT00760000118825
ENSDARG00000067751	ENSGT00760000118825
ENSDARG00000086463	ENSGT00760000118825
ENSDARG00000003576	ENSGT00760000118825
ENSDARG00000089913	ENSGT00760000118827
ENSDARG00000008398	ENSGT00760000118827
ENSDARG00000012745	ENSGT00760000118828
ENSDARG00000055490	ENSGT00760000118828
ENSDARG00000063724	ENSGT00760000118828
ENSDARG00000077128	ENSGT00760000118828
ENSDARG00000061335	ENSGT00760000118828
ENSDARG00000061709	ENSGT00760000118828
ENSDARG00000057303	ENSGT00760000118828
ENSDARG00000063636	ENSGT00760000118828
ENSDARG00000023448	ENSGT00760000118828
ENSDARG00000053190	ENSGT00760000118828
ENSDARG00000003829	ENSGT00760000118828
ENSDARG00000044612	ENSGT00760000118830
ENSDARG00000095627	ENSGT00760000118830
ENSDARG00000044613	ENSGT00760000118830
ENSDARG00000059944	ENSGT00760000118830
ENSDARG00000074949	ENSGT00760000118830
ENSDARG00000058318	ENSGT00760000118830
ENSDARG00000060893	ENSGT00760000118830
ENSDARG00000056134	ENSGT00760000118830
ENSDARG00000087659	ENSGT00760000118830
ENSDARG00000024299	ENSGT00760000118830
ENSDARG00000004597	ENSGT00760000118831
ENSDARG00000027602	ENSGT00760000118831
ENSDARG00000039500	ENSGT00760000118831
ENSDARG00000060459	ENSGT00760000118831
ENSDARG00000077112	ENSGT00760000118831
ENSDARG00000060115	ENSGT00760000118831
ENSDARG00000059460	ENSGT00760000118832
ENSDARG00000062968	ENSGT00760000118832
ENSDARG00000069755	ENSGT00760000118832
ENSDARG00000038472	ENSGT00760000118832
ENSDARG00000004616	ENSGT00760000118832
ENSDARG00000037560	ENSGT00760000118832
ENSDARG00000016794	ENSGT00760000118832
ENSDARG00000086885	ENSGT00760000118832
ENSDARG00000015860	ENSGT00760000118832
ENSDARG00000056023	ENSGT00760000118834
ENSDARG00000059274	ENSGT00760000118834
ENSDARG00000070348	ENSGT00760000118834
ENSDARG00000031337	ENSGT00760000118834
ENSDARG00000070353	ENSGT00760000118834
ENSDARG00000056015	ENSGT00760000118834
ENSDARG00000059263	ENSGT00760000118834
ENSDARG00000057550	ENSGT00760000118838
ENSDARG00000060688	ENSGT00760000118838
ENSDARG00000029353	ENSGT00760000118839
ENSDARG00000056795	ENSGT00760000118839
ENSDARG00000057108	ENSGT00760000118839
ENSDARG00000034168	ENSGT00760000118839
ENSDARG00000036445	ENSGT00760000118839
ENSDARG00000021208	ENSGT00760000118839
ENSDARG00000021584	ENSGT00760000118840
ENSDARG00000000472	ENSGT00760000118840
ENSDARG00000057052	ENSGT00760000118840
ENSDARG00000056910	ENSGT00760000118840
ENSDARG00000076233	ENSGT00760000118840
ENSDARG00000019144	ENSGT00760000118841
ENSDARG00000012177	ENSGT00760000118841
ENSDARG00000034215	ENSGT00760000118841
ENSDARG00000037884	ENSGT00760000118841
ENSDARG00000014340	ENSGT00760000118841
ENSDARG00000058988	ENSGT00760000118842
ENSDARG00000051880	ENSGT00760000118842
ENSDARG00000031438	ENSGT00760000118842
ENSDARG00000059747	ENSGT00760000118842
ENSDARG00000058985	ENSGT00760000118842
ENSDARG00000061636	ENSGT00760000118842
ENSDARG00000040701	ENSGT00760000118842
ENSDARG00000057468	ENSGT00760000118846
ENSDARG00000061288	ENSGT00760000118846
ENSDARG00000063282	ENSGT00760000118846
ENSDARG00000061753	ENSGT00760000118846
ENSDARG00000076854	ENSGT00760000118846
ENSDARG00000074746	ENSGT00760000118846
ENSDARG00000056101	ENSGT00760000118846
ENSDARG00000042760	ENSGT00760000118848
ENSDARG00000035360	ENSGT00760000118848
ENSDARG00000093661	ENSGT00760000118848
ENSDARG00000059317	ENSGT00760000118848
ENSDARG00000088216	ENSGT00760000118848
ENSDARG00000039125	ENSGT00760000118848
ENSDARG00000043006	ENSGT00760000118851
ENSDARG00000053326	ENSGT00760000118851
ENSDARG00000025013	ENSGT00760000118851
ENSDARG00000044199	ENSGT00760000118851
ENSDARG00000030530	ENSGT00760000118852
ENSDARG00000058775	ENSGT00760000118852
ENSDARG00000056028	ENSGT00760000118852
ENSDARG00000059166	ENSGT00760000118852
ENSDARG00000054690	ENSGT00760000118852
ENSDARG00000071049	ENSGT00760000118852
ENSDARG00000015869	ENSGT00760000118852
ENSDARG00000005335	ENSGT00760000118852
ENSDARG00000094112	ENSGT00760000118852
ENSDARG00000056396	ENSGT00760000118853
ENSDARG00000057699	ENSGT00760000118853
ENSDARG00000076927	ENSGT00760000118853
ENSDARG00000067564	ENSGT00760000118853
ENSDARG00000057625	ENSGT00760000118853
ENSDARG00000059695	ENSGT00760000118853
ENSDARG00000034300	ENSGT00760000118854
ENSDARG00000007560	ENSGT00760000118854
ENSDARG00000036571	ENSGT00760000118854
ENSDARG00000017369	ENSGT00760000118854
ENSDARG00000040920	ENSGT00760000118854
ENSDARG00000011672	ENSGT00760000118854
ENSDARG00000067801	ENSGT00760000118854
ENSDARG00000024775	ENSGT00760000118854
ENSDARG00000079611	ENSGT00760000118854
ENSDARG00000079014	ENSGT00760000118854
ENSDARG00000011809	ENSGT00760000118856
ENSDARG00000041257	ENSGT00760000118856
ENSDARG00000055632	ENSGT00760000118856
ENSDARG00000029480	ENSGT00760000118856
ENSDARG00000052694	ENSGT00760000118856
ENSDARG00000018534	ENSGT00760000118857
ENSDARG00000030006	ENSGT00760000118857
ENSDARG00000029866	ENSGT00760000118857
ENSDARG00000016141	ENSGT00760000118857
ENSDARG00000004219	ENSGT00760000118857
ENSDARG00000057017	ENSGT00760000118857
ENSDARG00000067567	ENSGT00760000118857
ENSDARG00000071235	ENSGT00760000118857
ENSDARG00000043646	ENSGT00760000118857
ENSDARG00000041205	ENSGT00760000118857
ENSDARG00000002405	ENSGT00760000118857
ENSDARG00000046091	ENSGT00760000118857
ENSDARG00000076580	ENSGT00760000118858
ENSDARG00000023587	ENSGT00760000118858
ENSDARG00000057037	ENSGT00760000118858
ENSDARG00000063560	ENSGT00760000118858
ENSDARG00000007383	ENSGT00760000118858
ENSDARG00000068095	ENSGT00760000118859
ENSDARG00000035377	ENSGT00760000118859
ENSDARG00000068094	ENSGT00760000118859
ENSDARG00000040982	ENSGT00760000118859
ENSDARG00000042233	ENSGT00760000118859
ENSDARG00000061294	ENSGT00760000118863
ENSDARG00000079283	ENSGT00760000118863
ENSDARG00000061784	ENSGT00760000118863
ENSDARG00000032161	ENSGT00760000118863
ENSDARG00000078119	ENSGT00760000118863
ENSDARG00000002952	ENSGT00760000118864
ENSDARG00000041464	ENSGT00760000118864
ENSDARG00000054438	ENSGT00760000118864
ENSDARG00000042731	ENSGT00760000118864
ENSDARG00000077111	ENSGT00760000118864
ENSDARG00000068213	ENSGT00760000118864
ENSDARG00000045444	ENSGT00760000118864
ENSDARG00000018383	ENSGT00760000118864
ENSDARG00000039041	ENSGT00760000118864
ENSDARG00000022987	ENSGT00760000118864
ENSDARG00000089210	ENSGT00760000118864
ENSDARG00000089563	ENSGT00760000118864
ENSDARG00000029925	ENSGT00760000118866
ENSDARG00000015184	ENSGT00760000118866
ENSDARG00000031475	ENSGT00760000118866
ENSDARG00000067966	ENSGT00760000118867
ENSDARG00000062636	ENSGT00760000118867
ENSDARG00000077860	ENSGT00760000118867
ENSDARG00000089190	ENSGT00760000118867
ENSDARG00000038557	ENSGT00760000118867
ENSDARG00000057159	ENSGT00760000118867
ENSDARG00000045257	ENSGT00760000118868
ENSDARG00000055976	ENSGT00760000118868
ENSDARG00000009074	ENSGT00760000118868
ENSDARG00000052696	ENSGT00760000118868
ENSDARG00000079271	ENSGT00760000118868
ENSDARG00000053483	ENSGT00760000118868
ENSDARG00000021135	ENSGT00760000118868
ENSDARG00000035129	ENSGT00760000118868
ENSDARG00000026236	ENSGT00760000118868
ENSDARG00000012016	ENSGT00760000118868
ENSDARG00000021462	ENSGT00760000118869
ENSDARG00000032013	ENSGT00760000118869
ENSDARG00000078533	ENSGT00760000118869
ENSDARG00000021110	ENSGT00760000118869
ENSDARG00000086191	ENSGT00760000118869
ENSDARG00000057430	ENSGT00760000118869
ENSDARG00000023160	ENSGT00760000118869
ENSDARG00000007755	ENSGT00760000118869
ENSDARG00000018896	ENSGT00760000118870
ENSDARG00000078915	ENSGT00760000118870
ENSDARG00000055479	ENSGT00760000118870
ENSDARG00000089887	ENSGT00760000118870
ENSDARG00000012395	ENSGT00760000118870
ENSDARG00000015797	ENSGT00760000118870
ENSDARG00000040251	ENSGT00760000118871
ENSDARG00000036940	ENSGT00760000118871
ENSDARG00000042753	ENSGT00760000118871
ENSDARG00000077664	ENSGT00760000118871
ENSDARG00000063095	ENSGT00760000118871
ENSDARG00000052855	ENSGT00760000118871
ENSDARG00000018806	ENSGT00760000118871
ENSDARG00000059351	ENSGT00760000118873
ENSDARG00000011020	ENSGT00760000118873
ENSDARG00000059246	ENSGT00760000118873
ENSDARG00000070846	ENSGT00760000118873
ENSDARG00000076801	ENSGT00760000118874
ENSDARG00000086356	ENSGT00760000118874
ENSDARG00000087492	ENSGT00760000118874
ENSDARG00000012184	ENSGT00760000118874
ENSDARG00000056346	ENSGT00760000118874
ENSDARG00000039729	ENSGT00760000118874
ENSDARG00000002607	ENSGT00760000118874
ENSDARG00000021896	ENSGT00760000118874
ENSDARG00000075908	ENSGT00760000118874
ENSDARG00000062123	ENSGT00760000118874
ENSDARG00000024540	ENSGT00760000118875
ENSDARG00000095090	ENSGT00760000118875
ENSDARG00000001781	ENSGT00760000118875
ENSDARG00000025147	ENSGT00760000118875
ENSDARG00000015759	ENSGT00760000118875
ENSDARG00000055938	ENSGT00760000118875
ENSDARG00000086033	ENSGT00760000118875
ENSDARG00000044767	ENSGT00760000118875
ENSDARG00000035532	ENSGT00760000118875
ENSDARG00000042189	ENSGT00760000118875
ENSDARG00000004497	ENSGT00760000118875
ENSDARG00000055136	ENSGT00760000118876
ENSDARG00000086172	ENSGT00760000118876
ENSDARG00000042259	ENSGT00760000118876
ENSDARG00000018179	ENSGT00760000118876
ENSDARG00000014986	ENSGT00760000118876
ENSDARG00000076348	ENSGT00760000118877
ENSDARG00000014348	ENSGT00760000118877
ENSDARG00000015922	ENSGT00760000118877
ENSDARG00000074715	ENSGT00760000118877
ENSDARG00000034210	ENSGT00760000118877
ENSDARG00000018345	ENSGT00760000118877
ENSDARG00000074447	ENSGT00760000118877
ENSDARG00000010010	ENSGT00760000118878
ENSDARG00000062017	ENSGT00760000118878
ENSDARG00000062794	ENSGT00760000118878
ENSDARG00000029907	ENSGT00760000118878
ENSDARG00000039123	ENSGT00760000118878
ENSDARG00000002226	ENSGT00760000118878
ENSDARG00000075154	ENSGT00760000118879
ENSDARG00000041616	ENSGT00760000118879
ENSDARG00000053133	ENSGT00760000118879
ENSDARG00000038489	ENSGT00760000118879
ENSDARG00000068219	ENSGT00760000118879
ENSDARG00000078494	ENSGT00760000118880
ENSDARG00000060127	ENSGT00760000118880
ENSDARG00000075555	ENSGT00760000118880
ENSDARG00000041982	ENSGT00760000118880
ENSDARG00000074646	ENSGT00760000118880
ENSDARG00000001999	ENSGT00760000118880
ENSDARG00000041566	ENSGT00760000118880
ENSDARG00000059173	ENSGT00760000118883
ENSDARG00000015686	ENSGT00760000118883
ENSDARG00000004965	ENSGT00760000118883
ENSDARG00000035677	ENSGT00760000118883
ENSDARG00000002760	ENSGT00760000118883
ENSDARG00000019995	ENSGT00760000118883
ENSDARG00000025372	ENSGT00760000118883
ENSDARG00000042197	ENSGT00760000118883
ENSDARG00000037995	ENSGT00760000118883
ENSDARG00000006341	ENSGT00760000118884
ENSDARG00000031712	ENSGT00760000118884
ENSDARG00000041162	ENSGT00760000118884
ENSDARG00000074033	ENSGT00760000118885
ENSDARG00000075487	ENSGT00760000118885
ENSDARG00000063407	ENSGT00760000118885
ENSDARG00000052118	ENSGT00760000118885
ENSDARG00000067549	ENSGT00760000118885
ENSDARG00000027903	ENSGT00760000118885
ENSDARG00000076270	ENSGT00760000118885
ENSDARG00000015064	ENSGT00760000118887
ENSDARG00000004861	ENSGT00760000118887
ENSDARG00000035966	ENSGT00760000118887
ENSDARG00000037025	ENSGT00760000118887
ENSDARG00000000796	ENSGT00760000118887
ENSDARG00000055854	ENSGT00760000118887
ENSDARG00000057138	ENSGT00760000118888
ENSDARG00000010070	ENSGT00760000118888
ENSDARG00000089213	ENSGT00760000118888
ENSDARG00000059693	ENSGT00760000118888
ENSDARG00000067545	ENSGT00760000118888
ENSDARG00000060532	ENSGT00760000118888
ENSDARG00000032868	ENSGT00760000118889
ENSDARG00000075929	ENSGT00760000118889
ENSDARG00000088905	ENSGT00760000118889
ENSDARG00000063706	ENSGT00760000118889
ENSDARG00000036041	ENSGT00760000118890
ENSDARG00000076900	ENSGT00760000118890
ENSDARG00000037783	ENSGT00760000118890
ENSDARG00000088581	ENSGT00760000118890
ENSDARG00000034862	ENSGT00760000118890
ENSDARG00000076045	ENSGT00760000118890
ENSDARG00000011463	ENSGT00760000118890
ENSDARG00000042008	ENSGT00760000118895
ENSDARG00000014623	ENSGT00760000118895
ENSDARG00000039579	ENSGT00760000118895
ENSDARG00000056781	ENSGT00760000118896
ENSDARG00000059558	ENSGT00760000118896
ENSDARG00000078508	ENSGT00760000118896
ENSDARG00000067859	ENSGT00760000118896
ENSDARG00000068460	ENSGT00760000118896
ENSDARG00000009905	ENSGT00760000118897
ENSDARG00000079187	ENSGT00760000118897
ENSDARG00000005150	ENSGT00760000118897
ENSDARG00000091748	ENSGT00760000118897
ENSDARG00000002582	ENSGT00760000118897
ENSDARG00000006120	ENSGT00760000118897
ENSDARG00000002216	ENSGT00760000118897
ENSDARG00000030058	ENSGT00760000118897
ENSDARG00000024894	ENSGT00760000118897
ENSDARG00000023290	ENSGT00760000118898
ENSDARG00000016235	ENSGT00760000118898
ENSDARG00000070038	ENSGT00760000118898
ENSDARG00000027590	ENSGT00760000118899
ENSDARG00000019649	ENSGT00760000118899
ENSDARG00000019191	ENSGT00760000118899
ENSDARG00000010721	ENSGT00760000118899
ENSDARG00000001769	ENSGT00760000118900
ENSDARG00000071437	ENSGT00760000118900
