Zebrafish_gene_Ensembl_id	Ensembl_gene_tree_id
ENSDARG00000034555	ENSGT00760000119017
ENSDARG00000091238	ENSGT00760000119017
ENSDARG00000010583	ENSGT00760000119017
ENSDARG00000028053	ENSGT00760000119018
ENSDARG00000028071	ENSGT00760000119018
ENSDARG00000056913	ENSGT00760000119018
ENSDARG00000052057	ENSGT00760000119018
ENSDARG00000062343	ENSGT00760000119018
ENSDARG00000063293	ENSGT00760000119018
ENSDARG00000004218	ENSGT00760000119020
ENSDARG00000030547	ENSGT00760000119020
ENSDARG00000052330	ENSGT00760000119021
ENSDARG00000028173	ENSGT00760000119021
ENSDARG00000024560	ENSGT00760000119021
ENSDARG00000012881	ENSGT00760000119021
ENSDARG00000044808	ENSGT00760000119021
ENSDARG00000013730	ENSGT00760000119021
ENSDARG00000063133	ENSGT00760000119021
ENSDARG00000060303	ENSGT00760000119021
ENSDARG00000007412	ENSGT00760000119022
ENSDARG00000001437	ENSGT00760000119022
ENSDARG00000013295	ENSGT00760000119022
ENSDARG00000037861	ENSGT00760000119022
ENSDARG00000035891	ENSGT00760000119025
ENSDARG00000045799	ENSGT00760000119025
ENSDARG00000005783	ENSGT00760000119025
ENSDARG00000067820	ENSGT00760000119025
ENSDARG00000003615	ENSGT00760000119026
ENSDARG00000007371	ENSGT00760000119026
ENSDARG00000054127	ENSGT00760000119026
ENSDARG00000058738	ENSGT00760000119026
ENSDARG00000014465	ENSGT00760000119030
ENSDARG00000030766	ENSGT00760000119030
ENSDARG00000000370	ENSGT00760000119030
ENSDARG00000019426	ENSGT00760000119030
ENSDARG00000063538	ENSGT00760000119030
ENSDARG00000078117	ENSGT00760000119030
ENSDARG00000022895	ENSGT00760000119030
ENSDARG00000056603	ENSGT00760000119030
ENSDARG00000076480	ENSGT00760000119030
ENSDARG00000075859	ENSGT00760000119030
ENSDARG00000063594	ENSGT00760000119032
ENSDARG00000077095	ENSGT00760000119032
ENSDARG00000055589	ENSGT00760000119034
ENSDARG00000036773	ENSGT00760000119034
ENSDARG00000038011	ENSGT00760000119036
ENSDARG00000039932	ENSGT00760000119036
ENSDARG00000051730	ENSGT00760000119037
ENSDARG00000008100	ENSGT00760000119037
ENSDARG00000054343	ENSGT00760000119037
ENSDARG00000075831	ENSGT00760000119037
ENSDARG00000003081	ENSGT00760000119038
ENSDARG00000058799	ENSGT00760000119038
ENSDARG00000030157	ENSGT00760000119038
ENSDARG00000021265	ENSGT00760000119038
ENSDARG00000090937	ENSGT00760000119039
ENSDARG00000077964	ENSGT00760000119039
ENSDARG00000060149	ENSGT00760000119039
ENSDARG00000045064	ENSGT00760000119039
ENSDARG00000005670	ENSGT00760000119040
ENSDARG00000043026	ENSGT00760000119040
ENSDARG00000091053	ENSGT00760000119042
ENSDARG00000069419	ENSGT00760000119042
ENSDARG00000017437	ENSGT00760000119042
ENSDARG00000077145	ENSGT00760000119042
ENSDARG00000032838	ENSGT00760000119042
ENSDARG00000043141	ENSGT00760000119042
ENSDARG00000026979	ENSGT00760000119046
ENSDARG00000044261	ENSGT00760000119046
ENSDARG00000017211	ENSGT00760000119048
ENSDARG00000075821	ENSGT00760000119048
ENSDARG00000060626	ENSGT00760000119050
ENSDARG00000002898	ENSGT00760000119050
ENSDARG00000074216	ENSGT00760000119051
ENSDARG00000019692	ENSGT00760000119051
ENSDARG00000077084	ENSGT00760000119051
ENSDARG00000087087	ENSGT00760000119051
ENSDARG00000069415	ENSGT00760000119051
ENSDARG00000079011	ENSGT00760000119051
ENSDARG00000031013	ENSGT00760000119052
ENSDARG00000028521	ENSGT00760000119052
ENSDARG00000036483	ENSGT00760000119052
ENSDARG00000010350	ENSGT00760000119052
ENSDARG00000011549	ENSGT00760000119052
ENSDARG00000055317	ENSGT00760000119052
ENSDARG00000075815	ENSGT00760000119053
ENSDARG00000078187	ENSGT00760000119053
ENSDARG00000073756	ENSGT00760000119053
ENSDARG00000062058	ENSGT00760000119053
ENSDARG00000022739	ENSGT00760000119055
ENSDARG00000061846	ENSGT00760000119055
ENSDARG00000058179	ENSGT00760000119055
ENSDARG00000062478	ENSGT00760000119055
ENSDARG00000009524	ENSGT00760000119057
ENSDARG00000024827	ENSGT00760000119057
ENSDARG00000034497	ENSGT00760000119059
ENSDARG00000045801	ENSGT00760000119059
ENSDARG00000077606	ENSGT00760000119062
ENSDARG00000063359	ENSGT00760000119062
ENSDARG00000063535	ENSGT00760000119067
ENSDARG00000025789	ENSGT00760000119067
ENSDARG00000076970	ENSGT00760000119068
ENSDARG00000010764	ENSGT00760000119068
ENSDARG00000005332	ENSGT00760000119069
ENSDARG00000007108	ENSGT00760000119069
ENSDARG00000078740	ENSGT00760000119071
ENSDARG00000062045	ENSGT00760000119071
ENSDARG00000027290	ENSGT00760000119073
ENSDARG00000071865	ENSGT00760000119073
ENSDARG00000045803	ENSGT00760000119073
ENSDARG00000015349	ENSGT00760000119073
ENSDARG00000075382	ENSGT00760000119074
ENSDARG00000009209	ENSGT00760000119074
ENSDARG00000078542	ENSGT00760000119075
ENSDARG00000093359	ENSGT00760000119075
ENSDARG00000078618	ENSGT00760000119075
ENSDARG00000076338	ENSGT00760000119075
ENSDARG00000058128	ENSGT00760000119078
ENSDARG00000028740	ENSGT00760000119078
ENSDARG00000070571	ENSGT00760000119078
ENSDARG00000078155	ENSGT00760000119078
ENSDARG00000053209	ENSGT00760000119091
ENSDARG00000031763	ENSGT00760000119091
ENSDARG00000006560	ENSGT00760000119093
ENSDARG00000055374	ENSGT00760000119093
ENSDARG00000037066	ENSGT00760000119105
ENSDARG00000037613	ENSGT00760000119105
ENSDARG00000012269	ENSGT00760000119109
ENSDARG00000062084	ENSGT00760000119109
ENSDARG00000055075	ENSGT00760000119111
ENSDARG00000014651	ENSGT00760000119111
ENSDARG00000012671	ENSGT00760000119112
ENSDARG00000024759	ENSGT00760000119112
ENSDARG00000020845	ENSGT00760000119113
ENSDARG00000078842	ENSGT00760000119113
ENSDARG00000068397	ENSGT00760000119113
ENSDARG00000076292	ENSGT00760000119113
ENSDARG00000071018	ENSGT00760000119113
ENSDARG00000056623	ENSGT00760000119113
ENSDARG00000026218	ENSGT00760000119117
ENSDARG00000043148	ENSGT00760000119117
ENSDARG00000032465	ENSGT00760000119117
ENSDARG00000034628	ENSGT00760000119117
ENSDARG00000034940	ENSGT00760000119117
ENSDARG00000026248	ENSGT00760000119117
ENSDARG00000009563	ENSGT00760000119117
ENSDARG00000052138	ENSGT00760000119117
ENSDARG00000057365	ENSGT00760000119122
ENSDARG00000068551	ENSGT00760000119122
ENSDARG00000012632	ENSGT00760000119122
ENSDARG00000038639	ENSGT00760000119122
ENSDARG00000074358	ENSGT00760000119124
ENSDARG00000073716	ENSGT00760000119124
ENSDARG00000074719	ENSGT00760000119125
ENSDARG00000036499	ENSGT00760000119125
ENSDARG00000011259	ENSGT00760000119127
ENSDARG00000061399	ENSGT00760000119127
ENSDARG00000037794	ENSGT00760000119128
ENSDARG00000045164	ENSGT00760000119128
ENSDARG00000045544	ENSGT00760000119133
ENSDARG00000063316	ENSGT00760000119133
ENSDARG00000075265	ENSGT00760000119133
ENSDARG00000039145	ENSGT00760000119133
ENSDARG00000061471	ENSGT00760000119134
ENSDARG00000075648	ENSGT00760000119134
ENSDARG00000036626	ENSGT00760000119134
ENSDARG00000061976	ENSGT00760000119134
ENSDARG00000002748	ENSGT00760000119134
ENSDARG00000000189	ENSGT00760000119134
ENSDARG00000026611	ENSGT00760000119136
ENSDARG00000025428	ENSGT00760000119136
ENSDARG00000020236	ENSGT00760000119138
ENSDARG00000045749	ENSGT00760000119138
ENSDARG00000061977	ENSGT00760000119138
ENSDARG00000029168	ENSGT00760000119138
ENSDARG00000009136	ENSGT00760000119141
ENSDARG00000054858	ENSGT00760000119141
ENSDARG00000009142	ENSGT00760000119141
ENSDARG00000004377	ENSGT00760000119141
ENSDARG00000037925	ENSGT00760000119142
ENSDARG00000045156	ENSGT00760000119142
ENSDARG00000036774	ENSGT00760000119142
ENSDARG00000009610	ENSGT00760000119142
ENSDARG00000040535	ENSGT00760000119143
ENSDARG00000089233	ENSGT00760000119143
ENSDARG00000020178	ENSGT00760000119144
ENSDARG00000017673	ENSGT00760000119144
ENSDARG00000007034	ENSGT00760000119144
ENSDARG00000018914	ENSGT00760000119144
ENSDARG00000076639	ENSGT00760000119145
ENSDARG00000077039	ENSGT00760000119145
ENSDARG00000054050	ENSGT00760000119145
ENSDARG00000013685	ENSGT00760000119145
ENSDARG00000040543	ENSGT00760000119145
ENSDARG00000040898	ENSGT00760000119145
ENSDARG00000009901	ENSGT00760000119147
ENSDARG00000014587	ENSGT00760000119147
ENSDARG00000016439	ENSGT00760000119151
ENSDARG00000041874	ENSGT00760000119151
ENSDARG00000023797	ENSGT00760000119152
ENSDARG00000011422	ENSGT00760000119152
ENSDARG00000053487	ENSGT00760000119155
ENSDARG00000022772	ENSGT00760000119155
ENSDARG00000013830	ENSGT00760000119155
ENSDARG00000053804	ENSGT00760000119155
ENSDARG00000053746	ENSGT00760000119155
ENSDARG00000011281	ENSGT00760000119155
ENSDARG00000040482	ENSGT00760000119155
ENSDARG00000033251	ENSGT00760000119155
ENSDARG00000041866	ENSGT00760000119156
ENSDARG00000079894	ENSGT00760000119156
ENSDARG00000059002	ENSGT00760000119163
ENSDARG00000019808	ENSGT00760000119163
ENSDARG00000022309	ENSGT00760000119163
ENSDARG00000076673	ENSGT00760000119163
ENSDARG00000021987	ENSGT00760000119163
ENSDARG00000062590	ENSGT00760000119163
ENSDARG00000061688	ENSGT00760000119167
ENSDARG00000074329	ENSGT00760000119167
ENSDARG00000003779	ENSGT00760000119167
ENSDARG00000062415	ENSGT00760000119167
ENSDARG00000051861	ENSGT00760000119167
ENSDARG00000079438	ENSGT00760000119167
ENSDARG00000023624	ENSGT00760000119168
ENSDARG00000038012	ENSGT00760000119168
ENSDARG00000060830	ENSGT00760000119168
ENSDARG00000068849	ENSGT00760000119168
ENSDARG00000069787	ENSGT00760000119171
ENSDARG00000004875	ENSGT00760000119171
ENSDARG00000079483	ENSGT00760000119173
ENSDARG00000078722	ENSGT00760000119173
ENSDARG00000011876	ENSGT00760000119177
ENSDARG00000062262	ENSGT00760000119177
ENSDARG00000006079	ENSGT00760000119177
ENSDARG00000056774	ENSGT00760000119177
ENSDARG00000074563	ENSGT00760000119177
ENSDARG00000033296	ENSGT00760000119177
ENSDARG00000056625	ENSGT00760000119180
ENSDARG00000067730	ENSGT00760000119180
ENSDARG00000074222	ENSGT00760000119182
ENSDARG00000061551	ENSGT00760000119182
ENSDARG00000002614	ENSGT00760000119184
ENSDARG00000024642	ENSGT00760000119184
ENSDARG00000009442	ENSGT00760000119184
ENSDARG00000076001	ENSGT00760000119184
ENSDARG00000006508	ENSGT00760000119184
ENSDARG00000044295	ENSGT00760000119184
ENSDARG00000091637	ENSGT00760000119184
ENSDARG00000031020	ENSGT00760000119184
ENSDARG00000077560	ENSGT00760000119186
ENSDARG00000078149	ENSGT00760000119186
ENSDARG00000070543	ENSGT00760000119186
ENSDARG00000034493	ENSGT00760000119186
ENSDARG00000027828	ENSGT00760000119186
ENSDARG00000025728	ENSGT00760000119186
ENSDARG00000005364	ENSGT00760000119186
ENSDARG00000074647	ENSGT00760000119186
ENSDARG00000035415	ENSGT00760000119188
ENSDARG00000059236	ENSGT00760000119188
ENSDARG00000077061	ENSGT00760000119188
ENSDARG00000078605	ENSGT00760000119188
ENSDARG00000036510	ENSGT00760000119191
ENSDARG00000036685	ENSGT00760000119191
ENSDARG00000060415	ENSGT00760000119193
ENSDARG00000091607	ENSGT00760000119193
ENSDARG00000042308	ENSGT00760000119193
ENSDARG00000011157	ENSGT00760000119193
ENSDARG00000067634	ENSGT00760000119193
ENSDARG00000030532	ENSGT00760000119193
ENSDARG00000035598	ENSGT00760000119195
ENSDARG00000021193	ENSGT00760000119195
ENSDARG00000002589	ENSGT00760000119196
ENSDARG00000053254	ENSGT00760000119196
ENSDARG00000068918	ENSGT00760000119199
ENSDARG00000006609	ENSGT00760000119199
ENSDARG00000004618	ENSGT00760000119200
ENSDARG00000068217	ENSGT00760000119200
ENSDARG00000038894	ENSGT00760000119201
ENSDARG00000088466	ENSGT00760000119201
ENSDARG00000093411	ENSGT00760000119205
ENSDARG00000027419	ENSGT00760000119205
ENSDARG00000061108	ENSGT00760000119206
ENSDARG00000076430	ENSGT00760000119206
ENSDARG00000036383	ENSGT00760000119209
ENSDARG00000041086	ENSGT00760000119209
ENSDARG00000042988	ENSGT00760000119209
ENSDARG00000063158	ENSGT00760000119209
ENSDARG00000044091	ENSGT00760000119216
ENSDARG00000039490	ENSGT00760000119216
ENSDARG00000040248	ENSGT00760000119220
ENSDARG00000016545	ENSGT00760000119220
ENSDARG00000059327	ENSGT00760000119221
ENSDARG00000009094	ENSGT00760000119221
ENSDARG00000058937	ENSGT00760000119222
ENSDARG00000005377	ENSGT00760000119222
ENSDARG00000015964	ENSGT00760000119222
ENSDARG00000035367	ENSGT00760000119222
ENSDARG00000013963	ENSGT00760000119223
ENSDARG00000037285	ENSGT00760000119223
ENSDARG00000062962	ENSGT00760000119228
ENSDARG00000060697	ENSGT00760000119228
ENSDARG00000076836	ENSGT00760000119230
ENSDARG00000068478	ENSGT00760000119230
ENSDARG00000006207	ENSGT00760000119230
ENSDARG00000018146	ENSGT00760000119230
ENSDARG00000076826	ENSGT00760000119233
ENSDARG00000024744	ENSGT00760000119233
ENSDARG00000079420	ENSGT00760000119233
ENSDARG00000078468	ENSGT00760000119233
ENSDARG00000016311	ENSGT00760000119234
ENSDARG00000079069	ENSGT00760000119234
ENSDARG00000019392	ENSGT00760000119236
ENSDARG00000055588	ENSGT00760000119236
ENSDARG00000004358	ENSGT00760000119239
ENSDARG00000002696	ENSGT00760000119239
ENSDARG00000092921	ENSGT00760000119239
ENSDARG00000055377	ENSGT00760000119239
ENSDARG00000059311	ENSGT00760000119241
ENSDARG00000011141	ENSGT00760000119241
ENSDARG00000041348	ENSGT00760000119243
ENSDARG00000009852	ENSGT00760000119243
ENSDARG00000090760	ENSGT00760000119270
ENSDARG00000061021	ENSGT00760000119270
ENSDARG00000032808	ENSGT00760000119374
ENSDARG00000077523	ENSGT00760000119374
ENSDARG00000054890	ENSGT00760000119394
ENSDARG00000044445	ENSGT00760000119394
ENSDARG00000018399	ENSGT00770000120449
ENSDARG00000058230	ENSGT00770000120449
ENSDARG00000022254	ENSGT00770000120449
ENSDARG00000008723	ENSGT00770000120449
ENSDARG00000073859	ENSGT00770000120451
ENSDARG00000079731	ENSGT00770000120451
ENSDARG00000016481	ENSGT00770000120452
ENSDARG00000035986	ENSGT00770000120452
ENSDARG00000017162	ENSGT00770000120453
ENSDARG00000079500	ENSGT00770000120453
ENSDARG00000075251	ENSGT00770000120453
ENSDARG00000074131	ENSGT00770000120453
ENSDARG00000005470	ENSGT00770000120453
ENSDARG00000059818	ENSGT00770000120453
ENSDARG00000071877	ENSGT00770000120481
ENSDARG00000039453	ENSGT00770000120481
ENSDARG00000063390	ENSGT00770000120512
ENSDARG00000062831	ENSGT00770000120512
ENSDARG00000052630	ENSGT00770000120512
ENSDARG00000069767	ENSGT00770000120512
ENSDARG00000077419	ENSGT00770000120512
ENSDARG00000075406	ENSGT00770000120512
ENSDARG00000006604	ENSGT00770000120512
ENSDARG00000057399	ENSGT00770000120512
ENSDARG00000062633	ENSGT00770000120518
ENSDARG00000009930	ENSGT00770000120518
ENSDARG00000062748	ENSGT00770000120523
ENSDARG00000060184	ENSGT00770000120523
ENSDARG00000076448	ENSGT00770000120524
ENSDARG00000061383	ENSGT00770000120524
ENSDARG00000040110	ENSGT00770000120528
ENSDARG00000071009	ENSGT00770000120528
ENSDARG00000010029	ENSGT00770000120554
ENSDARG00000023694	ENSGT00770000120554
ENSDARG00000079029	ENSGT00770000120558
ENSDARG00000077461	ENSGT00770000120558
ENSDARG00000090496	ENSGT00770000120561
ENSDARG00000061479	ENSGT00770000120561
ENSDARG00000019743	ENSGT00770000120567
ENSDARG00000056753	ENSGT00770000120567
ENSDARG00000009273	ENSGT00770000120571
ENSDARG00000021380	ENSGT00770000120571
ENSDARG00000074182	ENSGT00770000120614
ENSDARG00000090315	ENSGT00770000120614
ENSDARG00000086142	ENSGT00780000121833
ENSDARG00000061798	ENSGT00780000121833
ENSDARG00000026840	ENSGT00780000121833
ENSDARG00000052950	ENSGT00780000121833
ENSDARG00000010654	ENSGT00780000121833
ENSDARG00000056619	ENSGT00780000121833
ENSDARG00000017780	ENSGT00780000121834
ENSDARG00000057231	ENSGT00780000121834
ENSDARG00000012405	ENSGT00780000121837
ENSDARG00000035809	ENSGT00780000121837
ENSDARG00000069093	ENSGT00780000121837
ENSDARG00000011407	ENSGT00780000121837
ENSDARG00000031678	ENSGT00780000121837
ENSDARG00000024847	ENSGT00780000121837
ENSDARG00000034373	ENSGT00780000121837
ENSDARG00000028236	ENSGT00780000121837
ENSDARG00000009014	ENSGT00780000121837
ENSDARG00000026165	ENSGT00780000121837
ENSDARG00000017360	ENSGT00780000121837
ENSDARG00000028524	ENSGT00780000121837
ENSDARG00000076236	ENSGT00780000121839
ENSDARG00000078790	ENSGT00780000121839
ENSDARG00000032188	ENSGT00780000121839
ENSDARG00000052155	ENSGT00780000121839
ENSDARG00000022185	ENSGT00780000121844
ENSDARG00000071213	ENSGT00780000121844
ENSDARG00000026634	ENSGT00780000121845
ENSDARG00000068157	ENSGT00780000121845
ENSDARG00000089523	ENSGT00780000121846
ENSDARG00000029710	ENSGT00780000121846
ENSDARG00000075271	ENSGT00780000121847
ENSDARG00000074307	ENSGT00780000121847
ENSDARG00000078557	ENSGT00780000121850
ENSDARG00000087934	ENSGT00780000121850
ENSDARG00000059269	ENSGT00780000121850
ENSDARG00000040442	ENSGT00780000121850
ENSDARG00000052222	ENSGT00780000121857
ENSDARG00000026383	ENSGT00780000121857
ENSDARG00000062725	ENSGT00780000121867
ENSDARG00000061541	ENSGT00780000121867
ENSDARG00000063436	ENSGT00780000121872
ENSDARG00000076712	ENSGT00780000121872
ENSDARG00000075436	ENSGT00780000121872
ENSDARG00000061956	ENSGT00780000121872
ENSDARG00000033733	ENSGT00780000121873
ENSDARG00000022531	ENSGT00780000121873
ENSDARG00000045137	ENSGT00780000121874
ENSDARG00000060458	ENSGT00780000121874
ENSDARG00000029994	ENSGT00780000121874
ENSDARG00000055577	ENSGT00780000121874
ENSDARG00000069598	ENSGT00780000121874
ENSDARG00000004026	ENSGT00780000121874
ENSDARG00000060768	ENSGT00780000121875
ENSDARG00000076829	ENSGT00780000121875
ENSDARG00000018856	ENSGT00780000121878
ENSDARG00000074976	ENSGT00780000121878
ENSDARG00000074119	ENSGT00780000121879
ENSDARG00000075459	ENSGT00780000121879
ENSDARG00000007220	ENSGT00780000121882
ENSDARG00000056181	ENSGT00780000121882
ENSDARG00000093008	ENSGT00780000121893
ENSDARG00000087870	ENSGT00780000121893
ENSDARG00000071031	ENSGT00780000121895
ENSDARG00000079116	ENSGT00780000121895
ENSDARG00000023362	ENSGT00780000121906
ENSDARG00000017704	ENSGT00780000121906
ENSDARG00000058646	ENSGT00780000121961
ENSDARG00000077047	ENSGT00780000121961
ENSDARG00000088495	ENSGT00780000122011
ENSDARG00000011196	ENSGT00780000122011
ENSDARG00000061424	ENSGT00780000122031
ENSDARG00000075545	ENSGT00780000122031
ENSDARG00000052494	ENSGT00790000122939
ENSDARG00000089805	ENSGT00790000122939
ENSDARG00000087745	ENSGT00790000122942
ENSDARG00000075147	ENSGT00790000122942
ENSDARG00000019179	ENSGT00790000122942
ENSDARG00000052896	ENSGT00790000122942
ENSDARG00000040278	ENSGT00790000122944
ENSDARG00000031383	ENSGT00790000122944
ENSDARG00000077545	ENSGT00790000122947
ENSDARG00000077124	ENSGT00790000122947
ENSDARG00000056617	ENSGT00790000122949
ENSDARG00000057074	ENSGT00790000122949
ENSDARG00000076729	ENSGT00790000122950
ENSDARG00000073843	ENSGT00790000122950
ENSDARG00000044441	ENSGT00790000122950
ENSDARG00000077201	ENSGT00790000122950
ENSDARG00000044632	ENSGT00790000122950
ENSDARG00000061937	ENSGT00790000122950
ENSDARG00000011029	ENSGT00790000122957
ENSDARG00000054680	ENSGT00790000122957
ENSDARG00000058830	ENSGT00790000122959
ENSDARG00000010981	ENSGT00790000122959
ENSDARG00000055066	ENSGT00790000122959
ENSDARG00000058178	ENSGT00790000122959
ENSDARG00000062518	ENSGT00790000122961
ENSDARG00000074481	ENSGT00790000122961
ENSDARG00000078123	ENSGT00790000122963
ENSDARG00000074739	ENSGT00790000122963
ENSDARG00000077893	ENSGT00790000122963
ENSDARG00000077609	ENSGT00790000122963
ENSDARG00000058421	ENSGT00790000122970
ENSDARG00000020493	ENSGT00790000122970
ENSDARG00000069701	ENSGT00790000122970
ENSDARG00000089957	ENSGT00790000122970
ENSDARG00000068888	ENSGT00790000122972
ENSDARG00000006757	ENSGT00790000122972
ENSDARG00000039052	ENSGT00790000122972
ENSDARG00000019125	ENSGT00790000122972
ENSDARG00000079286	ENSGT00790000122974
ENSDARG00000042329	ENSGT00790000122974
ENSDARG00000006915	ENSGT00790000122980
ENSDARG00000070318	ENSGT00790000122980
ENSDARG00000029370	ENSGT00790000122981
ENSDARG00000057790	ENSGT00790000122981
ENSDARG00000074060	ENSGT00790000122987
ENSDARG00000056582	ENSGT00790000122987
ENSDARG00000007856	ENSGT00790000122991
ENSDARG00000055578	ENSGT00790000122991
ENSDARG00000037495	ENSGT00790000122991
ENSDARG00000052012	ENSGT00790000122991
ENSDARG00000034189	ENSGT00790000122998
ENSDARG00000027500	ENSGT00790000122998
ENSDARG00000076660	ENSGT00790000123003
ENSDARG00000024619	ENSGT00790000123003
ENSDARG00000042904	ENSGT00790000123003
ENSDARG00000023058	ENSGT00790000123003
ENSDARG00000042467	ENSGT00790000123008
ENSDARG00000059190	ENSGT00790000123008
ENSDARG00000062231	ENSGT00790000123011
ENSDARG00000060900	ENSGT00790000123011
ENSDARG00000043973	ENSGT00790000123015
ENSDARG00000016763	ENSGT00790000123015
ENSDARG00000011613	ENSGT00790000123018
ENSDARG00000041853	ENSGT00790000123018
ENSDARG00000030267	ENSGT00790000123023
ENSDARG00000071583	ENSGT00790000123023
ENSDARG00000012467	ENSGT00790000123028
ENSDARG00000023673	ENSGT00790000123028
ENSDARG00000006299	ENSGT00790000123033
ENSDARG00000073848	ENSGT00790000123033
ENSDARG00000044447	ENSGT00790000123039
ENSDARG00000004643	ENSGT00790000123039
ENSDARG00000062401	ENSGT00790000123073
ENSDARG00000073856	ENSGT00790000123073
ENSDARG00000060036	ENSGT00790000123080
ENSDARG00000036894	ENSGT00790000123080
ENSDARG00000057473	ENSGT00790000123184
ENSDARG00000091009	ENSGT00790000123184
