Mouse_gene_Ensembl_id	Ensembl_gene_tree_id
ENSMUSG00000031568	ENSGT00390000015545
ENSMUSG00000038422	ENSGT00390000015582
ENSMUSG00000025159	ENSGT00390000015583
ENSMUSG00000029624	ENSGT00390000015597
ENSMUSG00000013629	ENSGT00390000015604
ENSMUSG00000029726	ENSGT00390000015611
ENSMUSG00000046020	ENSGT00390000015634
ENSMUSG00000058407	ENSGT00390000015645
ENSMUSG00000058267	ENSGT00390000015663
ENSMUSG00000026187	ENSGT00390000015674
ENSMUSG00000025858	ENSGT00390000015750
ENSMUSG00000062169	ENSGT00390000015751
ENSMUSG00000041360	ENSGT00390000015757
ENSMUSG00000068284	ENSGT00390000015759
ENSMUSG00000021606	ENSGT00390000015775
ENSMUSG00000054612	ENSGT00390000015799
ENSMUSG00000024911	ENSGT00390000015815
ENSMUSG00000029066	ENSGT00390000015823
ENSMUSG00000029610	ENSGT00390000015826
ENSMUSG00000003848	ENSGT00390000015857
ENSMUSG00000025907	ENSGT00390000015871
ENSMUSG00000024259	ENSGT00390000015874
ENSMUSG00000031916	ENSGT00390000015893
ENSMUSG00000074030	ENSGT00390000015936
ENSMUSG00000032403	ENSGT00390000015942
ENSMUSG00000045790	ENSGT00390000015958
ENSMUSG00000039178	ENSGT00390000015965
ENSMUSG00000051154	ENSGT00390000015971
ENSMUSG00000022718	ENSGT00390000015977
ENSMUSG00000072582	ENSGT00390000015991
ENSMUSG00000029735	ENSGT00390000016016
ENSMUSG00000031960	ENSGT00390000016019
ENSMUSG00000022498	ENSGT00390000016020
ENSMUSG00000021553	ENSGT00390000016025
ENSMUSG00000052299	ENSGT00390000016055
ENSMUSG00000020843	ENSGT00390000016067
ENSMUSG00000030611	ENSGT00390000016068
ENSMUSG00000032306	ENSGT00390000016075
ENSMUSG00000039016	ENSGT00390000016102
ENSMUSG00000068580	ENSGT00390000016108
ENSMUSG00000042682	ENSGT00390000016119
ENSMUSG00000030880	ENSGT00390000016123
ENSMUSG00000033237	ENSGT00390000016138
ENSMUSG00000026260	ENSGT00390000016151
ENSMUSG00000026500	ENSGT00390000016158
ENSMUSG00000036073	ENSGT00390000016188
ENSMUSG00000049285	ENSGT00390000016193
ENSMUSG00000039849	ENSGT00390000016206
ENSMUSG00000018733	ENSGT00390000016209
ENSMUSG00000022613	ENSGT00390000016211
ENSMUSG00000042185	ENSGT00390000016213
ENSMUSG00000054484	ENSGT00390000016216
ENSMUSG00000079426	ENSGT00390000016233
ENSMUSG00000055660	ENSGT00390000016237
ENSMUSG00000024588	ENSGT00390000016258
ENSMUSG00000070306	ENSGT00390000016289
ENSMUSG00000040521	ENSGT00390000016293
ENSMUSG00000036835	ENSGT00390000016319
ENSMUSG00000042275	ENSGT00390000016326
ENSMUSG00000031226	ENSGT00390000016333
ENSMUSG00000024175	ENSGT00390000016344
ENSMUSG00000020799	ENSGT00390000016344
ENSMUSG00000032939	ENSGT00390000016353
ENSMUSG00000035790	ENSGT00390000016356
ENSMUSG00000021951	ENSGT00390000016366
ENSMUSG00000041161	ENSGT00390000016392
ENSMUSG00000006715	ENSGT00390000016394
ENSMUSG00000005362	ENSGT00390000016404
ENSMUSG00000025245	ENSGT00390000016415
ENSMUSG00000032264	ENSGT00390000016427
ENSMUSG00000038957	ENSGT00390000016435
ENSMUSG00000012519	ENSGT00390000016453
ENSMUSG00000034854	ENSGT00390000016464
ENSMUSG00000073678	ENSGT00390000016484
ENSMUSG00000035575	ENSGT00390000016493
ENSMUSG00000048578	ENSGT00390000016504
ENSMUSG00000037204	ENSGT00390000016511
ENSMUSG00000009566	ENSGT00390000016526
ENSMUSG00000039660	ENSGT00390000016537
ENSMUSG00000026761	ENSGT00390000016542
ENSMUSG00000022554	ENSGT00390000016546
ENSMUSG00000079283	ENSGT00390000016548
ENSMUSG00000028085	ENSGT00390000016644
ENSMUSG00000028693	ENSGT00390000016650
ENSMUSG00000000976	ENSGT00390000016675
ENSMUSG00000020461	ENSGT00390000016690
ENSMUSG00000038871	ENSGT00390000016700
ENSMUSG00000050973	ENSGT00390000016718
ENSMUSG00000029501	ENSGT00390000016767
ENSMUSG00000075012	ENSGT00390000016768
ENSMUSG00000026087	ENSGT00390000016769
ENSMUSG00000049971	ENSGT00390000016790
ENSMUSG00000014873	ENSGT00390000016800
ENSMUSG00000066415	ENSGT00390000016814
ENSMUSG00000036188	ENSGT00390000016820
ENSMUSG00000021376	ENSGT00390000016823
ENSMUSG00000020283	ENSGT00390000016883
ENSMUSG00000087687	ENSGT00390000016884
ENSMUSG00000045438	ENSGT00390000016895
ENSMUSG00000014633	ENSGT00390000016908
ENSMUSG00000032115	ENSGT00390000016919
ENSMUSG00000041303	ENSGT00390000016929
ENSMUSG00000047090	ENSGT00390000016940
ENSMUSG00000029777	ENSGT00390000016949
ENSMUSG00000026248	ENSGT00390000016956
ENSMUSG00000028999	ENSGT00390000017006
ENSMUSG00000029407	ENSGT00390000017018
ENSMUSG00000031984	ENSGT00390000017022
ENSMUSG00000022707	ENSGT00390000017040
ENSMUSG00000031711	ENSGT00390000017043
ENSMUSG00000039230	ENSGT00390000017103
ENSMUSG00000031755	ENSGT00390000017113
ENSMUSG00000058624	ENSGT00390000017130
ENSMUSG00000030083	ENSGT00390000017131
ENSMUSG00000018661	ENSGT00390000017136
ENSMUSG00000075227	ENSGT00390000017147
ENSMUSG00000025545	ENSGT00390000017163
ENSMUSG00000041958	ENSGT00390000017203
ENSMUSG00000031479	ENSGT00390000017209
ENSMUSG00000031938	ENSGT00390000017214
ENSMUSG00000068735	ENSGT00390000017249
ENSMUSG00000013622	ENSGT00390000017252
ENSMUSG00000006589	ENSGT00390000017259
ENSMUSG00000030682	ENSGT00390000017279
ENSMUSG00000024732	ENSGT00390000017281
ENSMUSG00000031928	ENSGT00390000017288
ENSMUSG00000028757	ENSGT00390000017294
ENSMUSG00000038046	ENSGT00390000017317
ENSMUSG00000032908	ENSGT00390000017322
ENSMUSG00000001785	ENSGT00390000017324
ENSMUSG00000036023	ENSGT00390000017341
ENSMUSG00000055963	ENSGT00390000017350
ENSMUSG00000024181	ENSGT00390000017359
ENSMUSG00000061650	ENSGT00390000017379
ENSMUSG00000020869	ENSGT00390000017385
ENSMUSG00000039662	ENSGT00390000017394
ENSMUSG00000022422	ENSGT00390000017400
ENSMUSG00000029007	ENSGT00390000017402
ENSMUSG00000021569	ENSGT00390000017432
ENSMUSG00000005510	ENSGT00390000017480
ENSMUSG00000022452	ENSGT00390000017489
ENSMUSG00000008958	ENSGT00390000017503
ENSMUSG00000026281	ENSGT00390000017546
ENSMUSG00000063179	ENSGT00390000017554
ENSMUSG00000023980	ENSGT00390000017567
ENSMUSG00000032560	ENSGT00390000017582
ENSMUSG00000048920	ENSGT00390000017583
ENSMUSG00000057176	ENSGT00390000017659
ENSMUSG00000003531	ENSGT00390000017663
ENSMUSG00000002679	ENSGT00390000017666
ENSMUSG00000032381	ENSGT00390000017697
ENSMUSG00000031879	ENSGT00390000017697
ENSMUSG00000035329	ENSGT00390000017718
ENSMUSG00000050229	ENSGT00390000017728
ENSMUSG00000074746	ENSGT00390000017746
ENSMUSG00000071078	ENSGT00390000017748
ENSMUSG00000027222	ENSGT00390000017790
ENSMUSG00000051224	ENSGT00390000017794
ENSMUSG00000062373	ENSGT00390000017802
ENSMUSG00000059183	ENSGT00390000017828
ENSMUSG00000054237	ENSGT00390000017833
ENSMUSG00000053553	ENSGT00390000017838
ENSMUSG00000037349	ENSGT00390000017869
ENSMUSG00000020268	ENSGT00390000017923
ENSMUSG00000025236	ENSGT00390000017953
ENSMUSG00000033773	ENSGT00390000017965
ENSMUSG00000028647	ENSGT00390000017974
ENSMUSG00000044968	ENSGT00390000017990
ENSMUSG00000052253	ENSGT00390000018047
ENSMUSG00000020116	ENSGT00390000018052
ENSMUSG00000020150	ENSGT00390000018061
ENSMUSG00000001134	ENSGT00390000018078
ENSMUSG00000026894	ENSGT00390000018089
ENSMUSG00000054196	ENSGT00390000018094
ENSMUSG00000027187	ENSGT00390000018100
ENSMUSG00000019792	ENSGT00390000018131
ENSMUSG00000013155	ENSGT00390000018139
ENSMUSG00000024953	ENSGT00390000018173
ENSMUSG00000026578	ENSGT00390000018244
ENSMUSG00000053929	ENSGT00390000018258
ENSMUSG00000061207	ENSGT00390000018295
ENSMUSG00000070283	ENSGT00390000018312
ENSMUSG00000021917	ENSGT00390000018321
ENSMUSG00000037353	ENSGT00390000018328
ENSMUSG00000024269	ENSGT00390000018344
ENSMUSG00000029536	ENSGT00390000018351
ENSMUSG00000024056	ENSGT00390000018386
ENSMUSG00000018446	ENSGT00390000018406
ENSMUSG00000024537	ENSGT00390000018415
ENSMUSG00000022557	ENSGT00390000018422
ENSMUSG00000047642	ENSGT00390000018424
ENSMUSG00000014245	ENSGT00390000018434
ENSMUSG00000030060	ENSGT00390000018439
ENSMUSG00000023764	ENSGT00390000018445
ENSMUSG00000029276	ENSGT00390000018446
ENSMUSG00000040282	ENSGT00390000018465
ENSMUSG00000021192	ENSGT00390000018470
ENSMUSG00000013646	ENSGT00390000018500
ENSMUSG00000021611	ENSGT00390000018531
ENSMUSG00000028476	ENSGT00390000018540
ENSMUSG00000048429	ENSGT00390000018541
ENSMUSG00000026111	ENSGT00390000018553
ENSMUSG00000007415	ENSGT00390000018554
ENSMUSG00000017721	ENSGT00390000018558
ENSMUSG00000020485	ENSGT00390000018559
ENSMUSG00000024666	ENSGT00390000018587
ENSMUSG00000009995	ENSGT00390000018621
ENSMUSG00000029182	ENSGT00390000018634
ENSMUSG00000042096	ENSGT00390000018635
ENSMUSG00000026975	ENSGT00390000018644
ENSMUSG00000067872	ENSGT00390000018647
ENSMUSG00000039704	ENSGT00390000018651
ENSMUSG00000021113	ENSGT00390000018691
ENSMUSG00000078931	ENSGT00390000018698
ENSMUSG00000025940	ENSGT00390000018710
ENSMUSG00000027261	ENSGT00390000018717
ENSMUSG00000036299	ENSGT00390000018741
ENSMUSG00000033938	ENSGT00390000018759
ENSMUSG00000018405	ENSGT00390000018761
ENSMUSG00000025968	ENSGT00390000018768
ENSMUSG00000020284	ENSGT00390000018807
ENSMUSG00000030335	ENSGT00390000018821
ENSMUSG00000032818	ENSGT00390000018830
ENSMUSG00000039842	ENSGT00390000018842
ENSMUSG00000030269	ENSGT00390000018852
ENSMUSG00000041815	ENSGT00390000018868
ENSMUSG00000024472	ENSGT00390000018878
ENSMUSG00000022450	ENSGT00390000018898
ENSMUSG00000005803	ENSGT00390000019406
ENSMUSG00000068114	ENSGT00390000020164
ENSMUSG00000029056	ENSGT00390000020719
ENSMUSG00000072889	ENSGT00400000022083
ENSMUSG00000073650	ENSGT00400000022242
ENSMUSG00000046691	ENSGT00400000025006
ENSMUSG00000034105	ENSGT00410000025363
ENSMUSG00000078954	ENSGT00420000029688
ENSMUSG00000027324	ENSGT00420000029802
ENSMUSG00000020317	ENSGT00420000029836
ENSMUSG00000031333	ENSGT00440000033373
ENSMUSG00000030001	ENSGT00440000033552
ENSMUSG00000068206	ENSGT00440000033690
ENSMUSG00000037791	ENSGT00440000033777
ENSMUSG00000055923	ENSGT00440000033811
ENSMUSG00000046814	ENSGT00440000033849
ENSMUSG00000054079	ENSGT00440000033919
ENSMUSG00000034083	ENSGT00440000033958
ENSMUSG00000032673	ENSGT00440000033965
ENSMUSG00000078653	ENSGT00440000033966
ENSMUSG00000027346	ENSGT00440000033970
ENSMUSG00000020493	ENSGT00440000034287
ENSMUSG00000023084	ENSGT00440000034367
ENSMUSG00000028673	ENSGT00440000035378
ENSMUSG00000019810	ENSGT00440000035378
ENSMUSG00000039963	ENSGT00440000035688
ENSMUSG00000024260	ENSGT00440000037733
ENSMUSG00000035227	ENSGT00440000038181
ENSMUSG00000000902	ENSGT00440000038585
ENSMUSG00000005846	ENSGT00440000038603
ENSMUSG00000015094	ENSGT00440000038604
ENSMUSG00000003923	ENSGT00440000039001
ENSMUSG00000050668	ENSGT00440000039029
ENSMUSG00000001948	ENSGT00440000039164
ENSMUSG00000035963	ENSGT00440000039820
ENSMUSG00000029708	ENSGT00440000039893
ENSMUSG00000021079	ENSGT00450000040278
ENSMUSG00000021958	ENSGT00450000040279
ENSMUSG00000028416	ENSGT00450000040296
ENSMUSG00000038827	ENSGT00450000040303
ENSMUSG00000089847	ENSGT00450000040326
ENSMUSG00000070683	ENSGT00450000040404
ENSMUSG00000020024	ENSGT00450000040638
ENSMUSG00000029560	ENSGT00460000041594
ENSMUSG00000026273	ENSGT00460000041648
ENSMUSG00000078453	ENSGT00470000042287
ENSMUSG00000004460	ENSGT00490000043321
ENSMUSG00000021639	ENSGT00490000043395
ENSMUSG00000028669	ENSGT00490000043398
ENSMUSG00000031835	ENSGT00490000043404
ENSMUSG00000019373	ENSGT00490000043408
ENSMUSG00000026348	ENSGT00490000043417
ENSMUSG00000020988	ENSGT00490000043421
ENSMUSG00000042029	ENSGT00490000043432
ENSMUSG00000045176	ENSGT00490000043453
ENSMUSG00000002983	ENSGT00500000044765
ENSMUSG00000028174	ENSGT00500000044783
ENSMUSG00000031845	ENSGT00500000044783
ENSMUSG00000020225	ENSGT00500000044791
ENSMUSG00000014529	ENSGT00500000044791
ENSMUSG00000031774	ENSGT00500000044916
ENSMUSG00000022204	ENSGT00500000044922
ENSMUSG00000039879	ENSGT00500000044928
ENSMUSG00000024078	ENSGT00500000044929
ENSMUSG00000018415	ENSGT00500000044930
ENSMUSG00000037627	ENSGT00500000044936
ENSMUSG00000046567	ENSGT00500000044938
ENSMUSG00000049439	ENSGT00500000044939
ENSMUSG00000070697	ENSGT00500000044947
ENSMUSG00000022913	ENSGT00500000044950
ENSMUSG00000078440	ENSGT00500000044957
ENSMUSG00000034303	ENSGT00500000044966
ENSMUSG00000039611	ENSGT00500000045018
ENSMUSG00000028470	ENSGT00510000046448
ENSMUSG00000038541	ENSGT00510000046634
ENSMUSG00000021594	ENSGT00510000046634
ENSMUSG00000030946	ENSGT00510000046678
ENSMUSG00000041415	ENSGT00510000046789
ENSMUSG00000044313	ENSGT00510000046791
ENSMUSG00000023094	ENSGT00510000046802
ENSMUSG00000051236	ENSGT00510000046802
ENSMUSG00000022548	ENSGT00510000046981
ENSMUSG00000022544	ENSGT00510000047003
ENSMUSG00000079480	ENSGT00510000047029
ENSMUSG00000031403	ENSGT00510000047092
ENSMUSG00000044224	ENSGT00510000047097
ENSMUSG00000026568	ENSGT00510000047120
ENSMUSG00000032607	ENSGT00510000047333
ENSMUSG00000030619	ENSGT00510000047334
ENSMUSG00000026694	ENSGT00510000047399
ENSMUSG00000004233	ENSGT00510000047425
ENSMUSG00000034121	ENSGT00510000047471
ENSMUSG00000055334	ENSGT00510000047494
ENSMUSG00000019578	ENSGT00510000047499
ENSMUSG00000023330	ENSGT00510000047544
ENSMUSG00000053070	ENSGT00510000047559
ENSMUSG00000003235	ENSGT00510000047568
ENSMUSG00000028124	ENSGT00510000047658
ENSMUSG00000015536	ENSGT00510000047669
ENSMUSG00000039748	ENSGT00510000047676
ENSMUSG00000024104	ENSGT00510000047694
ENSMUSG00000069581	ENSGT00510000047718
ENSMUSG00000047721	ENSGT00510000047760
ENSMUSG00000029669	ENSGT00510000047764
ENSMUSG00000036270	ENSGT00510000047791
ENSMUSG00000022757	ENSGT00510000047809
ENSMUSG00000033917	ENSGT00510000047820
ENSMUSG00000021028	ENSGT00510000047831
ENSMUSG00000017299	ENSGT00510000047836
ENSMUSG00000049299	ENSGT00510000047863
ENSMUSG00000021209	ENSGT00510000047895
ENSMUSG00000064307	ENSGT00510000047925
ENSMUSG00000069910	ENSGT00510000047951
ENSMUSG00000024989	ENSGT00510000047961
ENSMUSG00000071074	ENSGT00510000047963
ENSMUSG00000090266	ENSGT00510000048008
ENSMUSG00000022765	ENSGT00510000048053
ENSMUSG00000006763	ENSGT00510000048056
ENSMUSG00000046873	ENSGT00510000048066
ENSMUSG00000017664	ENSGT00510000048078
ENSMUSG00000034738	ENSGT00510000048120
ENSMUSG00000078813	ENSGT00510000048131
ENSMUSG00000027242	ENSGT00510000048144
ENSMUSG00000015943	ENSGT00510000048165
ENSMUSG00000045679	ENSGT00510000048323
ENSMUSG00000032508	ENSGT00510000048324
ENSMUSG00000032553	ENSGT00510000048347
ENSMUSG00000049411	ENSGT00510000048348
ENSMUSG00000035521	ENSGT00510000048359
ENSMUSG00000050188	ENSGT00510000048364
ENSMUSG00000005131	ENSGT00510000048394
ENSMUSG00000006782	ENSGT00510000048410
ENSMUSG00000031518	ENSGT00510000048442
ENSMUSG00000029047	ENSGT00510000048446
ENSMUSG00000029715	ENSGT00510000048483
ENSMUSG00000026278	ENSGT00510000048498
ENSMUSG00000051557	ENSGT00510000048520
ENSMUSG00000039345	ENSGT00510000048539
ENSMUSG00000068391	ENSGT00510000048543
ENSMUSG00000024963	ENSGT00510000048574
ENSMUSG00000000167	ENSGT00510000048581
ENSMUSG00000058498	ENSGT00510000048612
ENSMUSG00000050323	ENSGT00510000048688
ENSMUSG00000060487	ENSGT00510000048701
ENSMUSG00000066438	ENSGT00510000048833
ENSMUSG00000020096	ENSGT00510000048896
ENSMUSG00000079043	ENSGT00510000049012
ENSMUSG00000046295	ENSGT00510000049316
ENSMUSG00000078201	ENSGT00510000049510
ENSMUSG00000027300	ENSGT00510000049555
ENSMUSG00000044982	ENSGT00510000049615
ENSMUSG00000052406	ENSGT00520000055542
ENSMUSG00000015405	ENSGT00520000055576
ENSMUSG00000022856	ENSGT00520000055582
ENSMUSG00000047554	ENSGT00520000055582
ENSMUSG00000029004	ENSGT00520000055602
ENSMUSG00000051502	ENSGT00520000055644
ENSMUSG00000091803	ENSGT00520000055955
ENSMUSG00000029248	ENSGT00520000059439
ENSMUSG00000008036	ENSGT00530000062839
ENSMUSG00000036940	ENSGT00530000062888
ENSMUSG00000038080	ENSGT00530000062888
ENSMUSG00000067567	ENSGT00530000062889
ENSMUSG00000024454	ENSGT00530000062889
ENSMUSG00000029490	ENSGT00530000062892
ENSMUSG00000068040	ENSGT00530000062897
ENSMUSG00000002320	ENSGT00530000062897
ENSMUSG00000036450	ENSGT00530000062914
ENSMUSG00000030752	ENSGT00530000062914
ENSMUSG00000029098	ENSGT00530000062919
ENSMUSG00000027380	ENSGT00530000062919
ENSMUSG00000003500	ENSGT00530000062923
ENSMUSG00000002944	ENSGT00530000062927
ENSMUSG00000037936	ENSGT00530000062927
ENSMUSG00000037075	ENSGT00530000062938
ENSMUSG00000021668	ENSGT00530000062942
ENSMUSG00000026082	ENSGT00530000062942
ENSMUSG00000054469	ENSGT00530000062943
ENSMUSG00000030867	ENSGT00530000062954
ENSMUSG00000028093	ENSGT00530000062956
ENSMUSG00000000731	ENSGT00530000062982
ENSMUSG00000029613	ENSGT00530000062984
ENSMUSG00000031668	ENSGT00530000062984
ENSMUSG00000031536	ENSGT00530000063002
ENSMUSG00000029499	ENSGT00530000063005
ENSMUSG00000090262	ENSGT00530000063005
ENSMUSG00000035559	ENSGT00530000063005
ENSMUSG00000024583	ENSGT00530000063008
ENSMUSG00000026958	ENSGT00530000063027
ENSMUSG00000031521	ENSGT00530000063034
ENSMUSG00000021200	ENSGT00530000063050
ENSMUSG00000038312	ENSGT00530000063069
ENSMUSG00000035798	ENSGT00530000063074
ENSMUSG00000019494	ENSGT00530000063075
ENSMUSG00000055027	ENSGT00530000063077
ENSMUSG00000040706	ENSGT00530000063082
ENSMUSG00000000889	ENSGT00530000063085
ENSMUSG00000020873	ENSGT00530000063090
ENSMUSG00000025815	ENSGT00530000063092
ENSMUSG00000027714	ENSGT00530000063093
ENSMUSG00000025785	ENSGT00530000063093
ENSMUSG00000037049	ENSGT00530000063095
ENSMUSG00000028885	ENSGT00530000063095
ENSMUSG00000001576	ENSGT00530000063113
ENSMUSG00000009614	ENSGT00530000063120
ENSMUSG00000042102	ENSGT00530000063120
ENSMUSG00000028671	ENSGT00530000063128
ENSMUSG00000022130	ENSGT00530000063128
ENSMUSG00000024462	ENSGT00530000063129
ENSMUSG00000034064	ENSGT00530000063132
ENSMUSG00000041440	ENSGT00530000063143
ENSMUSG00000029146	ENSGT00530000063147
ENSMUSG00000022365	ENSGT00530000063156
ENSMUSG00000047379	ENSGT00530000063165
ENSMUSG00000027099	ENSGT00530000063166
ENSMUSG00000003099	ENSGT00530000063173
ENSMUSG00000027845	ENSGT00530000063183
ENSMUSG00000026648	ENSGT00530000063183
ENSMUSG00000047344	ENSGT00530000063186
ENSMUSG00000039686	ENSGT00530000063187
ENSMUSG00000042751	ENSGT00530000063189
ENSMUSG00000056216	ENSGT00530000063192
ENSMUSG00000009569	ENSGT00530000063195
ENSMUSG00000034329	ENSGT00530000063199
ENSMUSG00000031527	ENSGT00530000063205
ENSMUSG00000022040	ENSGT00530000063213
ENSMUSG00000017801	ENSGT00530000063219
ENSMUSG00000025364	ENSGT00530000063220
ENSMUSG00000022982	ENSGT00530000063226
ENSMUSG00000023908	ENSGT00530000063230
ENSMUSG00000046822	ENSGT00530000063242
ENSMUSG00000020513	ENSGT00530000063251
ENSMUSG00000000384	ENSGT00530000063266
ENSMUSG00000029776	ENSGT00530000063270
ENSMUSG00000022536	ENSGT00530000063270
ENSMUSG00000020917	ENSGT00530000063275
ENSMUSG00000052738	ENSGT00530000063275
ENSMUSG00000028207	ENSGT00530000063281
ENSMUSG00000026779	ENSGT00530000063286
ENSMUSG00000027206	ENSGT00530000063301
ENSMUSG00000021786	ENSGT00530000063309
ENSMUSG00000053510	ENSGT00530000063327
ENSMUSG00000032527	ENSGT00530000063337
ENSMUSG00000046610	ENSGT00530000063340
ENSMUSG00000012535	ENSGT00530000063347
ENSMUSG00000028657	ENSGT00530000063368
ENSMUSG00000028277	ENSGT00530000063379
ENSMUSG00000028902	ENSGT00530000063402
ENSMUSG00000038806	ENSGT00530000063402
ENSMUSG00000037287	ENSGT00530000063405
ENSMUSG00000028292	ENSGT00530000063407
ENSMUSG00000018848	ENSGT00530000063407
ENSMUSG00000025963	ENSGT00530000063410
ENSMUSG00000025898	ENSGT00530000063414
ENSMUSG00000025200	ENSGT00530000063414
ENSMUSG00000066152	ENSGT00530000063415
ENSMUSG00000066150	ENSGT00530000063415
ENSMUSG00000022244	ENSGT00530000063418
ENSMUSG00000025873	ENSGT00530000063422
ENSMUSG00000021156	ENSGT00530000063428
ENSMUSG00000022779	ENSGT00530000063430
ENSMUSG00000020766	ENSGT00530000063433
ENSMUSG00000028980	ENSGT00530000063435
ENSMUSG00000027487	ENSGT00530000063447
ENSMUSG00000002981	ENSGT00530000063461
ENSMUSG00000026617	ENSGT00530000063462
ENSMUSG00000037845	ENSGT00530000063467
ENSMUSG00000035247	ENSGT00530000063470
ENSMUSG00000019986	ENSGT00530000063479
ENSMUSG00000053838	ENSGT00530000063486
ENSMUSG00000028851	ENSGT00530000063486
ENSMUSG00000029434	ENSGT00530000063488
ENSMUSG00000029028	ENSGT00530000063489
ENSMUSG00000060098	ENSGT00530000063495
ENSMUSG00000071655	ENSGT00530000063500
ENSMUSG00000041936	ENSGT00530000063501
ENSMUSG00000029598	ENSGT00530000063509
ENSMUSG00000027367	ENSGT00530000063520
ENSMUSG00000021275	ENSGT00530000063527
ENSMUSG00000041809	ENSGT00530000063528
ENSMUSG00000052917	ENSGT00530000063531
ENSMUSG00000034883	ENSGT00530000063533
ENSMUSG00000034158	ENSGT00530000063533
ENSMUSG00000025899	ENSGT00530000063536
ENSMUSG00000025269	ENSGT00530000063540
ENSMUSG00000020171	ENSGT00530000063543
ENSMUSG00000031591	ENSGT00530000063548
ENSMUSG00000033356	ENSGT00530000063554
ENSMUSG00000038121	ENSGT00530000063556
ENSMUSG00000027495	ENSGT00530000063556
ENSMUSG00000030042	ENSGT00530000063560
ENSMUSG00000041064	ENSGT00530000063561
ENSMUSG00000014771	ENSGT00530000063570
ENSMUSG00000002635	ENSGT00530000063570
ENSMUSG00000021518	ENSGT00530000063576
ENSMUSG00000056962	ENSGT00530000063579
ENSMUSG00000036819	ENSGT00530000063579
ENSMUSG00000070284	ENSGT00530000063581
ENSMUSG00000033021	ENSGT00530000063581
ENSMUSG00000079834	ENSGT00530000063582
ENSMUSG00000038446	ENSGT00530000063583
ENSMUSG00000027291	ENSGT00530000063596
ENSMUSG00000041439	ENSGT00530000063599
ENSMUSG00000048329	ENSGT00530000063599
ENSMUSG00000021809	ENSGT00530000063600
ENSMUSG00000024228	ENSGT00530000063600
ENSMUSG00000020311	ENSGT00530000063603
ENSMUSG00000040462	ENSGT00530000063603
ENSMUSG00000025176	ENSGT00530000063604
ENSMUSG00000003208	ENSGT00530000063615
ENSMUSG00000020346	ENSGT00530000063632
ENSMUSG00000028700	ENSGT00530000063632
ENSMUSG00000042632	ENSGT00530000063645
ENSMUSG00000064267	ENSGT00530000063670
ENSMUSG00000022704	ENSGT00530000063679
ENSMUSG00000057229	ENSGT00530000063680
ENSMUSG00000035735	ENSGT00530000063682
ENSMUSG00000019731	ENSGT00530000063705
ENSMUSG00000025138	ENSGT00530000063706
ENSMUSG00000034748	ENSGT00530000063706
ENSMUSG00000025184	ENSGT00530000063711
ENSMUSG00000067369	ENSGT00530000063723
ENSMUSG00000029059	ENSGT00530000063724
ENSMUSG00000036430	ENSGT00530000063741
ENSMUSG00000060090	ENSGT00530000063741
ENSMUSG00000024019	ENSGT00530000063742
ENSMUSG00000020817	ENSGT00530000063743
ENSMUSG00000030727	ENSGT00530000063743
ENSMUSG00000036009	ENSGT00530000063745
ENSMUSG00000063511	ENSGT00530000063750
ENSMUSG00000001039	ENSGT00530000063756
ENSMUSG00000005442	ENSGT00530000063757
ENSMUSG00000031767	ENSGT00530000063767
ENSMUSG00000024790	ENSGT00530000063781
ENSMUSG00000074890	ENSGT00530000063793
ENSMUSG00000030763	ENSGT00530000063793
ENSMUSG00000050796	ENSGT00530000063810
ENSMUSG00000039242	ENSGT00530000063810
ENSMUSG00000045316	ENSGT00530000063832
ENSMUSG00000042680	ENSGT00530000063834
ENSMUSG00000046324	ENSGT00530000063839
ENSMUSG00000040189	ENSGT00530000063852
ENSMUSG00000025759	ENSGT00530000063854
ENSMUSG00000029134	ENSGT00530000063883
ENSMUSG00000058586	ENSGT00530000063960
ENSMUSG00000040557	ENSGT00530000063975
ENSMUSG00000061759	ENSGT00530000064023
ENSMUSG00000005354	ENSGT00530000064086
ENSMUSG00000059743	ENSGT00530000064127
ENSMUSG00000020397	ENSGT00530000064187
ENSMUSG00000037474	ENSGT00530000064210
ENSMUSG00000042660	ENSGT00530000064256
ENSMUSG00000023971	ENSGT00530000064271
ENSMUSG00000066151	ENSGT00530000064286
ENSMUSG00000043241	ENSGT00530000064318
ENSMUSG00000026754	ENSGT00530000064371
ENSMUSG00000024227	ENSGT00530000064469
ENSMUSG00000094130	ENSGT00530000065109
ENSMUSG00000026429	ENSGT00540000070023
ENSMUSG00000039194	ENSGT00550000074253
ENSMUSG00000063704	ENSGT00550000074298
ENSMUSG00000001034	ENSGT00550000074298
ENSMUSG00000036019	ENSGT00550000074327
ENSMUSG00000041594	ENSGT00550000074327
ENSMUSG00000027164	ENSGT00550000074359
ENSMUSG00000023087	ENSGT00550000074364
ENSMUSG00000043702	ENSGT00550000074364
ENSMUSG00000044595	ENSGT00550000074366
ENSMUSG00000052595	ENSGT00550000074366
ENSMUSG00000037434	ENSGT00550000074381
ENSMUSG00000042078	ENSGT00550000074384
ENSMUSG00000027552	ENSGT00550000074403
ENSMUSG00000029165	ENSGT00550000074405
ENSMUSG00000049300	ENSGT00550000074406
ENSMUSG00000038816	ENSGT00550000074411
ENSMUSG00000021171	ENSGT00550000074417
ENSMUSG00000054999	ENSGT00550000074421
ENSMUSG00000024949	ENSGT00550000074434
ENSMUSG00000028455	ENSGT00550000074454
